Start profiling...
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 7 [47680/60000 (79%)]	Loss: 0.009588
Train Epoch: 7 [47840/60000 (80%)]	Loss: 0.004121
Train Epoch: 7 [48000/60000 (80%)]	Loss: 0.000910
Train Epoch: 7 [48160/60000 (80%)]	Loss: 0.003306
Train Epoch: 7 [48320/60000 (81%)]	Loss: 0.000746
Train Epoch: 7 [48480/60000 (81%)]	Loss: 0.012499
Train Epoch: 7 [48640/60000 (81%)]	Loss: 0.000059
Train Epoch: 7 [48800/60000 (81%)]	Loss: 0.135157
Train Epoch: 7 [48960/60000 (82%)]	Loss: 0.033033
Train Epoch: 7 [49120/60000 (82%)]	Loss: 0.008034
Train Epoch: 7 [49280/60000 (82%)]	Loss: 0.013088
Train Epoch: 7 [49440/60000 (82%)]	Loss: 0.002621
Train Epoch: 7 [49600/60000 (83%)]	Loss: 0.002936
Train Epoch: 7 [49760/60000 (83%)]	Loss: 0.007044
Train Epoch: 7 [49920/60000 (83%)]	Loss: 0.260337
Train Epoch: 7 [50080/60000 (83%)]	Loss: 0.167709
Train Epoch: 7 [50240/60000 (84%)]	Loss: 0.000197
Train Epoch: 7 [50400/60000 (84%)]	Loss: 0.000292
Train Epoch: 7 [50560/60000 (84%)]	Loss: 0.004373
Train Epoch: 7 [50720/60000 (85%)]	Loss: 0.063040
Train Epoch: 7 [50880/60000 (85%)]	Loss: 0.068120
Train Epoch: 7 [51040/60000 (85%)]	Loss: 0.001243
Train Epoch: 7 [51200/60000 (85%)]	Loss: 0.000978
Train Epoch: 7 [51360/60000 (86%)]	Loss: 0.007159
Train Epoch: 7 [51520/60000 (86%)]	Loss: 0.004234
Train Epoch: 7 [51680/60000 (86%)]	Loss: 0.017733
Train Epoch: 7 [51840/60000 (86%)]	Loss: 0.000146
Train Epoch: 7 [52000/60000 (87%)]	Loss: 0.019390
Train Epoch: 7 [52160/60000 (87%)]	Loss: 0.071058
Train Epoch: 7 [52320/60000 (87%)]	Loss: 0.000094
Train Epoch: 7 [52480/60000 (87%)]	Loss: 0.001910
Train Epoch: 7 [52640/60000 (88%)]	Loss: 0.001504
Train Epoch: 7 [52800/60000 (88%)]	Loss: 0.029991
Train Epoch: 7 [52960/60000 (88%)]	Loss: 0.015437
Train Epoch: 7 [53120/60000 (89%)]	Loss: 0.088106
Train Epoch: 7 [53280/60000 (89%)]	Loss: 0.003536
Train Epoch: 7 [53440/60000 (89%)]	Loss: 0.006917
Train Epoch: 7 [53600/60000 (89%)]	Loss: 0.002464
Train Epoch: 7 [53760/60000 (90%)]	Loss: 0.017213
Train Epoch: 7 [53920/60000 (90%)]	Loss: 0.007071
Train Epoch: 7 [54080/60000 (90%)]	Loss: 0.000112
Train Epoch: 7 [54240/60000 (90%)]	Loss: 0.020787
Train Epoch: 7 [54400/60000 (91%)]	Loss: 0.000365
Train Epoch: 7 [54560/60000 (91%)]	Loss: 0.005612
Train Epoch: 7 [54720/60000 (91%)]	Loss: 0.000220
Train Epoch: 7 [54880/60000 (91%)]	Loss: 0.000723
Train Epoch: 7 [55040/60000 (92%)]	Loss: 0.004522
Train Epoch: 7 [55200/60000 (92%)]	Loss: 0.010650
Train Epoch: 7 [55360/60000 (92%)]	Loss: 0.004421
Train Epoch: 7 [55520/60000 (93%)]	Loss: 0.001428
Train Epoch: 7 [55680/60000 (93%)]	Loss: 0.000264
Train Epoch: 7 [55840/60000 (93%)]	Loss: 0.038413
Train Epoch: 7 [56000/60000 (93%)]	Loss: 0.001385
Train Epoch: 7 [56160/60000 (94%)]	Loss: 0.007242
Train Epoch: 7 [56320/60000 (94%)]	Loss: 0.627491
Train Epoch: 7 [56480/60000 (94%)]	Loss: 0.014770
Train Epoch: 7 [56640/60000 (94%)]	Loss: 0.008823
Train Epoch: 7 [56800/60000 (95%)]	Loss: 0.029947
Train Epoch: 7 [56960/60000 (95%)]	Loss: 0.000879
Train Epoch: 7 [57120/60000 (95%)]	Loss: 0.000155
Train Epoch: 7 [57280/60000 (95%)]	Loss: 0.001177
Train Epoch: 7 [57440/60000 (96%)]	Loss: 0.009710
Train Epoch: 7 [57600/60000 (96%)]	Loss: 0.282119
Train Epoch: 7 [57760/60000 (96%)]	Loss: 0.002468
Train Epoch: 7 [57920/60000 (97%)]	Loss: 0.000142
Train Epoch: 7 [58080/60000 (97%)]	Loss: 0.010551
Train Epoch: 7 [58240/60000 (97%)]	Loss: 0.292797
Train Epoch: 7 [58400/60000 (97%)]	Loss: 0.167483
Train Epoch: 7 [58560/60000 (98%)]	Loss: 0.004954
Train Epoch: 7 [58720/60000 (98%)]	Loss: 0.000303
Train Epoch: 7 [58880/60000 (98%)]	Loss: 0.009396
Train Epoch: 7 [59040/60000 (98%)]	Loss: 0.000942
Train Epoch: 7 [59200/60000 (99%)]	Loss: 0.003267
Train Epoch: 7 [59360/60000 (99%)]	Loss: 0.000348
Train Epoch: 7 [59520/60000 (99%)]	Loss: 0.003807
Train Epoch: 7 [59680/60000 (99%)]	Loss: 0.006790
Train Epoch: 7 [59840/60000 (100%)]	Loss: 0.004350
7.011417865753174

Test set: Average loss: 0.0328, Accuracy: 9894/10000 (99%)

0.8654749393463135
Train Epoch: 8 [0/60000 (0%)]	Loss: 0.002053
Train Epoch: 8 [160/60000 (0%)]	Loss: 0.096810
Train Epoch: 8 [320/60000 (1%)]	Loss: 0.002724
Train Epoch: 8 [480/60000 (1%)]	Loss: 0.000184
Train Epoch: 8 [640/60000 (1%)]	Loss: 0.001327
Train Epoch: 8 [800/60000 (1%)]	Loss: 0.023234
Train Epoch: 8 [960/60000 (2%)]	Loss: 0.061719
Train Epoch: 8 [1120/60000 (2%)]	Loss: 0.001204
Train Epoch: 8 [1280/60000 (2%)]	Loss: 0.000618
Train Epoch: 8 [1440/60000 (2%)]	Loss: 0.000976
Train Epoch: 8 [1600/60000 (3%)]	Loss: 0.001420
Train Epoch: 8 [1760/60000 (3%)]	Loss: 0.000542
Train Epoch: 8 [1920/60000 (3%)]	Loss: 0.000679
Train Epoch: 8 [2080/60000 (3%)]	Loss: 0.003600
Train Epoch: 8 [2240/60000 (4%)]	Loss: 0.000179
Train Epoch: 8 [2400/60000 (4%)]	Loss: 0.164170
Train Epoch: 8 [2560/60000 (4%)]	Loss: 0.000043
Train Epoch: 8 [2720/60000 (5%)]	Loss: 0.069442
Train Epoch: 8 [2880/60000 (5%)]	Loss: 0.000483
Train Epoch: 8 [3040/60000 (5%)]	Loss: 0.000932
Train Epoch: 8 [3200/60000 (5%)]	Loss: 0.001564
Train Epoch: 8 [3360/60000 (6%)]	Loss: 0.088135
Train Epoch: 8 [3520/60000 (6%)]	Loss: 0.000569
Train Epoch: 8 [3680/60000 (6%)]	Loss: 0.005537
Train Epoch: 8 [3840/60000 (6%)]	Loss: 0.024761
Train Epoch: 8 [4000/60000 (7%)]	Loss: 0.011272
Train Epoch: 8 [4160/60000 (7%)]	Loss: 0.000865
Train Epoch: 8 [4320/60000 (7%)]	Loss: 0.000135
Train Epoch: 8 [4480/60000 (7%)]	Loss: 0.009911
Train Epoch: 8 [4640/60000 (8%)]	Loss: 0.000498
Train Epoch: 8 [4800/60000 (8%)]	Loss: 0.049329
Train Epoch: 8 [4960/60000 (8%)]	Loss: 0.184833
Train Epoch: 8 [5120/60000 (9%)]	Loss: 0.000345
Train Epoch: 8 [5280/60000 (9%)]	Loss: 0.000130
Train Epoch: 8 [5440/60000 (9%)]	Loss: 0.000002
Train Epoch: 8 [5600/60000 (9%)]	Loss: 0.020710
Train Epoch: 8 [5760/60000 (10%)]	Loss: 0.000080
Train Epoch: 8 [5920/60000 (10%)]	Loss: 0.001046
Train Epoch: 8 [6080/60000 (10%)]	Loss: 0.545472
Train Epoch: 8 [6240/60000 (10%)]	Loss: 0.007409
Train Epoch: 8 [6400/60000 (11%)]	Loss: 0.000053
Train Epoch: 8 [6560/60000 (11%)]	Loss: 0.001420
Train Epoch: 8 [6720/60000 (11%)]	Loss: 0.004159
Train Epoch: 8 [6880/60000 (11%)]	Loss: 0.003371
Train Epoch: 8 [7040/60000 (12%)]	Loss: 0.001415
Train Epoch: 8 [7200/60000 (12%)]	Loss: 0.000591
Train Epoch: 8 [7360/60000 (12%)]	Loss: 0.357851
Train Epoch: 8 [7520/60000 (13%)]	Loss: 0.002849
Train Epoch: 8 [7680/60000 (13%)]	Loss: 0.000425
Train Epoch: 8 [7840/60000 (13%)]	Loss: 0.000798
Train Epoch: 8 [8000/60000 (13%)]	Loss: 0.208089
Train Epoch: 8 [8160/60000 (14%)]	Loss: 0.090736
Train Epoch: 8 [8320/60000 (14%)]	Loss: 0.012904
Train Epoch: 8 [8480/60000 (14%)]	Loss: 0.002476
Train Epoch: 8 [8640/60000 (14%)]	Loss: 0.141984
Train Epoch: 8 [8800/60000 (15%)]	Loss: 0.009723
Train Epoch: 8 [8960/60000 (15%)]	Loss: 0.000078
Train Epoch: 8 [9120/60000 (15%)]	Loss: 0.000915
Train Epoch: 8 [9280/60000 (15%)]	Loss: 0.002871
Train Epoch: 8 [9440/60000 (16%)]	Loss: 0.061500
Train Epoch: 8 [9600/60000 (16%)]	Loss: 0.006339
Train Epoch: 8 [9760/60000 (16%)]	Loss: 0.001739
Train Epoch: 8 [9920/60000 (17%)]	Loss: 1.046737
Train Epoch: 8 [10080/60000 (17%)]	Loss: 0.002612
Train Epoch: 8 [10240/60000 (17%)]	Loss: 0.011099
Train Epoch: 8 [10400/60000 (17%)]	Loss: 0.000094
Train Epoch: 8 [10560/60000 (18%)]	Loss: 0.000202
Train Epoch: 8 [10720/60000 (18%)]	Loss: 0.002355
Train Epoch: 8 [10880/60000 (18%)]	Loss: 0.000431
Train Epoch: 8 [11040/60000 (18%)]	Loss: 0.000179
Train Epoch: 8 [11200/60000 (19%)]	Loss: 0.006914
Train Epoch: 8 [11360/60000 (19%)]	Loss: 0.347343
Train Epoch: 8 [11520/60000 (19%)]	Loss: 0.000136
Train Epoch: 8 [11680/60000 (19%)]	Loss: 0.076942
Train Epoch: 8 [11840/60000 (20%)]	Loss: 0.014488
Train Epoch: 8 [12000/60000 (20%)]	Loss: 0.004857
Train Epoch: 8 [12160/60000 (20%)]	Loss: 0.107570
Train Epoch: 8 [12320/60000 (21%)]	Loss: 0.100146
Train Epoch: 8 [12480/60000 (21%)]	Loss: 0.000062
Train Epoch: 8 [12640/60000 (21%)]	Loss: 0.000052
Train Epoch: 8 [12800/60000 (21%)]	Loss: 0.309628
Train Epoch: 8 [12960/60000 (22%)]	Loss: 0.146499
Train Epoch: 8 [13120/60000 (22%)]	Loss: 0.000317
Train Epoch: 8 [13280/60000 (22%)]	Loss: 0.056845
Train Epoch: 8 [13440/60000 (22%)]	Loss: 0.000092
Train Epoch: 8 [13600/60000 (23%)]	Loss: 0.009914
Train Epoch: 8 [13760/60000 (23%)]	Loss: 0.011569
Train Epoch: 8 [13920/60000 (23%)]	Loss: 0.000077
Train Epoch: 8 [14080/60000 (23%)]	Loss: 0.000617
Train Epoch: 8 [14240/60000 (24%)]	Loss: 0.024513
Train Epoch: 8 [14400/60000 (24%)]	Loss: 0.959738
Train Epoch: 8 [14560/60000 (24%)]	Loss: 0.000179
Train Epoch: 8 [14720/60000 (25%)]	Loss: 0.001063
Train Epoch: 8 [14880/60000 (25%)]	Loss: 0.023907
Train Epoch: 8 [15040/60000 (25%)]	Loss: 0.057973
Train Epoch: 8 [15200/60000 (25%)]	Loss: 0.313543
Train Epoch: 8 [15360/60000 (26%)]	Loss: 0.033918
Train Epoch: 8 [15520/60000 (26%)]	Loss: 0.002889
Train Epoch: 8 [15680/60000 (26%)]	Loss: 0.054509
Train Epoch: 8 [15840/60000 (26%)]	Loss: 0.000224
Train Epoch: 8 [16000/60000 (27%)]	Loss: 0.004060
Train Epoch: 8 [16160/60000 (27%)]	Loss: 0.000087
Train Epoch: 8 [16320/60000 (27%)]	Loss: 0.128569
Train Epoch: 8 [16480/60000 (27%)]	Loss: 0.004796
Train Epoch: 8 [16640/60000 (28%)]	Loss: 0.000284
Train Epoch: 8 [16800/60000 (28%)]	Loss: 0.004664
Train Epoch: 8 [16960/60000 (28%)]	Loss: 0.000044
Train Epoch: 8 [17120/60000 (29%)]	Loss: 0.000338
Train Epoch: 8 [17280/60000 (29%)]	Loss: 0.180976
Train Epoch: 8 [17440/60000 (29%)]	Loss: 0.000765
Train Epoch: 8 [17600/60000 (29%)]	Loss: 0.000030
Train Epoch: 8 [17760/60000 (30%)]	Loss: 0.019216
Train Epoch: 8 [17920/60000 (30%)]	Loss: 0.012518
Train Epoch: 8 [18080/60000 (30%)]	Loss: 0.032043
Train Epoch: 8 [18240/60000 (30%)]	Loss: 0.004484
Train Epoch: 8 [18400/60000 (31%)]	Loss: 0.018731
Train Epoch: 8 [18560/60000 (31%)]	Loss: 0.000756
Train Epoch: 8 [18720/60000 (31%)]	Loss: 0.000170
Train Epoch: 8 [18880/60000 (31%)]	Loss: 0.085420
Train Epoch: 8 [19040/60000 (32%)]	Loss: 0.000312
Train Epoch: 8 [19200/60000 (32%)]	Loss: 0.001267
Train Epoch: 8 [19360/60000 (32%)]	Loss: 0.000194
Train Epoch: 8 [19520/60000 (33%)]	Loss: 0.001636
Train Epoch: 8 [19680/60000 (33%)]	Loss: 0.003134
Train Epoch: 8 [19840/60000 (33%)]	Loss: 0.033219
Train Epoch: 8 [20000/60000 (33%)]	Loss: 0.000407
Train Epoch: 8 [20160/60000 (34%)]	Loss: 0.018047
Train Epoch: 8 [20320/60000 (34%)]	Loss: 0.007114
Train Epoch: 8 [20480/60000 (34%)]	Loss: 0.000227
Train Epoch: 8 [20640/60000 (34%)]	Loss: 0.000137
Train Epoch: 8 [20800/60000 (35%)]	Loss: 0.000455
Train Epoch: 8 [20960/60000 (35%)]	Loss: 0.005735
Train Epoch: 8 [21120/60000 (35%)]	Loss: 0.029276
Train Epoch: 8 [21280/60000 (35%)]	Loss: 0.000452
Train Epoch: 8 [21440/60000 (36%)]	Loss: 0.002278
Train Epoch: 8 [21600/60000 (36%)]	Loss: 0.445785
Train Epoch: 8 [21760/60000 (36%)]	Loss: 0.007011
Train Epoch: 8 [21920/60000 (37%)]	Loss: 0.000469
Train Epoch: 8 [22080/60000 (37%)]	Loss: 0.168947
Train Epoch: 8 [22240/60000 (37%)]	Loss: 0.003129
Train Epoch: 8 [22400/60000 (37%)]	Loss: 0.163351
Train Epoch: 8 [22560/60000 (38%)]	Loss: 0.000042
Train Epoch: 8 [22720/60000 (38%)]	Loss: 0.000417
Train Epoch: 8 [22880/60000 (38%)]	Loss: 0.032636
Train Epoch: 8 [23040/60000 (38%)]	Loss: 0.003619
Train Epoch: 8 [23200/60000 (39%)]	Loss: 0.010209
Train Epoch: 8 [23360/60000 (39%)]	Loss: 0.004355
Train Epoch: 8 [23520/60000 (39%)]	Loss: 0.000964
Train Epoch: 8 [23680/60000 (39%)]	Loss: 0.336034
Train Epoch: 8 [23840/60000 (40%)]	Loss: 0.075529
Train Epoch: 8 [24000/60000 (40%)]	Loss: 0.002185
Train Epoch: 8 [24160/60000 (40%)]	Loss: 0.000036
Train Epoch: 8 [24320/60000 (41%)]	Loss: 0.000386
Train Epoch: 8 [24480/60000 (41%)]	Loss: 0.008061
Train Epoch: 8 [24640/60000 (41%)]	Loss: 0.000255
Train Epoch: 8 [24800/60000 (41%)]	Loss: 0.003475
Train Epoch: 8 [24960/60000 (42%)]	Loss: 0.006721
Train Epoch: 8 [25120/60000 (42%)]	Loss: 0.000038
Train Epoch: 8 [25280/60000 (42%)]	Loss: 0.002252
Train Epoch: 8 [25440/60000 (42%)]	Loss: 0.100519
Train Epoch: 8 [25600/60000 (43%)]	Loss: 0.058723
Train Epoch: 8 [25760/60000 (43%)]	Loss: 0.304566
Train Epoch: 8 [25920/60000 (43%)]	Loss: 0.000040
Train Epoch: 8 [26080/60000 (43%)]	Loss: 0.005525
Train Epoch: 8 [26240/60000 (44%)]	Loss: 0.000102
Train Epoch: 8 [26400/60000 (44%)]	Loss: 0.000144
Train Epoch: 8 [26560/60000 (44%)]	Loss: 0.007429
Train Epoch: 8 [26720/60000 (45%)]	Loss: 0.000504
Train Epoch: 8 [26880/60000 (45%)]	Loss: 0.012936
Train Epoch: 8 [27040/60000 (45%)]	Loss: 0.001208
Train Epoch: 8 [27200/60000 (45%)]	Loss: 0.778679
Train Epoch: 8 [27360/60000 (46%)]	Loss: 0.010889
Train Epoch: 8 [27520/60000 (46%)]	Loss: 0.000636
Train Epoch: 8 [27680/60000 (46%)]	Loss: 0.000194
Train Epoch: 8 [27840/60000 (46%)]	Loss: 0.153543
Train Epoch: 8 [28000/60000 (47%)]	Loss: 0.204769
Train Epoch: 8 [28160/60000 (47%)]	Loss: 0.002327
Train Epoch: 8 [28320/60000 (47%)]	Loss: 0.012582
Train Epoch: 8 [28480/60000 (47%)]	Loss: 0.000590
Train Epoch: 8 [28640/60000 (48%)]	Loss: 0.068514
Train Epoch: 8 [28800/60000 (48%)]	Loss: 0.002395
Train Epoch: 8 [28960/60000 (48%)]	Loss: 0.001204
Train Epoch: 8 [29120/60000 (49%)]	Loss: 0.000372
Train Epoch: 8 [29280/60000 (49%)]	Loss: 0.204240
Train Epoch: 8 [29440/60000 (49%)]	Loss: 0.025994
Train Epoch: 8 [29600/60000 (49%)]	Loss: 0.045216
Train Epoch: 8 [29760/60000 (50%)]	Loss: 0.000690
Train Epoch: 8 [29920/60000 (50%)]	Loss: 0.003974
Train Epoch: 8 [30080/60000 (50%)]	Loss: 0.000548
Train Epoch: 8 [30240/60000 (50%)]	Loss: 0.007971
Train Epoch: 8 [30400/60000 (51%)]	Loss: 0.001635
Train Epoch: 8 [30560/60000 (51%)]	Loss: 0.010485
Train Epoch: 8 [30720/60000 (51%)]	Loss: 0.076260
Train Epoch: 8 [30880/60000 (51%)]	Loss: 0.315929
Train Epoch: 8 [31040/60000 (52%)]	Loss: 0.007063
Train Epoch: 8 [31200/60000 (52%)]	Loss: 0.000340
Train Epoch: 8 [31360/60000 (52%)]	Loss: 0.002618
Train Epoch: 8 [31520/60000 (53%)]	Loss: 0.182376
Train Epoch: 8 [31680/60000 (53%)]	Loss: 0.019874
Train Epoch: 8 [31840/60000 (53%)]	Loss: 0.187777
Train Epoch: 8 [32000/60000 (53%)]	Loss: 0.000365
Train Epoch: 8 [32160/60000 (54%)]	Loss: 0.066776
Train Epoch: 8 [32320/60000 (54%)]	Loss: 0.001101
Train Epoch: 8 [32480/60000 (54%)]	Loss: 0.000984
Train Epoch: 8 [32640/60000 (54%)]	Loss: 0.000414
Train Epoch: 8 [32800/60000 (55%)]	Loss: 0.002457
Train Epoch: 8 [32960/60000 (55%)]	Loss: 0.036756
Train Epoch: 8 [33120/60000 (55%)]	Loss: 0.001765
Train Epoch: 8 [33280/60000 (55%)]	Loss: 0.101528
Train Epoch: 8 [33440/60000 (56%)]	Loss: 0.003995
Train Epoch: 8 [33600/60000 (56%)]	Loss: 0.025733
Train Epoch: 8 [33760/60000 (56%)]	Loss: 0.007921
Train Epoch: 8 [33920/60000 (57%)]	Loss: 0.273386
Train Epoch: 8 [34080/60000 (57%)]	Loss: 0.002936
Train Epoch: 8 [34240/60000 (57%)]	Loss: 0.015134
Train Epoch: 8 [34400/60000 (57%)]	Loss: 0.039923
Train Epoch: 8 [34560/60000 (58%)]	Loss: 0.001683
Train Epoch: 8 [34720/60000 (58%)]	Loss: 0.004207
Train Epoch: 8 [34880/60000 (58%)]	Loss: 0.051730
Train Epoch: 8 [35040/60000 (58%)]	Loss: 0.078594
Train Epoch: 8 [35200/60000 (59%)]	Loss: 0.001046
Train Epoch: 8 [35360/60000 (59%)]	Loss: 0.003627
Train Epoch: 8 [35520/60000 (59%)]	Loss: 0.012502
Train Epoch: 8 [35680/60000 (59%)]	Loss: 0.001481
Train Epoch: 8 [35840/60000 (60%)]	Loss: 0.016080
Train Epoch: 8 [36000/60000 (60%)]	Loss: 0.003599
Train Epoch: 8 [36160/60000 (60%)]	Loss: 0.005852
Train Epoch: 8 [36320/60000 (61%)]	Loss: 0.031096
Train Epoch: 8 [36480/60000 (61%)]	Loss: 0.000526
Train Epoch: 8 [36640/60000 (61%)]	Loss: 0.010174
Train Epoch: 8 [36800/60000 (61%)]	Loss: 0.000093
Train Epoch: 8 [36960/60000 (62%)]	Loss: 0.007586
Train Epoch: 8 [37120/60000 (62%)]	Loss: 0.084649
Train Epoch: 8 [37280/60000 (62%)]	Loss: 0.001497
Train Epoch: 8 [37440/60000 (62%)]	Loss: 0.249263
Train Epoch: 8 [37600/60000 (63%)]	Loss: 0.005765
Train Epoch: 8 [37760/60000 (63%)]	Loss: 0.088728
Train Epoch: 8 [37920/60000 (63%)]	Loss: 0.000739
Train Epoch: 8 [38080/60000 (63%)]	Loss: 0.002555
Train Epoch: 8 [38240/60000 (64%)]	Loss: 0.004388
Train Epoch: 8 [38400/60000 (64%)]	Loss: 0.266636
Train Epoch: 8 [38560/60000 (64%)]	Loss: 0.004143
Train Epoch: 8 [38720/60000 (65%)]	Loss: 0.006775
Train Epoch: 8 [38880/60000 (65%)]	Loss: 0.300648
Train Epoch: 8 [39040/60000 (65%)]	Loss: 0.001217
Train Epoch: 8 [39200/60000 (65%)]	Loss: 0.136443
Train Epoch: 8 [39360/60000 (66%)]	Loss: 0.080873
Train Epoch: 8 [39520/60000 (66%)]	Loss: 0.006201
Train Epoch: 8 [39680/60000 (66%)]	Loss: 0.005778
Train Epoch: 8 [39840/60000 (66%)]	Loss: 0.000899
Train Epoch: 8 [40000/60000 (67%)]	Loss: 0.000112
Train Epoch: 8 [40160/60000 (67%)]	Loss: 0.000191
Train Epoch: 8 [40320/60000 (67%)]	Loss: 0.000090
Train Epoch: 8 [40480/60000 (67%)]	Loss: 0.000044
Train Epoch: 8 [40640/60000 (68%)]	Loss: 0.000766
Train Epoch: 8 [40800/60000 (68%)]	Loss: 0.002715
Train Epoch: 8 [40960/60000 (68%)]	Loss: 0.102001
Train Epoch: 8 [41120/60000 (69%)]	Loss: 0.203060
Train Epoch: 8 [41280/60000 (69%)]	Loss: 0.001476
Train Epoch: 8 [41440/60000 (69%)]	Loss: 0.002248
Train Epoch: 8 [41600/60000 (69%)]	Loss: 0.001229
Train Epoch: 8 [41760/60000 (70%)]	Loss: 0.003013
Train Epoch: 8 [41920/60000 (70%)]	Loss: 0.001056
Train Epoch: 8 [42080/60000 (70%)]	Loss: 0.000154
Train Epoch: 8 [42240/60000 (70%)]	Loss: 0.103305
Train Epoch: 8 [42400/60000 (71%)]	Loss: 0.021108
Train Epoch: 8 [42560/60000 (71%)]	Loss: 0.001180
Train Epoch: 8 [42720/60000 (71%)]	Loss: 0.000147
Train Epoch: 8 [42880/60000 (71%)]	Loss: 0.000119
Train Epoch: 8 [43040/60000 (72%)]	Loss: 0.000224
Train Epoch: 8 [43200/60000 (72%)]	Loss: 0.000456
Train Epoch: 8 [43360/60000 (72%)]	Loss: 0.000841
Train Epoch: 8 [43520/60000 (73%)]	Loss: 0.064192
Train Epoch: 8 [43680/60000 (73%)]	Loss: 0.008018
Train Epoch: 8 [43840/60000 (73%)]	Loss: 0.002631
Train Epoch: 8 [44000/60000 (73%)]	Loss: 0.000206
Train Epoch: 8 [44160/60000 (74%)]	Loss: 0.002439
Train Epoch: 8 [44320/60000 (74%)]	Loss: 0.008213
Train Epoch: 8 [44480/60000 (74%)]	Loss: 0.001211
Train Epoch: 8 [44640/60000 (74%)]	Loss: 0.001705
Train Epoch: 8 [44800/60000 (75%)]	Loss: 0.000154
Train Epoch: 8 [44960/60000 (75%)]	Loss: 0.017357
Train Epoch: 8 [45120/60000 (75%)]	Loss: 0.028082
Train Epoch: 8 [45280/60000 (75%)]	Loss: 0.000448
Train Epoch: 8 [45440/60000 (76%)]	Loss: 0.003742
Train Epoch: 8 [45600/60000 (76%)]	Loss: 0.524585
Train Epoch: 8 [45760/60000 (76%)]	Loss: 0.005986
Train Epoch: 8 [45920/60000 (77%)]	Loss: 0.017498
Train Epoch: 8 [46080/60000 (77%)]	Loss: 0.033809
Train Epoch: 8 [46240/60000 (77%)]	Loss: 0.000160
Train Epoch: 8 [46400/60000 (77%)]	Loss: 0.110537
Train Epoch: 8 [46560/60000 (78%)]	Loss: 0.049687
Train Epoch: 8 [46720/60000 (78%)]	Loss: 0.041211
Train Epoch: 8 [46880/60000 (78%)]	Loss: 0.246216
Train Epoch: 8 [47040/60000 (78%)]	Loss: 0.000225
Train Epoch: 8 [47200/60000 (79%)]	Loss: 0.022407
Train Epoch: 8 [47360/60000 (79%)]	Loss: 0.033420
Train Epoch: 8 [47520/60000 (79%)]	Loss: 0.004180
Train Epoch: 8 [47680/60000 (79%)]	Loss: 0.012097
Train Epoch: 8 [47840/60000 (80%)]	Loss: 0.011975
Train Epoch: 8 [48000/60000 (80%)]	Loss: 0.010971
Train Epoch: 8 [48160/60000 (80%)]	Loss: 0.001723
Train Epoch: 8 [48320/60000 (81%)]	Loss: 0.001117
Train Epoch: 8 [48480/60000 (81%)]	Loss: 0.502110
Train Epoch: 8 [48640/60000 (81%)]	Loss: 0.061219
Train Epoch: 8 [48800/60000 (81%)]	Loss: 0.022733
Train Epoch: 8 [48960/60000 (82%)]	Loss: 0.039943
Train Epoch: 8 [49120/60000 (82%)]	Loss: 0.585843
Train Epoch: 8 [49280/60000 (82%)]	Loss: 0.041883
Train Epoch: 8 [49440/60000 (82%)]	Loss: 0.008293
Train Epoch: 8 [49600/60000 (83%)]	Loss: 0.016428
Train Epoch: 8 [49760/60000 (83%)]	Loss: 0.001040
Train Epoch: 8 [49920/60000 (83%)]	Loss: 0.000989
Train Epoch: 8 [50080/60000 (83%)]	Loss: 0.014061
Train Epoch: 8 [50240/60000 (84%)]	Loss: 0.076038
Train Epoch: 8 [50400/60000 (84%)]	Loss: 0.000413
Train Epoch: 8 [50560/60000 (84%)]	Loss: 0.213961
Train Epoch: 8 [50720/60000 (85%)]	Loss: 0.002880
Train Epoch: 8 [50880/60000 (85%)]	Loss: 0.001165
Train Epoch: 8 [51040/60000 (85%)]	Loss: 0.304143
Train Epoch: 8 [51200/60000 (85%)]	Loss: 0.000764
Train Epoch: 8 [51360/60000 (86%)]	Loss: 0.003392
Train Epoch: 8 [51520/60000 (86%)]	Loss: 0.060640
Train Epoch: 8 [51680/60000 (86%)]	Loss: 0.001056
Train Epoch: 8 [51840/60000 (86%)]	Loss: 0.004475
Train Epoch: 8 [52000/60000 (87%)]	Loss: 0.000607
Train Epoch: 8 [52160/60000 (87%)]	Loss: 0.002319
Train Epoch: 8 [52320/60000 (87%)]	Loss: 0.054675
Train Epoch: 8 [52480/60000 (87%)]	Loss: 0.028577
Train Epoch: 8 [52640/60000 (88%)]	Loss: 0.000041
Train Epoch: 8 [52800/60000 (88%)]	Loss: 0.190894
Train Epoch: 8 [52960/60000 (88%)]	Loss: 0.002992
Train Epoch: 8 [53120/60000 (89%)]	Loss: 0.005070
Train Epoch: 8 [53280/60000 (89%)]	Loss: 0.002507
Train Epoch: 8 [53440/60000 (89%)]	Loss: 0.001170
Train Epoch: 8 [53600/60000 (89%)]	Loss: 0.001102
Train Epoch: 8 [53760/60000 (90%)]	Loss: 0.007877
Train Epoch: 8 [53920/60000 (90%)]	Loss: 0.001182
Train Epoch: 8 [54080/60000 (90%)]	Loss: 0.040253
Train Epoch: 8 [54240/60000 (90%)]	Loss: 0.000997
Train Epoch: 8 [54400/60000 (91%)]	Loss: 0.002960
Train Epoch: 8 [54560/60000 (91%)]	Loss: 0.000239
