Start profiling...
multiconv2d_handin.py:44: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_y=torch.range(y_min,y_max).cuda(0)
multiconv2d_handin.py:46: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_x=torch.range(x_min,x_max).cuda(0)
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 7 [59520/60000 (99%)]	Loss: 0.146291
5.099720478057861

Test set: Average loss: 0.1198, Accuracy: 9631/10000 (96%)

0.8339383602142334
Train Epoch: 8 [0/60000 (0%)]	Loss: 0.121481
Train Epoch: 8 [640/60000 (1%)]	Loss: 0.156391
Train Epoch: 8 [1280/60000 (2%)]	Loss: 0.111563
Train Epoch: 8 [1920/60000 (3%)]	Loss: 0.197307
Train Epoch: 8 [2560/60000 (4%)]	Loss: 0.168781
Train Epoch: 8 [3200/60000 (5%)]	Loss: 0.133176
Train Epoch: 8 [3840/60000 (6%)]	Loss: 0.120325
Train Epoch: 8 [4480/60000 (7%)]	Loss: 0.119527
Train Epoch: 8 [5120/60000 (9%)]	Loss: 0.234523
Train Epoch: 8 [5760/60000 (10%)]	Loss: 0.168483
Train Epoch: 8 [6400/60000 (11%)]	Loss: 0.054792
Train Epoch: 8 [7040/60000 (12%)]	Loss: 0.303895
Train Epoch: 8 [7680/60000 (13%)]	Loss: 0.319032
Train Epoch: 8 [8320/60000 (14%)]	Loss: 0.225859
Train Epoch: 8 [8960/60000 (15%)]	Loss: 0.181614
Train Epoch: 8 [9600/60000 (16%)]	Loss: 0.113780
Train Epoch: 8 [10240/60000 (17%)]	Loss: 0.236203
Train Epoch: 8 [10880/60000 (18%)]	Loss: 0.152949
Train Epoch: 8 [11520/60000 (19%)]	Loss: 0.172119
Train Epoch: 8 [12160/60000 (20%)]	Loss: 0.033578
Train Epoch: 8 [12800/60000 (21%)]	Loss: 0.162869
Train Epoch: 8 [13440/60000 (22%)]	Loss: 0.085079
Train Epoch: 8 [14080/60000 (23%)]	Loss: 0.156270
Train Epoch: 8 [14720/60000 (25%)]	Loss: 0.231418
Train Epoch: 8 [15360/60000 (26%)]	Loss: 0.135776
Train Epoch: 8 [16000/60000 (27%)]	Loss: 0.233115
Train Epoch: 8 [16640/60000 (28%)]	Loss: 0.328198
Train Epoch: 8 [17280/60000 (29%)]	Loss: 0.257151
Train Epoch: 8 [17920/60000 (30%)]	Loss: 0.217808
Train Epoch: 8 [18560/60000 (31%)]	Loss: 0.306540
Train Epoch: 8 [19200/60000 (32%)]	Loss: 0.154850
Train Epoch: 8 [19840/60000 (33%)]	Loss: 0.090996
Train Epoch: 8 [20480/60000 (34%)]	Loss: 0.202640
Train Epoch: 8 [21120/60000 (35%)]	Loss: 0.169030
Train Epoch: 8 [21760/60000 (36%)]	Loss: 0.210457
Train Epoch: 8 [22400/60000 (37%)]	Loss: 0.172506
Train Epoch: 8 [23040/60000 (38%)]	Loss: 0.182370
Train Epoch: 8 [23680/60000 (39%)]	Loss: 0.243499
Train Epoch: 8 [24320/60000 (41%)]	Loss: 0.169913
Train Epoch: 8 [24960/60000 (42%)]	Loss: 0.228371
Train Epoch: 8 [25600/60000 (43%)]	Loss: 0.234567
Train Epoch: 8 [26240/60000 (44%)]	Loss: 0.275940
Train Epoch: 8 [26880/60000 (45%)]	Loss: 0.181484
Train Epoch: 8 [27520/60000 (46%)]	Loss: 0.253657
Train Epoch: 8 [28160/60000 (47%)]	Loss: 0.193167
Train Epoch: 8 [28800/60000 (48%)]	Loss: 0.129257
Train Epoch: 8 [29440/60000 (49%)]	Loss: 0.143362
Train Epoch: 8 [30080/60000 (50%)]	Loss: 0.065336
Train Epoch: 8 [30720/60000 (51%)]	Loss: 0.128027
Train Epoch: 8 [31360/60000 (52%)]	Loss: 0.151697
Train Epoch: 8 [32000/60000 (53%)]	Loss: 0.186779
Train Epoch: 8 [32640/60000 (54%)]	Loss: 0.250293
Train Epoch: 8 [33280/60000 (55%)]	Loss: 0.219718
Train Epoch: 8 [33920/60000 (57%)]	Loss: 0.113023
Train Epoch: 8 [34560/60000 (58%)]	Loss: 0.139213
Train Epoch: 8 [35200/60000 (59%)]	Loss: 0.135007
Train Epoch: 8 [35840/60000 (60%)]	Loss: 0.173632
Train Epoch: 8 [36480/60000 (61%)]	Loss: 0.113401
Train Epoch: 8 [37120/60000 (62%)]	Loss: 0.175152
Train Epoch: 8 [37760/60000 (63%)]	Loss: 0.212072
Train Epoch: 8 [38400/60000 (64%)]	Loss: 0.143656
Train Epoch: 8 [39040/60000 (65%)]	Loss: 0.146736
Train Epoch: 8 [39680/60000 (66%)]	Loss: 0.184562
Train Epoch: 8 [40320/60000 (67%)]	Loss: 0.159721
Train Epoch: 8 [40960/60000 (68%)]	Loss: 0.296164
Train Epoch: 8 [41600/60000 (69%)]	Loss: 0.093713
Train Epoch: 8 [42240/60000 (70%)]	Loss: 0.156808
Train Epoch: 8 [42880/60000 (71%)]	Loss: 0.294693
Train Epoch: 8 [43520/60000 (72%)]	Loss: 0.350849
Train Epoch: 8 [44160/60000 (74%)]	Loss: 0.199390
Train Epoch: 8 [44800/60000 (75%)]	Loss: 0.264448
Train Epoch: 8 [45440/60000 (76%)]	Loss: 0.251607
Train Epoch: 8 [46080/60000 (77%)]	Loss: 0.319944
Train Epoch: 8 [46720/60000 (78%)]	Loss: 0.358657
Train Epoch: 8 [47360/60000 (79%)]	Loss: 0.118074
Train Epoch: 8 [48000/60000 (80%)]	Loss: 0.110229
Train Epoch: 8 [48640/60000 (81%)]	Loss: 0.212816
Train Epoch: 8 [49280/60000 (82%)]	Loss: 0.147395
Train Epoch: 8 [49920/60000 (83%)]	Loss: 0.159062
Train Epoch: 8 [50560/60000 (84%)]	Loss: 0.258439
Train Epoch: 8 [51200/60000 (85%)]	Loss: 0.349700
Train Epoch: 8 [51840/60000 (86%)]	Loss: 0.258859
Train Epoch: 8 [52480/60000 (87%)]	Loss: 0.254939
Train Epoch: 8 [53120/60000 (88%)]	Loss: 0.289334
Train Epoch: 8 [53760/60000 (90%)]	Loss: 0.318008
Train Epoch: 8 [54400/60000 (91%)]	Loss: 0.308993
Train Epoch: 8 [55040/60000 (92%)]	Loss: 0.237464
Train Epoch: 8 [55680/60000 (93%)]	Loss: 0.104645
Train Epoch: 8 [56320/60000 (94%)]	Loss: 0.186694
Train Epoch: 8 [56960/60000 (95%)]	Loss: 0.132140
Train Epoch: 8 [57600/60000 (96%)]	Loss: 0.253565
Train Epoch: 8 [58240/60000 (97%)]	Loss: 0.226925
Train Epoch: 8 [58880/60000 (98%)]	Loss: 0.090918
Train Epoch: 8 [59520/60000 (99%)]	Loss: 0.196829
5.067313194274902

Test set: Average loss: 0.1191, Accuracy: 9643/10000 (96%)

0.8243191242218018
Train Epoch: 9 [0/60000 (0%)]	Loss: 0.302868
Train Epoch: 9 [640/60000 (1%)]	Loss: 0.289947
Train Epoch: 9 [1280/60000 (2%)]	Loss: 0.169786
Train Epoch: 9 [1920/60000 (3%)]	Loss: 0.149997
Train Epoch: 9 [2560/60000 (4%)]	Loss: 0.178701
Train Epoch: 9 [3200/60000 (5%)]	Loss: 0.095955
Train Epoch: 9 [3840/60000 (6%)]	Loss: 0.153771
Train Epoch: 9 [4480/60000 (7%)]	Loss: 0.182914
Train Epoch: 9 [5120/60000 (9%)]	Loss: 0.164720
Train Epoch: 9 [5760/60000 (10%)]	Loss: 0.263557
Train Epoch: 9 [6400/60000 (11%)]	Loss: 0.191057
Train Epoch: 9 [7040/60000 (12%)]	Loss: 0.201257
Train Epoch: 9 [7680/60000 (13%)]	Loss: 0.199087
Train Epoch: 9 [8320/60000 (14%)]	Loss: 0.232927
Train Epoch: 9 [8960/60000 (15%)]	Loss: 0.084278
Train Epoch: 9 [9600/60000 (16%)]	Loss: 0.199673
Train Epoch: 9 [10240/60000 (17%)]	Loss: 0.120247
Train Epoch: 9 [10880/60000 (18%)]	Loss: 0.173421
Train Epoch: 9 [11520/60000 (19%)]	Loss: 0.171225
Train Epoch: 9 [12160/60000 (20%)]	Loss: 0.110691
Train Epoch: 9 [12800/60000 (21%)]	Loss: 0.243600
Train Epoch: 9 [13440/60000 (22%)]	Loss: 0.130018
Train Epoch: 9 [14080/60000 (23%)]	Loss: 0.313802
Train Epoch: 9 [14720/60000 (25%)]	Loss: 0.141738
Train Epoch: 9 [15360/60000 (26%)]	Loss: 0.207976
Train Epoch: 9 [16000/60000 (27%)]	Loss: 0.106384
Train Epoch: 9 [16640/60000 (28%)]	Loss: 0.282952
Train Epoch: 9 [17280/60000 (29%)]	Loss: 0.260903
Train Epoch: 9 [17920/60000 (30%)]	Loss: 0.179567
Train Epoch: 9 [18560/60000 (31%)]	Loss: 0.092682
Train Epoch: 9 [19200/60000 (32%)]	Loss: 0.749164
Train Epoch: 9 [19840/60000 (33%)]	Loss: 0.251853
Train Epoch: 9 [20480/60000 (34%)]	Loss: 0.135375
Train Epoch: 9 [21120/60000 (35%)]	Loss: 0.155212
Train Epoch: 9 [21760/60000 (36%)]	Loss: 0.052471
Train Epoch: 9 [22400/60000 (37%)]	Loss: 0.552267
Train Epoch: 9 [23040/60000 (38%)]	Loss: 0.162196
Train Epoch: 9 [23680/60000 (39%)]	Loss: 0.087956
Train Epoch: 9 [24320/60000 (41%)]	Loss: 0.126123
Train Epoch: 9 [24960/60000 (42%)]	Loss: 0.180989
Train Epoch: 9 [25600/60000 (43%)]	Loss: 0.223295
Train Epoch: 9 [26240/60000 (44%)]	Loss: 0.049422
Train Epoch: 9 [26880/60000 (45%)]	Loss: 0.072460
Train Epoch: 9 [27520/60000 (46%)]	Loss: 0.255321
Train Epoch: 9 [28160/60000 (47%)]	Loss: 0.055773
Train Epoch: 9 [28800/60000 (48%)]	Loss: 0.049147
Train Epoch: 9 [29440/60000 (49%)]	Loss: 0.415183
Train Epoch: 9 [30080/60000 (50%)]	Loss: 0.126505
Train Epoch: 9 [30720/60000 (51%)]	Loss: 0.131969
Train Epoch: 9 [31360/60000 (52%)]	Loss: 0.164808
Train Epoch: 9 [32000/60000 (53%)]	Loss: 0.145937
Train Epoch: 9 [32640/60000 (54%)]	Loss: 0.256853
Train Epoch: 9 [33280/60000 (55%)]	Loss: 0.355354
Train Epoch: 9 [33920/60000 (57%)]	Loss: 0.203998
Train Epoch: 9 [34560/60000 (58%)]	Loss: 0.210568
Train Epoch: 9 [35200/60000 (59%)]	Loss: 0.371433
Train Epoch: 9 [35840/60000 (60%)]	Loss: 0.125844
Train Epoch: 9 [36480/60000 (61%)]	Loss: 0.310044
Train Epoch: 9 [37120/60000 (62%)]	Loss: 0.194973
Train Epoch: 9 [37760/60000 (63%)]	Loss: 0.235373
Train Epoch: 9 [38400/60000 (64%)]	Loss: 0.187053
Train Epoch: 9 [39040/60000 (65%)]	Loss: 0.111267
Train Epoch: 9 [39680/60000 (66%)]	Loss: 0.232806
Train Epoch: 9 [40320/60000 (67%)]	Loss: 0.182653
Train Epoch: 9 [40960/60000 (68%)]	Loss: 0.380046
Train Epoch: 9 [41600/60000 (69%)]	Loss: 0.134274
Train Epoch: 9 [42240/60000 (70%)]	Loss: 0.108944
Train Epoch: 9 [42880/60000 (71%)]	Loss: 0.318042
Train Epoch: 9 [43520/60000 (72%)]	Loss: 0.206936
Train Epoch: 9 [44160/60000 (74%)]	Loss: 0.177588
Train Epoch: 9 [44800/60000 (75%)]	Loss: 0.118529
Train Epoch: 9 [45440/60000 (76%)]	Loss: 0.236368
Train Epoch: 9 [46080/60000 (77%)]	Loss: 0.438815
Train Epoch: 9 [46720/60000 (78%)]	Loss: 0.253788
Train Epoch: 9 [47360/60000 (79%)]	Loss: 0.175212
Train Epoch: 9 [48000/60000 (80%)]	Loss: 0.178347
Train Epoch: 9 [48640/60000 (81%)]	Loss: 0.228884
Train Epoch: 9 [49280/60000 (82%)]	Loss: 0.183774
Train Epoch: 9 [49920/60000 (83%)]	Loss: 0.124104
Train Epoch: 9 [50560/60000 (84%)]	Loss: 0.206508
Train Epoch: 9 [51200/60000 (85%)]	Loss: 0.254638
Train Epoch: 9 [51840/60000 (86%)]	Loss: 0.168141
Train Epoch: 9 [52480/60000 (87%)]	Loss: 0.194874
Train Epoch: 9 [53120/60000 (88%)]	Loss: 0.302027
Train Epoch: 9 [53760/60000 (90%)]	Loss: 0.168840
Train Epoch: 9 [54400/60000 (91%)]	Loss: 0.169262
Train Epoch: 9 [55040/60000 (92%)]	Loss: 0.155145
Train Epoch: 9 [55680/60000 (93%)]	Loss: 0.287474
Train Epoch: 9 [56320/60000 (94%)]	Loss: 0.372780
Train Epoch: 9 [56960/60000 (95%)]	Loss: 0.303626
Train Epoch: 9 [57600/60000 (96%)]	Loss: 0.225475
Train Epoch: 9 [58240/60000 (97%)]	Loss: 0.153965
Train Epoch: 9 [58880/60000 (98%)]	Loss: 0.255775
Train Epoch: 9 [59520/60000 (99%)]	Loss: 0.242497
5.1854400634765625

Test set: Average loss: 0.1181, Accuracy: 9638/10000 (96%)

0.8269476890563965
Train Epoch: 10 [0/60000 (0%)]	Loss: 0.075910
Train Epoch: 10 [640/60000 (1%)]	Loss: 0.372691
Train Epoch: 10 [1280/60000 (2%)]	Loss: 0.413765
Train Epoch: 10 [1920/60000 (3%)]	Loss: 0.244433
Train Epoch: 10 [2560/60000 (4%)]	Loss: 0.137494
Train Epoch: 10 [3200/60000 (5%)]	Loss: 0.131361
Train Epoch: 10 [3840/60000 (6%)]	Loss: 0.120173
Train Epoch: 10 [4480/60000 (7%)]	Loss: 0.222695
Train Epoch: 10 [5120/60000 (9%)]	Loss: 0.245458
Train Epoch: 10 [5760/60000 (10%)]	Loss: 0.234279
Train Epoch: 10 [6400/60000 (11%)]	Loss: 0.142197
Train Epoch: 10 [7040/60000 (12%)]	Loss: 0.137907
Train Epoch: 10 [7680/60000 (13%)]	Loss: 0.033077
Train Epoch: 10 [8320/60000 (14%)]	Loss: 0.163589
Train Epoch: 10 [8960/60000 (15%)]	Loss: 0.170652
Train Epoch: 10 [9600/60000 (16%)]	Loss: 0.192122
Train Epoch: 10 [10240/60000 (17%)]	Loss: 0.108808
Train Epoch: 10 [10880/60000 (18%)]	Loss: 0.208760
Train Epoch: 10 [11520/60000 (19%)]	Loss: 0.114867
Train Epoch: 10 [12160/60000 (20%)]	Loss: 0.188296
Train Epoch: 10 [12800/60000 (21%)]	Loss: 0.203965
Train Epoch: 10 [13440/60000 (22%)]	Loss: 0.290139
Train Epoch: 10 [14080/60000 (23%)]	Loss: 0.123450
Train Epoch: 10 [14720/60000 (25%)]	Loss: 0.134640
Train Epoch: 10 [15360/60000 (26%)]	Loss: 0.126855
Train Epoch: 10 [16000/60000 (27%)]	Loss: 0.108508
Train Epoch: 10 [16640/60000 (28%)]	Loss: 0.168831
Train Epoch: 10 [17280/60000 (29%)]	Loss: 0.219685
Train Epoch: 10 [17920/60000 (30%)]	Loss: 0.142767
Train Epoch: 10 [18560/60000 (31%)]	Loss: 0.262565
Train Epoch: 10 [19200/60000 (32%)]	Loss: 0.084059
Train Epoch: 10 [19840/60000 (33%)]	Loss: 0.148325
Train Epoch: 10 [20480/60000 (34%)]	Loss: 0.242165
Train Epoch: 10 [21120/60000 (35%)]	Loss: 0.204369
Train Epoch: 10 [21760/60000 (36%)]	Loss: 0.159411
Train Epoch: 10 [22400/60000 (37%)]	Loss: 0.207008
Train Epoch: 10 [23040/60000 (38%)]	Loss: 0.092424
Train Epoch: 10 [23680/60000 (39%)]	Loss: 0.182212
Train Epoch: 10 [24320/60000 (41%)]	Loss: 0.301630
Train Epoch: 10 [24960/60000 (42%)]	Loss: 0.055092
Train Epoch: 10 [25600/60000 (43%)]	Loss: 0.228765
Train Epoch: 10 [26240/60000 (44%)]	Loss: 0.127055
Train Epoch: 10 [26880/60000 (45%)]	Loss: 0.174512
Train Epoch: 10 [27520/60000 (46%)]	Loss: 0.147915
Train Epoch: 10 [28160/60000 (47%)]	Loss: 0.111659
Train Epoch: 10 [28800/60000 (48%)]	Loss: 0.126293
Train Epoch: 10 [29440/60000 (49%)]	Loss: 0.218876
Train Epoch: 10 [30080/60000 (50%)]	Loss: 0.176863
Train Epoch: 10 [30720/60000 (51%)]	Loss: 0.099222
Train Epoch: 10 [31360/60000 (52%)]	Loss: 0.273091
Train Epoch: 10 [32000/60000 (53%)]	Loss: 0.204545
Train Epoch: 10 [32640/60000 (54%)]	Loss: 0.133261
Train Epoch: 10 [33280/60000 (55%)]	Loss: 0.234673
Train Epoch: 10 [33920/60000 (57%)]	Loss: 0.222619
Train Epoch: 10 [34560/60000 (58%)]	Loss: 0.421006
Train Epoch: 10 [35200/60000 (59%)]	Loss: 0.219569
Train Epoch: 10 [35840/60000 (60%)]	Loss: 0.220181
Train Epoch: 10 [36480/60000 (61%)]	Loss: 0.120796
Train Epoch: 10 [37120/60000 (62%)]	Loss: 0.292352
Train Epoch: 10 [37760/60000 (63%)]	Loss: 0.309620
Train Epoch: 10 [38400/60000 (64%)]	Loss: 0.273479
Train Epoch: 10 [39040/60000 (65%)]	Loss: 0.145166
Train Epoch: 10 [39680/60000 (66%)]	Loss: 0.090770
Train Epoch: 10 [40320/60000 (67%)]	Loss: 0.159772
Train Epoch: 10 [40960/60000 (68%)]	Loss: 0.276632
Train Epoch: 10 [41600/60000 (69%)]	Loss: 0.224667
Train Epoch: 10 [42240/60000 (70%)]	Loss: 0.065123
Train Epoch: 10 [42880/60000 (71%)]	Loss: 0.253635
Train Epoch: 10 [43520/60000 (72%)]	Loss: 0.183658
Train Epoch: 10 [44160/60000 (74%)]	Loss: 0.067079
Train Epoch: 10 [44800/60000 (75%)]	Loss: 0.109856
Train Epoch: 10 [45440/60000 (76%)]	Loss: 0.091381
Train Epoch: 10 [46080/60000 (77%)]	Loss: 0.176569
Train Epoch: 10 [46720/60000 (78%)]	Loss: 0.159819
Train Epoch: 10 [47360/60000 (79%)]	Loss: 0.113046
Train Epoch: 10 [48000/60000 (80%)]	Loss: 0.082337
Train Epoch: 10 [48640/60000 (81%)]	Loss: 0.115608
Train Epoch: 10 [49280/60000 (82%)]	Loss: 0.129731
Train Epoch: 10 [49920/60000 (83%)]	Loss: 0.147782
Train Epoch: 10 [50560/60000 (84%)]	Loss: 0.247163
Train Epoch: 10 [51200/60000 (85%)]	Loss: 0.176550
Train Epoch: 10 [51840/60000 (86%)]	Loss: 0.168376
Train Epoch: 10 [52480/60000 (87%)]	Loss: 0.114433
Train Epoch: 10 [53120/60000 (88%)]	Loss: 0.193770
Train Epoch: 10 [53760/60000 (90%)]	Loss: 0.118618
Train Epoch: 10 [54400/60000 (91%)]	Loss: 0.124417
Train Epoch: 10 [55040/60000 (92%)]	Loss: 0.046830
Train Epoch: 10 [55680/60000 (93%)]	Loss: 0.246366
Train Epoch: 10 [56320/60000 (94%)]	Loss: 0.096831
Train Epoch: 10 [56960/60000 (95%)]	Loss: 0.258594
Train Epoch: 10 [57600/60000 (96%)]	Loss: 0.102488
Train Epoch: 10 [58240/60000 (97%)]	Loss: 0.401730
Train Epoch: 10 [58880/60000 (98%)]	Loss: 0.075073
Train Epoch: 10 [59520/60000 (99%)]	Loss: 0.090000
5.162233591079712

Test set: Average loss: 0.1174, Accuracy: 9639/10000 (96%)

0.8436150550842285
Train Epoch: 11 [0/60000 (0%)]	Loss: 0.138136
Train Epoch: 11 [640/60000 (1%)]	Loss: 0.092523
Train Epoch: 11 [1280/60000 (2%)]	Loss: 0.096928
Train Epoch: 11 [1920/60000 (3%)]	Loss: 0.115195
Train Epoch: 11 [2560/60000 (4%)]	Loss: 0.291543
Train Epoch: 11 [3200/60000 (5%)]	Loss: 0.154227
Train Epoch: 11 [3840/60000 (6%)]	Loss: 0.205313
Train Epoch: 11 [4480/60000 (7%)]	Loss: 0.106403
Train Epoch: 11 [5120/60000 (9%)]	Loss: 0.298656
Train Epoch: 11 [5760/60000 (10%)]	Loss: 0.060986
Train Epoch: 11 [6400/60000 (11%)]	Loss: 0.114884
Train Epoch: 11 [7040/60000 (12%)]	Loss: 0.107734
Train Epoch: 11 [7680/60000 (13%)]	Loss: 0.374797
Train Epoch: 11 [8320/60000 (14%)]	Loss: 0.097423
Train Epoch: 11 [8960/60000 (15%)]	Loss: 0.438186
Train Epoch: 11 [9600/60000 (16%)]	Loss: 0.083260
Train Epoch: 11 [10240/60000 (17%)]	Loss: 0.201251
Train Epoch: 11 [10880/60000 (18%)]	Loss: 0.364606
Train Epoch: 11 [11520/60000 (19%)]	Loss: 0.273434
Train Epoch: 11 [12160/60000 (20%)]	Loss: 0.130709
Train Epoch: 11 [12800/60000 (21%)]	Loss: 0.112811
Train Epoch: 11 [13440/60000 (22%)]	Loss: 0.219003
Train Epoch: 11 [14080/60000 (23%)]	Loss: 0.166916
Train Epoch: 11 [14720/60000 (25%)]	Loss: 0.117677
Train Epoch: 11 [15360/60000 (26%)]	Loss: 0.121042
Train Epoch: 11 [16000/60000 (27%)]	Loss: 0.155303
Train Epoch: 11 [16640/60000 (28%)]	Loss: 0.602870
Train Epoch: 11 [17280/60000 (29%)]	Loss: 0.109276
Train Epoch: 11 [17920/60000 (30%)]	Loss: 0.127474
Train Epoch: 11 [18560/60000 (31%)]	Loss: 0.158059
Train Epoch: 11 [19200/60000 (32%)]	Loss: 0.207200
Train Epoch: 11 [19840/60000 (33%)]	Loss: 0.171559
Train Epoch: 11 [20480/60000 (34%)]	Loss: 0.149802
Train Epoch: 11 [21120/60000 (35%)]	Loss: 0.153415
Train Epoch: 11 [21760/60000 (36%)]	Loss: 0.146494
Train Epoch: 11 [22400/60000 (37%)]	Loss: 0.045076
Train Epoch: 11 [23040/60000 (38%)]	Loss: 0.127894
Train Epoch: 11 [23680/60000 (39%)]	Loss: 0.120851
Train Epoch: 11 [24320/60000 (41%)]	Loss: 0.249589
Train Epoch: 11 [24960/60000 (42%)]	Loss: 0.254532
Train Epoch: 11 [25600/60000 (43%)]	Loss: 0.262992
Train Epoch: 11 [26240/60000 (44%)]	Loss: 0.161508
Train Epoch: 11 [26880/60000 (45%)]	Loss: 0.275309
Train Epoch: 11 [27520/60000 (46%)]	Loss: 0.067061
Train Epoch: 11 [28160/60000 (47%)]	Loss: 0.109094
Train Epoch: 11 [28800/60000 (48%)]	Loss: 0.290194
Train Epoch: 11 [29440/60000 (49%)]	Loss: 0.178944
Train Epoch: 11 [30080/60000 (50%)]	Loss: 0.223002
Train Epoch: 11 [30720/60000 (51%)]	Loss: 0.143306
Train Epoch: 11 [31360/60000 (52%)]	Loss: 0.096120
Train Epoch: 11 [32000/60000 (53%)]	Loss: 0.096322
Train Epoch: 11 [32640/60000 (54%)]	Loss: 0.198415
Train Epoch: 11 [33280/60000 (55%)]	Loss: 0.150723
Train Epoch: 11 [33920/60000 (57%)]	Loss: 0.211682
Train Epoch: 11 [34560/60000 (58%)]	Loss: 0.418744
Train Epoch: 11 [35200/60000 (59%)]	Loss: 0.224758
Train Epoch: 11 [35840/60000 (60%)]	Loss: 0.448737
Train Epoch: 11 [36480/60000 (61%)]	Loss: 0.218612
Train Epoch: 11 [37120/60000 (62%)]	Loss: 0.226507
Train Epoch: 11 [37760/60000 (63%)]	Loss: 0.103076
Train Epoch: 11 [38400/60000 (64%)]	Loss: 0.141172
Train Epoch: 11 [39040/60000 (65%)]	Loss: 0.106446
Train Epoch: 11 [39680/60000 (66%)]	Loss: 0.265667
Train Epoch: 11 [40320/60000 (67%)]	Loss: 0.192338
Train Epoch: 11 [40960/60000 (68%)]	Loss: 0.168291
Train Epoch: 11 [41600/60000 (69%)]	Loss: 0.275847
Train Epoch: 11 [42240/60000 (70%)]	Loss: 0.103164
Train Epoch: 11 [42880/60000 (71%)]	Loss: 0.185303
Train Epoch: 11 [43520/60000 (72%)]	Loss: 0.272666
Train Epoch: 11 [44160/60000 (74%)]	Loss: 0.069115
Train Epoch: 11 [44800/60000 (75%)]	Loss: 0.167885
Train Epoch: 11 [45440/60000 (76%)]	Loss: 0.130929
Train Epoch: 11 [46080/60000 (77%)]	Loss: 0.123216
Train Epoch: 11 [46720/60000 (78%)]	Loss: 0.186516
Train Epoch: 11 [47360/60000 (79%)]	Loss: 0.332157
Train Epoch: 11 [48000/60000 (80%)]	Loss: 0.186228
Train Epoch: 11 [48640/60000 (81%)]	Loss: 0.209861
Train Epoch: 11 [49280/60000 (82%)]	Loss: 0.099072
Train Epoch: 11 [49920/60000 (83%)]	Loss: 0.123192
Train Epoch: 11 [50560/60000 (84%)]	Loss: 0.349996
Train Epoch: 11 [51200/60000 (85%)]	Loss: 0.409572
Train Epoch: 11 [51840/60000 (86%)]	Loss: 0.206502
Train Epoch: 11 [52480/60000 (87%)]	Loss: 0.106856
Train Epoch: 11 [53120/60000 (88%)]	Loss: 0.105506
Train Epoch: 11 [53760/60000 (90%)]	Loss: 0.186382
Train Epoch: 11 [54400/60000 (91%)]	Loss: 0.243903
Train Epoch: 11 [55040/60000 (92%)]	Loss: 0.191284
Train Epoch: 11 [55680/60000 (93%)]	Loss: 0.116776
Train Epoch: 11 [56320/60000 (94%)]	Loss: 0.327357
Train Epoch: 11 [56960/60000 (95%)]	Loss: 0.369983
Train Epoch: 11 [57600/60000 (96%)]	Loss: 0.210347
Train Epoch: 11 [58240/60000 (97%)]	Loss: 0.098192
Train Epoch: 11 [58880/60000 (98%)]	Loss: 0.195187
Train Epoch: 11 [59520/60000 (99%)]	Loss: 0.232537
5.281743288040161

Test set: Average loss: 0.1157, Accuracy: 9645/10000 (96%)

0.8309268951416016
Train Epoch: 12 [0/60000 (0%)]	Loss: 0.268599
Train Epoch: 12 [640/60000 (1%)]	Loss: 0.111927
Train Epoch: 12 [1280/60000 (2%)]	Loss: 0.085087
Train Epoch: 12 [1920/60000 (3%)]	Loss: 0.252991
Train Epoch: 12 [2560/60000 (4%)]	Loss: 0.207845
Train Epoch: 12 [3200/60000 (5%)]	Loss: 0.344903
Train Epoch: 12 [3840/60000 (6%)]	Loss: 0.208975
Train Epoch: 12 [4480/60000 (7%)]	Loss: 0.062197
Train Epoch: 12 [5120/60000 (9%)]	Loss: 0.259697
Train Epoch: 12 [5760/60000 (10%)]	Loss: 0.117562
Train Epoch: 12 [6400/60000 (11%)]	Loss: 0.106700
Train Epoch: 12 [7040/60000 (12%)]	Loss: 0.212001
Train Epoch: 12 [7680/60000 (13%)]	Loss: 0.140226
Train Epoch: 12 [8320/60000 (14%)]	Loss: 0.104809
Train Epoch: 12 [8960/60000 (15%)]	Loss: 0.340261
Train Epoch: 12 [9600/60000 (16%)]	Loss: 0.084711
Train Epoch: 12 [10240/60000 (17%)]	Loss: 0.343121
Train Epoch: 12 [10880/60000 (18%)]	Loss: 0.291669
Train Epoch: 12 [11520/60000 (19%)]	Loss: 0.254357
Train Epoch: 12 [12160/60000 (20%)]	Loss: 0.121581
Train Epoch: 12 [12800/60000 (21%)]	Loss: 0.118799
Train Epoch: 12 [13440/60000 (22%)]	Loss: 0.243026
Train Epoch: 12 [14080/60000 (23%)]	Loss: 0.085056
Train Epoch: 12 [14720/60000 (25%)]	Loss: 0.097038
Train Epoch: 12 [15360/60000 (26%)]	Loss: 0.106254
Train Epoch: 12 [16000/60000 (27%)]	Loss: 0.119094
Train Epoch: 12 [16640/60000 (28%)]	Loss: 0.048517
Train Epoch: 12 [17280/60000 (29%)]	Loss: 0.169076
Train Epoch: 12 [17920/60000 (30%)]	Loss: 0.483614
