Start profiling...
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 8 [28160/60000 (47%)]	Loss: 0.023534
Train Epoch: 8 [28800/60000 (48%)]	Loss: 0.000808
Train Epoch: 8 [29440/60000 (49%)]	Loss: 0.019832
Train Epoch: 8 [30080/60000 (50%)]	Loss: 0.001233
Train Epoch: 8 [30720/60000 (51%)]	Loss: 0.015709
Train Epoch: 8 [31360/60000 (52%)]	Loss: 0.005128
Train Epoch: 8 [32000/60000 (53%)]	Loss: 0.014476
Train Epoch: 8 [32640/60000 (54%)]	Loss: 0.050647
Train Epoch: 8 [33280/60000 (55%)]	Loss: 0.103058
Train Epoch: 8 [33920/60000 (57%)]	Loss: 0.006645
Train Epoch: 8 [34560/60000 (58%)]	Loss: 0.058516
Train Epoch: 8 [35200/60000 (59%)]	Loss: 0.006035
Train Epoch: 8 [35840/60000 (60%)]	Loss: 0.036503
Train Epoch: 8 [36480/60000 (61%)]	Loss: 0.011019
Train Epoch: 8 [37120/60000 (62%)]	Loss: 0.029879
Train Epoch: 8 [37760/60000 (63%)]	Loss: 0.020004
Train Epoch: 8 [38400/60000 (64%)]	Loss: 0.018187
Train Epoch: 8 [39040/60000 (65%)]	Loss: 0.002524
Train Epoch: 8 [39680/60000 (66%)]	Loss: 0.022737
Train Epoch: 8 [40320/60000 (67%)]	Loss: 0.015964
Train Epoch: 8 [40960/60000 (68%)]	Loss: 0.077763
Train Epoch: 8 [41600/60000 (69%)]	Loss: 0.019091
Train Epoch: 8 [42240/60000 (70%)]	Loss: 0.055334
Train Epoch: 8 [42880/60000 (71%)]	Loss: 0.008986
Train Epoch: 8 [43520/60000 (72%)]	Loss: 0.032778
Train Epoch: 8 [44160/60000 (74%)]	Loss: 0.019822
Train Epoch: 8 [44800/60000 (75%)]	Loss: 0.038449
Train Epoch: 8 [45440/60000 (76%)]	Loss: 0.074701
Train Epoch: 8 [46080/60000 (77%)]	Loss: 0.031117
Train Epoch: 8 [46720/60000 (78%)]	Loss: 0.047510
Train Epoch: 8 [47360/60000 (79%)]	Loss: 0.035478
Train Epoch: 8 [48000/60000 (80%)]	Loss: 0.035166
Train Epoch: 8 [48640/60000 (81%)]	Loss: 0.012437
Train Epoch: 8 [49280/60000 (82%)]	Loss: 0.009269
Train Epoch: 8 [49920/60000 (83%)]	Loss: 0.009671
Train Epoch: 8 [50560/60000 (84%)]	Loss: 0.022084
Train Epoch: 8 [51200/60000 (85%)]	Loss: 0.026591
Train Epoch: 8 [51840/60000 (86%)]	Loss: 0.014806
Train Epoch: 8 [52480/60000 (87%)]	Loss: 0.009436
Train Epoch: 8 [53120/60000 (88%)]	Loss: 0.049710
Train Epoch: 8 [53760/60000 (90%)]	Loss: 0.003107
Train Epoch: 8 [54400/60000 (91%)]	Loss: 0.017453
Train Epoch: 8 [55040/60000 (92%)]	Loss: 0.002103
Train Epoch: 8 [55680/60000 (93%)]	Loss: 0.035565
Train Epoch: 8 [56320/60000 (94%)]	Loss: 0.058541
Train Epoch: 8 [56960/60000 (95%)]	Loss: 0.082493
Train Epoch: 8 [57600/60000 (96%)]	Loss: 0.014280
Train Epoch: 8 [58240/60000 (97%)]	Loss: 0.032270
Train Epoch: 8 [58880/60000 (98%)]	Loss: 0.001650
Train Epoch: 8 [59520/60000 (99%)]	Loss: 0.026955

Test set: Average loss: 0.0281, Accuracy: 9911/10000 (99%)

Train Epoch: 9 [0/60000 (0%)]	Loss: 0.008977
Train Epoch: 9 [640/60000 (1%)]	Loss: 0.008230
Train Epoch: 9 [1280/60000 (2%)]	Loss: 0.008593
Train Epoch: 9 [1920/60000 (3%)]	Loss: 0.017269
Train Epoch: 9 [2560/60000 (4%)]	Loss: 0.099490
Train Epoch: 9 [3200/60000 (5%)]	Loss: 0.004807
Train Epoch: 9 [3840/60000 (6%)]	Loss: 0.002951
Train Epoch: 9 [4480/60000 (7%)]	Loss: 0.004442
Train Epoch: 9 [5120/60000 (9%)]	Loss: 0.020803
Train Epoch: 9 [5760/60000 (10%)]	Loss: 0.003785
Train Epoch: 9 [6400/60000 (11%)]	Loss: 0.007240
Train Epoch: 9 [7040/60000 (12%)]	Loss: 0.052182
Train Epoch: 9 [7680/60000 (13%)]	Loss: 0.003020
Train Epoch: 9 [8320/60000 (14%)]	Loss: 0.022582
Train Epoch: 9 [8960/60000 (15%)]	Loss: 0.000606
Train Epoch: 9 [9600/60000 (16%)]	Loss: 0.008923
Train Epoch: 9 [10240/60000 (17%)]	Loss: 0.036951
Train Epoch: 9 [10880/60000 (18%)]	Loss: 0.027722
Train Epoch: 9 [11520/60000 (19%)]	Loss: 0.004392
Train Epoch: 9 [12160/60000 (20%)]	Loss: 0.045470
Train Epoch: 9 [12800/60000 (21%)]	Loss: 0.063884
Train Epoch: 9 [13440/60000 (22%)]	Loss: 0.124420
Train Epoch: 9 [14080/60000 (23%)]	Loss: 0.007376
Train Epoch: 9 [14720/60000 (25%)]	Loss: 0.018481
Train Epoch: 9 [15360/60000 (26%)]	Loss: 0.077981
Train Epoch: 9 [16000/60000 (27%)]	Loss: 0.043368
Train Epoch: 9 [16640/60000 (28%)]	Loss: 0.027626
Train Epoch: 9 [17280/60000 (29%)]	Loss: 0.016307
Train Epoch: 9 [17920/60000 (30%)]	Loss: 0.074501
Train Epoch: 9 [18560/60000 (31%)]	Loss: 0.006088
Train Epoch: 9 [19200/60000 (32%)]	Loss: 0.006379
Train Epoch: 9 [19840/60000 (33%)]	Loss: 0.061996
Train Epoch: 9 [20480/60000 (34%)]	Loss: 0.011844
Train Epoch: 9 [21120/60000 (35%)]	Loss: 0.053137
Train Epoch: 9 [21760/60000 (36%)]	Loss: 0.001710
Train Epoch: 9 [22400/60000 (37%)]	Loss: 0.005999
Train Epoch: 9 [23040/60000 (38%)]	Loss: 0.019277
Train Epoch: 9 [23680/60000 (39%)]	Loss: 0.005773
Train Epoch: 9 [24320/60000 (41%)]	Loss: 0.010844
Train Epoch: 9 [24960/60000 (42%)]	Loss: 0.012754
Train Epoch: 9 [25600/60000 (43%)]	Loss: 0.026388
Train Epoch: 9 [26240/60000 (44%)]	Loss: 0.032689
Train Epoch: 9 [26880/60000 (45%)]	Loss: 0.002452
Train Epoch: 9 [27520/60000 (46%)]	Loss: 0.031098
Train Epoch: 9 [28160/60000 (47%)]	Loss: 0.046391
Train Epoch: 9 [28800/60000 (48%)]	Loss: 0.001658
Train Epoch: 9 [29440/60000 (49%)]	Loss: 0.002385
Train Epoch: 9 [30080/60000 (50%)]	Loss: 0.014680
Train Epoch: 9 [30720/60000 (51%)]	Loss: 0.025654
Train Epoch: 9 [31360/60000 (52%)]	Loss: 0.004757
Train Epoch: 9 [32000/60000 (53%)]	Loss: 0.002437
Train Epoch: 9 [32640/60000 (54%)]	Loss: 0.012893
Train Epoch: 9 [33280/60000 (55%)]	Loss: 0.000773
Train Epoch: 9 [33920/60000 (57%)]	Loss: 0.012304
Train Epoch: 9 [34560/60000 (58%)]	Loss: 0.010246
Train Epoch: 9 [35200/60000 (59%)]	Loss: 0.059332
Train Epoch: 9 [35840/60000 (60%)]	Loss: 0.002461
Train Epoch: 9 [36480/60000 (61%)]	Loss: 0.001260
Train Epoch: 9 [37120/60000 (62%)]	Loss: 0.022856
Train Epoch: 9 [37760/60000 (63%)]	Loss: 0.007213
Train Epoch: 9 [38400/60000 (64%)]	Loss: 0.016294
Train Epoch: 9 [39040/60000 (65%)]	Loss: 0.004907
Train Epoch: 9 [39680/60000 (66%)]	Loss: 0.003141
Train Epoch: 9 [40320/60000 (67%)]	Loss: 0.049672
Train Epoch: 9 [40960/60000 (68%)]	Loss: 0.007572
Train Epoch: 9 [41600/60000 (69%)]	Loss: 0.027260
Train Epoch: 9 [42240/60000 (70%)]	Loss: 0.042783
Train Epoch: 9 [42880/60000 (71%)]	Loss: 0.004074
Train Epoch: 9 [43520/60000 (72%)]	Loss: 0.003059
Train Epoch: 9 [44160/60000 (74%)]	Loss: 0.062930
Train Epoch: 9 [44800/60000 (75%)]	Loss: 0.025693
Train Epoch: 9 [45440/60000 (76%)]	Loss: 0.004243
Train Epoch: 9 [46080/60000 (77%)]	Loss: 0.042502
Train Epoch: 9 [46720/60000 (78%)]	Loss: 0.117813
Train Epoch: 9 [47360/60000 (79%)]	Loss: 0.006259
Train Epoch: 9 [48000/60000 (80%)]	Loss: 0.006887
Train Epoch: 9 [48640/60000 (81%)]	Loss: 0.004519
Train Epoch: 9 [49280/60000 (82%)]	Loss: 0.001990
Train Epoch: 9 [49920/60000 (83%)]	Loss: 0.000222
Train Epoch: 9 [50560/60000 (84%)]	Loss: 0.044809
Train Epoch: 9 [51200/60000 (85%)]	Loss: 0.007224
Train Epoch: 9 [51840/60000 (86%)]	Loss: 0.004722
Train Epoch: 9 [52480/60000 (87%)]	Loss: 0.008181
Train Epoch: 9 [53120/60000 (88%)]	Loss: 0.048333
Train Epoch: 9 [53760/60000 (90%)]	Loss: 0.070220
Train Epoch: 9 [54400/60000 (91%)]	Loss: 0.015910
Train Epoch: 9 [55040/60000 (92%)]	Loss: 0.016048
Train Epoch: 9 [55680/60000 (93%)]	Loss: 0.045237
Train Epoch: 9 [56320/60000 (94%)]	Loss: 0.002333
Train Epoch: 9 [56960/60000 (95%)]	Loss: 0.019912
Train Epoch: 9 [57600/60000 (96%)]	Loss: 0.092607
Train Epoch: 9 [58240/60000 (97%)]	Loss: 0.010169
Train Epoch: 9 [58880/60000 (98%)]	Loss: 0.002136
Train Epoch: 9 [59520/60000 (99%)]	Loss: 0.047447

Test set: Average loss: 0.0282, Accuracy: 9914/10000 (99%)

Train Epoch: 10 [0/60000 (0%)]	Loss: 0.008448
Train Epoch: 10 [640/60000 (1%)]	Loss: 0.014913
Train Epoch: 10 [1280/60000 (2%)]	Loss: 0.075972
Train Epoch: 10 [1920/60000 (3%)]	Loss: 0.002257
Train Epoch: 10 [2560/60000 (4%)]	Loss: 0.080514
Train Epoch: 10 [3200/60000 (5%)]	Loss: 0.012685
Train Epoch: 10 [3840/60000 (6%)]	Loss: 0.013190
Train Epoch: 10 [4480/60000 (7%)]	Loss: 0.001124
Train Epoch: 10 [5120/60000 (9%)]	Loss: 0.006572
Train Epoch: 10 [5760/60000 (10%)]	Loss: 0.002304
Train Epoch: 10 [6400/60000 (11%)]	Loss: 0.208880
Train Epoch: 10 [7040/60000 (12%)]	Loss: 0.052151
Train Epoch: 10 [7680/60000 (13%)]	Loss: 0.040074
Train Epoch: 10 [8320/60000 (14%)]	Loss: 0.109902
Train Epoch: 10 [8960/60000 (15%)]	Loss: 0.048012
Train Epoch: 10 [9600/60000 (16%)]	Loss: 0.032448
Train Epoch: 10 [10240/60000 (17%)]	Loss: 0.012513
Train Epoch: 10 [10880/60000 (18%)]	Loss: 0.014205
Train Epoch: 10 [11520/60000 (19%)]	Loss: 0.053007
Train Epoch: 10 [12160/60000 (20%)]	Loss: 0.023097
Train Epoch: 10 [12800/60000 (21%)]	Loss: 0.001075
Train Epoch: 10 [13440/60000 (22%)]	Loss: 0.017900
Train Epoch: 10 [14080/60000 (23%)]	Loss: 0.004108
Train Epoch: 10 [14720/60000 (25%)]	Loss: 0.069852
Train Epoch: 10 [15360/60000 (26%)]	Loss: 0.028577
Train Epoch: 10 [16000/60000 (27%)]	Loss: 0.011588
Train Epoch: 10 [16640/60000 (28%)]	Loss: 0.019628
Train Epoch: 10 [17280/60000 (29%)]	Loss: 0.214775
Train Epoch: 10 [17920/60000 (30%)]	Loss: 0.015540
Train Epoch: 10 [18560/60000 (31%)]	Loss: 0.024670
Train Epoch: 10 [19200/60000 (32%)]	Loss: 0.051120
Train Epoch: 10 [19840/60000 (33%)]	Loss: 0.006307
Train Epoch: 10 [20480/60000 (34%)]	Loss: 0.017790
Train Epoch: 10 [21120/60000 (35%)]	Loss: 0.002706
Train Epoch: 10 [21760/60000 (36%)]	Loss: 0.022200
Train Epoch: 10 [22400/60000 (37%)]	Loss: 0.007336
Train Epoch: 10 [23040/60000 (38%)]	Loss: 0.006039
Train Epoch: 10 [23680/60000 (39%)]	Loss: 0.000944
Train Epoch: 10 [24320/60000 (41%)]	Loss: 0.000572
Train Epoch: 10 [24960/60000 (42%)]	Loss: 0.001459
Train Epoch: 10 [25600/60000 (43%)]	Loss: 0.020310
Train Epoch: 10 [26240/60000 (44%)]	Loss: 0.010474
Train Epoch: 10 [26880/60000 (45%)]	Loss: 0.001533
Train Epoch: 10 [27520/60000 (46%)]	Loss: 0.000868
Train Epoch: 10 [28160/60000 (47%)]	Loss: 0.008544
Train Epoch: 10 [28800/60000 (48%)]	Loss: 0.015462
Train Epoch: 10 [29440/60000 (49%)]	Loss: 0.299928
Train Epoch: 10 [30080/60000 (50%)]	Loss: 0.002041
Train Epoch: 10 [30720/60000 (51%)]	Loss: 0.000976
Train Epoch: 10 [31360/60000 (52%)]	Loss: 0.035736
Train Epoch: 10 [32000/60000 (53%)]	Loss: 0.001469
Train Epoch: 10 [32640/60000 (54%)]	Loss: 0.001735
Train Epoch: 10 [33280/60000 (55%)]	Loss: 0.006589
Train Epoch: 10 [33920/60000 (57%)]	Loss: 0.025220
Train Epoch: 10 [34560/60000 (58%)]	Loss: 0.027166
Train Epoch: 10 [35200/60000 (59%)]	Loss: 0.010553
Train Epoch: 10 [35840/60000 (60%)]	Loss: 0.060640
Train Epoch: 10 [36480/60000 (61%)]	Loss: 0.001343
Train Epoch: 10 [37120/60000 (62%)]	Loss: 0.017139
Train Epoch: 10 [37760/60000 (63%)]	Loss: 0.046779
Train Epoch: 10 [38400/60000 (64%)]	Loss: 0.035689
Train Epoch: 10 [39040/60000 (65%)]	Loss: 0.020883
Train Epoch: 10 [39680/60000 (66%)]	Loss: 0.029429
Train Epoch: 10 [40320/60000 (67%)]	Loss: 0.112865
Train Epoch: 10 [40960/60000 (68%)]	Loss: 0.064887
Train Epoch: 10 [41600/60000 (69%)]	Loss: 0.018405
Train Epoch: 10 [42240/60000 (70%)]	Loss: 0.126603
Train Epoch: 10 [42880/60000 (71%)]	Loss: 0.011683
Train Epoch: 10 [43520/60000 (72%)]	Loss: 0.005444
Train Epoch: 10 [44160/60000 (74%)]	Loss: 0.004768
Train Epoch: 10 [44800/60000 (75%)]	Loss: 0.074369
Train Epoch: 10 [45440/60000 (76%)]	Loss: 0.005156
Train Epoch: 10 [46080/60000 (77%)]	Loss: 0.021019
Train Epoch: 10 [46720/60000 (78%)]	Loss: 0.040469
Train Epoch: 10 [47360/60000 (79%)]	Loss: 0.028138
Train Epoch: 10 [48000/60000 (80%)]	Loss: 0.001684
Train Epoch: 10 [48640/60000 (81%)]	Loss: 0.004030
Train Epoch: 10 [49280/60000 (82%)]	Loss: 0.009397
Train Epoch: 10 [49920/60000 (83%)]	Loss: 0.006004
Train Epoch: 10 [50560/60000 (84%)]	Loss: 0.032099
Train Epoch: 10 [51200/60000 (85%)]	Loss: 0.011520
Train Epoch: 10 [51840/60000 (86%)]	Loss: 0.003593
Train Epoch: 10 [52480/60000 (87%)]	Loss: 0.028130
Train Epoch: 10 [53120/60000 (88%)]	Loss: 0.001518
Train Epoch: 10 [53760/60000 (90%)]	Loss: 0.004198
Train Epoch: 10 [54400/60000 (91%)]	Loss: 0.039647
Train Epoch: 10 [55040/60000 (92%)]	Loss: 0.010396
Train Epoch: 10 [55680/60000 (93%)]	Loss: 0.000839
Train Epoch: 10 [56320/60000 (94%)]	Loss: 0.043416
Train Epoch: 10 [56960/60000 (95%)]	Loss: 0.008957
Train Epoch: 10 [57600/60000 (96%)]	Loss: 0.013267
Train Epoch: 10 [58240/60000 (97%)]	Loss: 0.028166
Train Epoch: 10 [58880/60000 (98%)]	Loss: 0.020000
Train Epoch: 10 [59520/60000 (99%)]	Loss: 0.016766

Test set: Average loss: 0.0278, Accuracy: 9917/10000 (99%)

Train Epoch: 11 [0/60000 (0%)]	Loss: 0.002730
Train Epoch: 11 [640/60000 (1%)]	Loss: 0.020510
Train Epoch: 11 [1280/60000 (2%)]	Loss: 0.004621
Train Epoch: 11 [1920/60000 (3%)]	Loss: 0.012485
Train Epoch: 11 [2560/60000 (4%)]	Loss: 0.000238
Train Epoch: 11 [3200/60000 (5%)]	Loss: 0.012747
Train Epoch: 11 [3840/60000 (6%)]	Loss: 0.014581
Train Epoch: 11 [4480/60000 (7%)]	Loss: 0.057676
Train Epoch: 11 [5120/60000 (9%)]	Loss: 0.000739
Train Epoch: 11 [5760/60000 (10%)]	Loss: 0.030217
Train Epoch: 11 [6400/60000 (11%)]	Loss: 0.004791
Train Epoch: 11 [7040/60000 (12%)]	Loss: 0.018727
Train Epoch: 11 [7680/60000 (13%)]	Loss: 0.028909
Train Epoch: 11 [8320/60000 (14%)]	Loss: 0.007689
Train Epoch: 11 [8960/60000 (15%)]	Loss: 0.042302
Train Epoch: 11 [9600/60000 (16%)]	Loss: 0.086418
Train Epoch: 11 [10240/60000 (17%)]	Loss: 0.014504
Train Epoch: 11 [10880/60000 (18%)]	Loss: 0.047037
Train Epoch: 11 [11520/60000 (19%)]	Loss: 0.027967
Train Epoch: 11 [12160/60000 (20%)]	Loss: 0.004106
Train Epoch: 11 [12800/60000 (21%)]	Loss: 0.008421
Train Epoch: 11 [13440/60000 (22%)]	Loss: 0.001326
Train Epoch: 11 [14080/60000 (23%)]	Loss: 0.018022
Train Epoch: 11 [14720/60000 (25%)]	Loss: 0.007938
Train Epoch: 11 [15360/60000 (26%)]	Loss: 0.007059
Train Epoch: 11 [16000/60000 (27%)]	Loss: 0.016941
Train Epoch: 11 [16640/60000 (28%)]	Loss: 0.004384
Train Epoch: 11 [17280/60000 (29%)]	Loss: 0.032362
Train Epoch: 11 [17920/60000 (30%)]	Loss: 0.320263
Train Epoch: 11 [18560/60000 (31%)]	Loss: 0.145254
Train Epoch: 11 [19200/60000 (32%)]	Loss: 0.008871
Train Epoch: 11 [19840/60000 (33%)]	Loss: 0.009273
Train Epoch: 11 [20480/60000 (34%)]	Loss: 0.005112
Train Epoch: 11 [21120/60000 (35%)]	Loss: 0.000623
Train Epoch: 11 [21760/60000 (36%)]	Loss: 0.080376
Train Epoch: 11 [22400/60000 (37%)]	Loss: 0.035052
Train Epoch: 11 [23040/60000 (38%)]	Loss: 0.003613
Train Epoch: 11 [23680/60000 (39%)]	Loss: 0.026213
Train Epoch: 11 [24320/60000 (41%)]	Loss: 0.120256
Train Epoch: 11 [24960/60000 (42%)]	Loss: 0.109293
Train Epoch: 11 [25600/60000 (43%)]	Loss: 0.001331
Train Epoch: 11 [26240/60000 (44%)]	Loss: 0.005691
Train Epoch: 11 [26880/60000 (45%)]	Loss: 0.010312
Train Epoch: 11 [27520/60000 (46%)]	Loss: 0.038321
Train Epoch: 11 [28160/60000 (47%)]	Loss: 0.006241
Train Epoch: 11 [28800/60000 (48%)]	Loss: 0.069919
Train Epoch: 11 [29440/60000 (49%)]	Loss: 0.010983
Train Epoch: 11 [30080/60000 (50%)]	Loss: 0.011765
Train Epoch: 11 [30720/60000 (51%)]	Loss: 0.062205
Train Epoch: 11 [31360/60000 (52%)]	Loss: 0.092469
Train Epoch: 11 [32000/60000 (53%)]	Loss: 0.033415
Train Epoch: 11 [32640/60000 (54%)]	Loss: 0.011319
Train Epoch: 11 [33280/60000 (55%)]	Loss: 0.031898
Train Epoch: 11 [33920/60000 (57%)]	Loss: 0.012573
Train Epoch: 11 [34560/60000 (58%)]	Loss: 0.001229
Train Epoch: 11 [35200/60000 (59%)]	Loss: 0.002993
Train Epoch: 11 [35840/60000 (60%)]	Loss: 0.009371
Train Epoch: 11 [36480/60000 (61%)]	Loss: 0.005052
Train Epoch: 11 [37120/60000 (62%)]	Loss: 0.011062
Train Epoch: 11 [37760/60000 (63%)]	Loss: 0.033496
Train Epoch: 11 [38400/60000 (64%)]	Loss: 0.023171
Train Epoch: 11 [39040/60000 (65%)]	Loss: 0.002696
Train Epoch: 11 [39680/60000 (66%)]	Loss: 0.009246
Train Epoch: 11 [40320/60000 (67%)]	Loss: 0.002143
Train Epoch: 11 [40960/60000 (68%)]	Loss: 0.003195
Train Epoch: 11 [41600/60000 (69%)]	Loss: 0.057752
Train Epoch: 11 [42240/60000 (70%)]	Loss: 0.018326
Train Epoch: 11 [42880/60000 (71%)]	Loss: 0.011393
Train Epoch: 11 [43520/60000 (72%)]	Loss: 0.013425
Train Epoch: 11 [44160/60000 (74%)]	Loss: 0.006262
Train Epoch: 11 [44800/60000 (75%)]	Loss: 0.004425
Train Epoch: 11 [45440/60000 (76%)]	Loss: 0.032938
Train Epoch: 11 [46080/60000 (77%)]	Loss: 0.067919
Train Epoch: 11 [46720/60000 (78%)]	Loss: 0.011414
Train Epoch: 11 [47360/60000 (79%)]	Loss: 0.023834
Train Epoch: 11 [48000/60000 (80%)]	Loss: 0.011354
Train Epoch: 11 [48640/60000 (81%)]	Loss: 0.001304
Train Epoch: 11 [49280/60000 (82%)]	Loss: 0.019640
Train Epoch: 11 [49920/60000 (83%)]	Loss: 0.001396
Train Epoch: 11 [50560/60000 (84%)]	Loss: 0.011075
Train Epoch: 11 [51200/60000 (85%)]	Loss: 0.005840
Train Epoch: 11 [51840/60000 (86%)]	Loss: 0.015689
Train Epoch: 11 [52480/60000 (87%)]	Loss: 0.001074
Train Epoch: 11 [53120/60000 (88%)]	Loss: 0.006166
Train Epoch: 11 [53760/60000 (90%)]	Loss: 0.034657
Train Epoch: 11 [54400/60000 (91%)]	Loss: 0.012505
Train Epoch: 11 [55040/60000 (92%)]	Loss: 0.025262
Train Epoch: 11 [55680/60000 (93%)]	Loss: 0.017437
Train Epoch: 11 [56320/60000 (94%)]	Loss: 0.013734
Train Epoch: 11 [56960/60000 (95%)]	Loss: 0.001323
Train Epoch: 11 [57600/60000 (96%)]	Loss: 0.047976
Train Epoch: 11 [58240/60000 (97%)]	Loss: 0.084508
Train Epoch: 11 [58880/60000 (98%)]	Loss: 0.001093
Train Epoch: 11 [59520/60000 (99%)]	Loss: 0.029994

Test set: Average loss: 0.0281, Accuracy: 9914/10000 (99%)

Train Epoch: 12 [0/60000 (0%)]	Loss: 0.011956
Train Epoch: 12 [640/60000 (1%)]	Loss: 0.016573
Train Epoch: 12 [1280/60000 (2%)]	Loss: 0.047399
Train Epoch: 12 [1920/60000 (3%)]	Loss: 0.001614
Train Epoch: 12 [2560/60000 (4%)]	Loss: 0.015121
Train Epoch: 12 [3200/60000 (5%)]	Loss: 0.006470
Train Epoch: 12 [3840/60000 (6%)]	Loss: 0.091693
Train Epoch: 12 [4480/60000 (7%)]	Loss: 0.002779
Train Epoch: 12 [5120/60000 (9%)]	Loss: 0.024321
Train Epoch: 12 [5760/60000 (10%)]	Loss: 0.006279
Train Epoch: 12 [6400/60000 (11%)]	Loss: 0.003878
Train Epoch: 12 [7040/60000 (12%)]	Loss: 0.003395
Train Epoch: 12 [7680/60000 (13%)]	Loss: 0.002392
Train Epoch: 12 [8320/60000 (14%)]	Loss: 0.140233
Train Epoch: 12 [8960/60000 (15%)]	Loss: 0.076467
Train Epoch: 12 [9600/60000 (16%)]	Loss: 0.037101
Train Epoch: 12 [10240/60000 (17%)]	Loss: 0.000746
Train Epoch: 12 [10880/60000 (18%)]	Loss: 0.007860
Train Epoch: 12 [11520/60000 (19%)]	Loss: 0.016483
Train Epoch: 12 [12160/60000 (20%)]	Loss: 0.003472
Train Epoch: 12 [12800/60000 (21%)]	Loss: 0.083819
Train Epoch: 12 [13440/60000 (22%)]	Loss: 0.021003
Train Epoch: 12 [14080/60000 (23%)]	Loss: 0.024574
Train Epoch: 12 [14720/60000 (25%)]	Loss: 0.003593
Train Epoch: 12 [15360/60000 (26%)]	Loss: 0.002467
Train Epoch: 12 [16000/60000 (27%)]	Loss: 0.036053
Train Epoch: 12 [16640/60000 (28%)]	Loss: 0.005109
Train Epoch: 12 [17280/60000 (29%)]	Loss: 0.007921
Train Epoch: 12 [17920/60000 (30%)]	Loss: 0.056700
Train Epoch: 12 [18560/60000 (31%)]	Loss: 0.004360
Train Epoch: 12 [19200/60000 (32%)]	Loss: 0.013944
Train Epoch: 12 [19840/60000 (33%)]	Loss: 0.127712
Train Epoch: 12 [20480/60000 (34%)]	Loss: 0.036914
Train Epoch: 12 [21120/60000 (35%)]	Loss: 0.003291
Train Epoch: 12 [21760/60000 (36%)]	Loss: 0.008823
Train Epoch: 12 [22400/60000 (37%)]	Loss: 0.002951
Train Epoch: 12 [23040/60000 (38%)]	Loss: 0.045515
Train Epoch: 12 [23680/60000 (39%)]	Loss: 0.043600
Train Epoch: 12 [24320/60000 (41%)]	Loss: 0.007537
Train Epoch: 12 [24960/60000 (42%)]	Loss: 0.040945
Train Epoch: 12 [25600/60000 (43%)]	Loss: 0.010980
Train Epoch: 12 [26240/60000 (44%)]	Loss: 0.000990
Train Epoch: 12 [26880/60000 (45%)]	Loss: 0.115090
Train Epoch: 12 [27520/60000 (46%)]	Loss: 0.046066
Train Epoch: 12 [28160/60000 (47%)]	Loss: 0.003766
Train Epoch: 12 [28800/60000 (48%)]	Loss: 0.015722
Train Epoch: 12 [29440/60000 (49%)]	Loss: 0.003698
Train Epoch: 12 [30080/60000 (50%)]	Loss: 0.021478
Train Epoch: 12 [30720/60000 (51%)]	Loss: 0.019828
Train Epoch: 12 [31360/60000 (52%)]	Loss: 0.001086
Train Epoch: 12 [32000/60000 (53%)]	Loss: 0.006491
Train Epoch: 12 [32640/60000 (54%)]	Loss: 0.074805
Train Epoch: 12 [33280/60000 (55%)]	Loss: 0.001049
Train Epoch: 12 [33920/60000 (57%)]	Loss: 0.001508
Train Epoch: 12 [34560/60000 (58%)]	Loss: 0.062708
Train Epoch: 12 [35200/60000 (59%)]	Loss: 0.012951
Train Epoch: 12 [35840/60000 (60%)]	Loss: 0.032313
Train Epoch: 12 [36480/60000 (61%)]	Loss: 0.006688
Train Epoch: 12 [37120/60000 (62%)]	Loss: 0.001201
Train Epoch: 12 [37760/60000 (63%)]	Loss: 0.016855
Train Epoch: 12 [38400/60000 (64%)]	Loss: 0.002354
Train Epoch: 12 [39040/60000 (65%)]	Loss: 0.109579
Train Epoch: 12 [39680/60000 (66%)]	Loss: 0.010567
Train Epoch: 12 [40320/60000 (67%)]	Loss: 0.041731
Train Epoch: 12 [40960/60000 (68%)]	Loss: 0.013398
Train Epoch: 12 [41600/60000 (69%)]	Loss: 0.009128
Train Epoch: 12 [42240/60000 (70%)]	Loss: 0.013505
Train Epoch: 12 [42880/60000 (71%)]	Loss: 0.029056
Train Epoch: 12 [43520/60000 (72%)]	Loss: 0.025458
Train Epoch: 12 [44160/60000 (74%)]	Loss: 0.015806
Train Epoch: 12 [44800/60000 (75%)]	Loss: 0.102165
Train Epoch: 12 [45440/60000 (76%)]	Loss: 0.012832
Train Epoch: 12 [46080/60000 (77%)]	Loss: 0.008618
Train Epoch: 12 [46720/60000 (78%)]	Loss: 0.007442
Train Epoch: 12 [47360/60000 (79%)]	Loss: 0.020963
Train Epoch: 12 [48000/60000 (80%)]	Loss: 0.007727
Train Epoch: 12 [48640/60000 (81%)]	Loss: 0.003350
Train Epoch: 12 [49280/60000 (82%)]	Loss: 0.037496
Train Epoch: 12 [49920/60000 (83%)]	Loss: 0.013941
Train Epoch: 12 [50560/60000 (84%)]	Loss: 0.051759
Train Epoch: 12 [51200/60000 (85%)]	Loss: 0.005003
Train Epoch: 12 [51840/60000 (86%)]	Loss: 0.007401
Train Epoch: 12 [52480/60000 (87%)]	Loss: 0.003865
Train Epoch: 12 [53120/60000 (88%)]	Loss: 0.010132
