Start profiling...
multiconv2d_handin_cpp.py:26: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_y=torch.range(y_min,y_max).cuda(0)
multiconv2d_handin_cpp.py:28: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_x=torch.range(x_min,x_max).cuda(0)
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 8 [10240/60000 (17%)]	Loss: 0.233922
Train Epoch: 8 [10880/60000 (18%)]	Loss: 0.177938
Train Epoch: 8 [11520/60000 (19%)]	Loss: 0.181250
Train Epoch: 8 [12160/60000 (20%)]	Loss: 0.041366
Train Epoch: 8 [12800/60000 (21%)]	Loss: 0.149017
Train Epoch: 8 [13440/60000 (22%)]	Loss: 0.089821
Train Epoch: 8 [14080/60000 (23%)]	Loss: 0.157213
Train Epoch: 8 [14720/60000 (25%)]	Loss: 0.258323
Train Epoch: 8 [15360/60000 (26%)]	Loss: 0.125430
Train Epoch: 8 [16000/60000 (27%)]	Loss: 0.207010
Train Epoch: 8 [16640/60000 (28%)]	Loss: 0.298347
Train Epoch: 8 [17280/60000 (29%)]	Loss: 0.235400
Train Epoch: 8 [17920/60000 (30%)]	Loss: 0.178646
Train Epoch: 8 [18560/60000 (31%)]	Loss: 0.267094
Train Epoch: 8 [19200/60000 (32%)]	Loss: 0.167798
Train Epoch: 8 [19840/60000 (33%)]	Loss: 0.091488
Train Epoch: 8 [20480/60000 (34%)]	Loss: 0.207881
Train Epoch: 8 [21120/60000 (35%)]	Loss: 0.171611
Train Epoch: 8 [21760/60000 (36%)]	Loss: 0.181326
Train Epoch: 8 [22400/60000 (37%)]	Loss: 0.155251
Train Epoch: 8 [23040/60000 (38%)]	Loss: 0.163188
Train Epoch: 8 [23680/60000 (39%)]	Loss: 0.257765
Train Epoch: 8 [24320/60000 (41%)]	Loss: 0.187329
Train Epoch: 8 [24960/60000 (42%)]	Loss: 0.213147
Train Epoch: 8 [25600/60000 (43%)]	Loss: 0.218979
Train Epoch: 8 [26240/60000 (44%)]	Loss: 0.306121
Train Epoch: 8 [26880/60000 (45%)]	Loss: 0.176436
Train Epoch: 8 [27520/60000 (46%)]	Loss: 0.223025
Train Epoch: 8 [28160/60000 (47%)]	Loss: 0.171957
Train Epoch: 8 [28800/60000 (48%)]	Loss: 0.128132
Train Epoch: 8 [29440/60000 (49%)]	Loss: 0.171364
Train Epoch: 8 [30080/60000 (50%)]	Loss: 0.068950
Train Epoch: 8 [30720/60000 (51%)]	Loss: 0.120344
Train Epoch: 8 [31360/60000 (52%)]	Loss: 0.153353
Train Epoch: 8 [32000/60000 (53%)]	Loss: 0.162647
Train Epoch: 8 [32640/60000 (54%)]	Loss: 0.264674
Train Epoch: 8 [33280/60000 (55%)]	Loss: 0.228542
Train Epoch: 8 [33920/60000 (57%)]	Loss: 0.106474
Train Epoch: 8 [34560/60000 (58%)]	Loss: 0.138349
Train Epoch: 8 [35200/60000 (59%)]	Loss: 0.137932
Train Epoch: 8 [35840/60000 (60%)]	Loss: 0.184287
Train Epoch: 8 [36480/60000 (61%)]	Loss: 0.113359
Train Epoch: 8 [37120/60000 (62%)]	Loss: 0.144191
Train Epoch: 8 [37760/60000 (63%)]	Loss: 0.219150
Train Epoch: 8 [38400/60000 (64%)]	Loss: 0.129398
Train Epoch: 8 [39040/60000 (65%)]	Loss: 0.133062
Train Epoch: 8 [39680/60000 (66%)]	Loss: 0.190213
Train Epoch: 8 [40320/60000 (67%)]	Loss: 0.176263
Train Epoch: 8 [40960/60000 (68%)]	Loss: 0.279731
Train Epoch: 8 [41600/60000 (69%)]	Loss: 0.089024
Train Epoch: 8 [42240/60000 (70%)]	Loss: 0.172931
Train Epoch: 8 [42880/60000 (71%)]	Loss: 0.264280
Train Epoch: 8 [43520/60000 (72%)]	Loss: 0.318390
Train Epoch: 8 [44160/60000 (74%)]	Loss: 0.221877
Train Epoch: 8 [44800/60000 (75%)]	Loss: 0.268601
Train Epoch: 8 [45440/60000 (76%)]	Loss: 0.257139
Train Epoch: 8 [46080/60000 (77%)]	Loss: 0.262968
Train Epoch: 8 [46720/60000 (78%)]	Loss: 0.372426
Train Epoch: 8 [47360/60000 (79%)]	Loss: 0.123927
Train Epoch: 8 [48000/60000 (80%)]	Loss: 0.101884
Train Epoch: 8 [48640/60000 (81%)]	Loss: 0.197772
Train Epoch: 8 [49280/60000 (82%)]	Loss: 0.137904
Train Epoch: 8 [49920/60000 (83%)]	Loss: 0.139033
Train Epoch: 8 [50560/60000 (84%)]	Loss: 0.257928
Train Epoch: 8 [51200/60000 (85%)]	Loss: 0.374569
Train Epoch: 8 [51840/60000 (86%)]	Loss: 0.250859
Train Epoch: 8 [52480/60000 (87%)]	Loss: 0.234719
Train Epoch: 8 [53120/60000 (88%)]	Loss: 0.272782
Train Epoch: 8 [53760/60000 (90%)]	Loss: 0.297805
Train Epoch: 8 [54400/60000 (91%)]	Loss: 0.330580
Train Epoch: 8 [55040/60000 (92%)]	Loss: 0.209308
Train Epoch: 8 [55680/60000 (93%)]	Loss: 0.108332
Train Epoch: 8 [56320/60000 (94%)]	Loss: 0.181979
Train Epoch: 8 [56960/60000 (95%)]	Loss: 0.124615
Train Epoch: 8 [57600/60000 (96%)]	Loss: 0.244144
Train Epoch: 8 [58240/60000 (97%)]	Loss: 0.212145
Train Epoch: 8 [58880/60000 (98%)]	Loss: 0.078130
Train Epoch: 8 [59520/60000 (99%)]	Loss: 0.215078
7.943714141845703

Test set: Average loss: 0.1181, Accuracy: 9632/10000 (96%)

0.9915375709533691
Train Epoch: 9 [0/60000 (0%)]	Loss: 0.297983
Train Epoch: 9 [640/60000 (1%)]	Loss: 0.255931
Train Epoch: 9 [1280/60000 (2%)]	Loss: 0.173748
Train Epoch: 9 [1920/60000 (3%)]	Loss: 0.170474
Train Epoch: 9 [2560/60000 (4%)]	Loss: 0.189875
Train Epoch: 9 [3200/60000 (5%)]	Loss: 0.074393
Train Epoch: 9 [3840/60000 (6%)]	Loss: 0.146036
Train Epoch: 9 [4480/60000 (7%)]	Loss: 0.200007
Train Epoch: 9 [5120/60000 (9%)]	Loss: 0.168084
Train Epoch: 9 [5760/60000 (10%)]	Loss: 0.251686
Train Epoch: 9 [6400/60000 (11%)]	Loss: 0.182203
Train Epoch: 9 [7040/60000 (12%)]	Loss: 0.193889
Train Epoch: 9 [7680/60000 (13%)]	Loss: 0.230004
Train Epoch: 9 [8320/60000 (14%)]	Loss: 0.238381
Train Epoch: 9 [8960/60000 (15%)]	Loss: 0.097727
Train Epoch: 9 [9600/60000 (16%)]	Loss: 0.171544
Train Epoch: 9 [10240/60000 (17%)]	Loss: 0.127519
Train Epoch: 9 [10880/60000 (18%)]	Loss: 0.164843
Train Epoch: 9 [11520/60000 (19%)]	Loss: 0.156779
Train Epoch: 9 [12160/60000 (20%)]	Loss: 0.127124
Train Epoch: 9 [12800/60000 (21%)]	Loss: 0.238600
Train Epoch: 9 [13440/60000 (22%)]	Loss: 0.157433
Train Epoch: 9 [14080/60000 (23%)]	Loss: 0.322963
Train Epoch: 9 [14720/60000 (25%)]	Loss: 0.114538
Train Epoch: 9 [15360/60000 (26%)]	Loss: 0.203266
Train Epoch: 9 [16000/60000 (27%)]	Loss: 0.115190
Train Epoch: 9 [16640/60000 (28%)]	Loss: 0.303146
Train Epoch: 9 [17280/60000 (29%)]	Loss: 0.280559
Train Epoch: 9 [17920/60000 (30%)]	Loss: 0.167920
Train Epoch: 9 [18560/60000 (31%)]	Loss: 0.076997
Train Epoch: 9 [19200/60000 (32%)]	Loss: 0.734970
Train Epoch: 9 [19840/60000 (33%)]	Loss: 0.207360
Train Epoch: 9 [20480/60000 (34%)]	Loss: 0.146303
Train Epoch: 9 [21120/60000 (35%)]	Loss: 0.165369
Train Epoch: 9 [21760/60000 (36%)]	Loss: 0.051372
Train Epoch: 9 [22400/60000 (37%)]	Loss: 0.527088
Train Epoch: 9 [23040/60000 (38%)]	Loss: 0.172016
Train Epoch: 9 [23680/60000 (39%)]	Loss: 0.082944
Train Epoch: 9 [24320/60000 (41%)]	Loss: 0.126177
Train Epoch: 9 [24960/60000 (42%)]	Loss: 0.177896
Train Epoch: 9 [25600/60000 (43%)]	Loss: 0.217607
Train Epoch: 9 [26240/60000 (44%)]	Loss: 0.049609
Train Epoch: 9 [26880/60000 (45%)]	Loss: 0.069824
Train Epoch: 9 [27520/60000 (46%)]	Loss: 0.276655
Train Epoch: 9 [28160/60000 (47%)]	Loss: 0.065688
Train Epoch: 9 [28800/60000 (48%)]	Loss: 0.051064
Train Epoch: 9 [29440/60000 (49%)]	Loss: 0.407160
Train Epoch: 9 [30080/60000 (50%)]	Loss: 0.115325
Train Epoch: 9 [30720/60000 (51%)]	Loss: 0.118780
Train Epoch: 9 [31360/60000 (52%)]	Loss: 0.194246
Train Epoch: 9 [32000/60000 (53%)]	Loss: 0.122821
Train Epoch: 9 [32640/60000 (54%)]	Loss: 0.274193
Train Epoch: 9 [33280/60000 (55%)]	Loss: 0.325680
Train Epoch: 9 [33920/60000 (57%)]	Loss: 0.236244
Train Epoch: 9 [34560/60000 (58%)]	Loss: 0.235869
Train Epoch: 9 [35200/60000 (59%)]	Loss: 0.391181
Train Epoch: 9 [35840/60000 (60%)]	Loss: 0.118921
Train Epoch: 9 [36480/60000 (61%)]	Loss: 0.314739
Train Epoch: 9 [37120/60000 (62%)]	Loss: 0.187590
Train Epoch: 9 [37760/60000 (63%)]	Loss: 0.215241
Train Epoch: 9 [38400/60000 (64%)]	Loss: 0.165641
Train Epoch: 9 [39040/60000 (65%)]	Loss: 0.134166
Train Epoch: 9 [39680/60000 (66%)]	Loss: 0.213827
Train Epoch: 9 [40320/60000 (67%)]	Loss: 0.163181
Train Epoch: 9 [40960/60000 (68%)]	Loss: 0.383743
Train Epoch: 9 [41600/60000 (69%)]	Loss: 0.120502
Train Epoch: 9 [42240/60000 (70%)]	Loss: 0.117006
Train Epoch: 9 [42880/60000 (71%)]	Loss: 0.349256
Train Epoch: 9 [43520/60000 (72%)]	Loss: 0.201108
Train Epoch: 9 [44160/60000 (74%)]	Loss: 0.173521
Train Epoch: 9 [44800/60000 (75%)]	Loss: 0.112777
Train Epoch: 9 [45440/60000 (76%)]	Loss: 0.226934
Train Epoch: 9 [46080/60000 (77%)]	Loss: 0.432967
Train Epoch: 9 [46720/60000 (78%)]	Loss: 0.268861
Train Epoch: 9 [47360/60000 (79%)]	Loss: 0.192158
Train Epoch: 9 [48000/60000 (80%)]	Loss: 0.191204
Train Epoch: 9 [48640/60000 (81%)]	Loss: 0.228395
Train Epoch: 9 [49280/60000 (82%)]	Loss: 0.176167
Train Epoch: 9 [49920/60000 (83%)]	Loss: 0.129693
Train Epoch: 9 [50560/60000 (84%)]	Loss: 0.211778
Train Epoch: 9 [51200/60000 (85%)]	Loss: 0.198079
Train Epoch: 9 [51840/60000 (86%)]	Loss: 0.180480
Train Epoch: 9 [52480/60000 (87%)]	Loss: 0.179005
Train Epoch: 9 [53120/60000 (88%)]	Loss: 0.281672
Train Epoch: 9 [53760/60000 (90%)]	Loss: 0.141114
Train Epoch: 9 [54400/60000 (91%)]	Loss: 0.182023
Train Epoch: 9 [55040/60000 (92%)]	Loss: 0.158126
Train Epoch: 9 [55680/60000 (93%)]	Loss: 0.238137
Train Epoch: 9 [56320/60000 (94%)]	Loss: 0.374976
Train Epoch: 9 [56960/60000 (95%)]	Loss: 0.368414
Train Epoch: 9 [57600/60000 (96%)]	Loss: 0.225864
Train Epoch: 9 [58240/60000 (97%)]	Loss: 0.189204
Train Epoch: 9 [58880/60000 (98%)]	Loss: 0.249052
Train Epoch: 9 [59520/60000 (99%)]	Loss: 0.235643
7.6890623569488525

Test set: Average loss: 0.1163, Accuracy: 9646/10000 (96%)

0.9835853576660156
Train Epoch: 10 [0/60000 (0%)]	Loss: 0.079292
Train Epoch: 10 [640/60000 (1%)]	Loss: 0.350918
Train Epoch: 10 [1280/60000 (2%)]	Loss: 0.397817
Train Epoch: 10 [1920/60000 (3%)]	Loss: 0.264280
Train Epoch: 10 [2560/60000 (4%)]	Loss: 0.123903
Train Epoch: 10 [3200/60000 (5%)]	Loss: 0.115169
Train Epoch: 10 [3840/60000 (6%)]	Loss: 0.095772
Train Epoch: 10 [4480/60000 (7%)]	Loss: 0.283718
Train Epoch: 10 [5120/60000 (9%)]	Loss: 0.242546
Train Epoch: 10 [5760/60000 (10%)]	Loss: 0.252858
Train Epoch: 10 [6400/60000 (11%)]	Loss: 0.141623
Train Epoch: 10 [7040/60000 (12%)]	Loss: 0.135061
Train Epoch: 10 [7680/60000 (13%)]	Loss: 0.027587
Train Epoch: 10 [8320/60000 (14%)]	Loss: 0.153071
Train Epoch: 10 [8960/60000 (15%)]	Loss: 0.158167
Train Epoch: 10 [9600/60000 (16%)]	Loss: 0.153574
Train Epoch: 10 [10240/60000 (17%)]	Loss: 0.122721
Train Epoch: 10 [10880/60000 (18%)]	Loss: 0.219853
Train Epoch: 10 [11520/60000 (19%)]	Loss: 0.127242
Train Epoch: 10 [12160/60000 (20%)]	Loss: 0.156217
Train Epoch: 10 [12800/60000 (21%)]	Loss: 0.188726
Train Epoch: 10 [13440/60000 (22%)]	Loss: 0.268409
Train Epoch: 10 [14080/60000 (23%)]	Loss: 0.107848
Train Epoch: 10 [14720/60000 (25%)]	Loss: 0.130732
Train Epoch: 10 [15360/60000 (26%)]	Loss: 0.127588
Train Epoch: 10 [16000/60000 (27%)]	Loss: 0.111449
Train Epoch: 10 [16640/60000 (28%)]	Loss: 0.168960
Train Epoch: 10 [17280/60000 (29%)]	Loss: 0.199321
Train Epoch: 10 [17920/60000 (30%)]	Loss: 0.144310
Train Epoch: 10 [18560/60000 (31%)]	Loss: 0.279844
Train Epoch: 10 [19200/60000 (32%)]	Loss: 0.084151
Train Epoch: 10 [19840/60000 (33%)]	Loss: 0.182052
Train Epoch: 10 [20480/60000 (34%)]	Loss: 0.285154
Train Epoch: 10 [21120/60000 (35%)]	Loss: 0.209086
Train Epoch: 10 [21760/60000 (36%)]	Loss: 0.133415
Train Epoch: 10 [22400/60000 (37%)]	Loss: 0.177231
Train Epoch: 10 [23040/60000 (38%)]	Loss: 0.084903
Train Epoch: 10 [23680/60000 (39%)]	Loss: 0.163331
Train Epoch: 10 [24320/60000 (41%)]	Loss: 0.322909
Train Epoch: 10 [24960/60000 (42%)]	Loss: 0.060603
Train Epoch: 10 [25600/60000 (43%)]	Loss: 0.226085
Train Epoch: 10 [26240/60000 (44%)]	Loss: 0.148332
Train Epoch: 10 [26880/60000 (45%)]	Loss: 0.179315
Train Epoch: 10 [27520/60000 (46%)]	Loss: 0.130075
Train Epoch: 10 [28160/60000 (47%)]	Loss: 0.086880
Train Epoch: 10 [28800/60000 (48%)]	Loss: 0.129535
Train Epoch: 10 [29440/60000 (49%)]	Loss: 0.205598
Train Epoch: 10 [30080/60000 (50%)]	Loss: 0.193900
Train Epoch: 10 [30720/60000 (51%)]	Loss: 0.096141
Train Epoch: 10 [31360/60000 (52%)]	Loss: 0.275462
Train Epoch: 10 [32000/60000 (53%)]	Loss: 0.189474
Train Epoch: 10 [32640/60000 (54%)]	Loss: 0.118288
Train Epoch: 10 [33280/60000 (55%)]	Loss: 0.247479
Train Epoch: 10 [33920/60000 (57%)]	Loss: 0.208953
Train Epoch: 10 [34560/60000 (58%)]	Loss: 0.433179
Train Epoch: 10 [35200/60000 (59%)]	Loss: 0.209145
Train Epoch: 10 [35840/60000 (60%)]	Loss: 0.196657
Train Epoch: 10 [36480/60000 (61%)]	Loss: 0.152424
Train Epoch: 10 [37120/60000 (62%)]	Loss: 0.302890
Train Epoch: 10 [37760/60000 (63%)]	Loss: 0.329160
Train Epoch: 10 [38400/60000 (64%)]	Loss: 0.265414
Train Epoch: 10 [39040/60000 (65%)]	Loss: 0.118463
Train Epoch: 10 [39680/60000 (66%)]	Loss: 0.112660
Train Epoch: 10 [40320/60000 (67%)]	Loss: 0.164845
Train Epoch: 10 [40960/60000 (68%)]	Loss: 0.285859
Train Epoch: 10 [41600/60000 (69%)]	Loss: 0.196000
Train Epoch: 10 [42240/60000 (70%)]	Loss: 0.058901
Train Epoch: 10 [42880/60000 (71%)]	Loss: 0.254741
Train Epoch: 10 [43520/60000 (72%)]	Loss: 0.162077
Train Epoch: 10 [44160/60000 (74%)]	Loss: 0.067106
Train Epoch: 10 [44800/60000 (75%)]	Loss: 0.111878
Train Epoch: 10 [45440/60000 (76%)]	Loss: 0.091227
Train Epoch: 10 [46080/60000 (77%)]	Loss: 0.228198
Train Epoch: 10 [46720/60000 (78%)]	Loss: 0.176294
Train Epoch: 10 [47360/60000 (79%)]	Loss: 0.113183
Train Epoch: 10 [48000/60000 (80%)]	Loss: 0.084525
Train Epoch: 10 [48640/60000 (81%)]	Loss: 0.107122
Train Epoch: 10 [49280/60000 (82%)]	Loss: 0.119026
Train Epoch: 10 [49920/60000 (83%)]	Loss: 0.138650
Train Epoch: 10 [50560/60000 (84%)]	Loss: 0.226362
Train Epoch: 10 [51200/60000 (85%)]	Loss: 0.121953
Train Epoch: 10 [51840/60000 (86%)]	Loss: 0.146004
Train Epoch: 10 [52480/60000 (87%)]	Loss: 0.111266
Train Epoch: 10 [53120/60000 (88%)]	Loss: 0.239749
Train Epoch: 10 [53760/60000 (90%)]	Loss: 0.129410
Train Epoch: 10 [54400/60000 (91%)]	Loss: 0.078127
Train Epoch: 10 [55040/60000 (92%)]	Loss: 0.044048
Train Epoch: 10 [55680/60000 (93%)]	Loss: 0.235251
Train Epoch: 10 [56320/60000 (94%)]	Loss: 0.084290
Train Epoch: 10 [56960/60000 (95%)]	Loss: 0.286023
Train Epoch: 10 [57600/60000 (96%)]	Loss: 0.101854
Train Epoch: 10 [58240/60000 (97%)]	Loss: 0.429083
Train Epoch: 10 [58880/60000 (98%)]	Loss: 0.090784
Train Epoch: 10 [59520/60000 (99%)]	Loss: 0.078350
7.77625846862793

Test set: Average loss: 0.1159, Accuracy: 9652/10000 (97%)

0.9983210563659668
Train Epoch: 11 [0/60000 (0%)]	Loss: 0.138024
Train Epoch: 11 [640/60000 (1%)]	Loss: 0.096133
Train Epoch: 11 [1280/60000 (2%)]	Loss: 0.102004
Train Epoch: 11 [1920/60000 (3%)]	Loss: 0.094616
Train Epoch: 11 [2560/60000 (4%)]	Loss: 0.270339
Train Epoch: 11 [3200/60000 (5%)]	Loss: 0.184447
Train Epoch: 11 [3840/60000 (6%)]	Loss: 0.206873
Train Epoch: 11 [4480/60000 (7%)]	Loss: 0.096725
Train Epoch: 11 [5120/60000 (9%)]	Loss: 0.305981
Train Epoch: 11 [5760/60000 (10%)]	Loss: 0.061050
Train Epoch: 11 [6400/60000 (11%)]	Loss: 0.092009
Train Epoch: 11 [7040/60000 (12%)]	Loss: 0.123176
Train Epoch: 11 [7680/60000 (13%)]	Loss: 0.318715
Train Epoch: 11 [8320/60000 (14%)]	Loss: 0.093464
Train Epoch: 11 [8960/60000 (15%)]	Loss: 0.410497
Train Epoch: 11 [9600/60000 (16%)]	Loss: 0.096738
Train Epoch: 11 [10240/60000 (17%)]	Loss: 0.203484
Train Epoch: 11 [10880/60000 (18%)]	Loss: 0.382186
Train Epoch: 11 [11520/60000 (19%)]	Loss: 0.276827
Train Epoch: 11 [12160/60000 (20%)]	Loss: 0.153698
Train Epoch: 11 [12800/60000 (21%)]	Loss: 0.113739
Train Epoch: 11 [13440/60000 (22%)]	Loss: 0.209770
Train Epoch: 11 [14080/60000 (23%)]	Loss: 0.165042
Train Epoch: 11 [14720/60000 (25%)]	Loss: 0.108324
Train Epoch: 11 [15360/60000 (26%)]	Loss: 0.112755
Train Epoch: 11 [16000/60000 (27%)]	Loss: 0.158244
Train Epoch: 11 [16640/60000 (28%)]	Loss: 0.585018
Train Epoch: 11 [17280/60000 (29%)]	Loss: 0.106771
Train Epoch: 11 [17920/60000 (30%)]	Loss: 0.118521
Train Epoch: 11 [18560/60000 (31%)]	Loss: 0.157425
Train Epoch: 11 [19200/60000 (32%)]	Loss: 0.193459
Train Epoch: 11 [19840/60000 (33%)]	Loss: 0.162658
Train Epoch: 11 [20480/60000 (34%)]	Loss: 0.156114
Train Epoch: 11 [21120/60000 (35%)]	Loss: 0.176191
Train Epoch: 11 [21760/60000 (36%)]	Loss: 0.171192
Train Epoch: 11 [22400/60000 (37%)]	Loss: 0.045577
Train Epoch: 11 [23040/60000 (38%)]	Loss: 0.129022
Train Epoch: 11 [23680/60000 (39%)]	Loss: 0.139663
Train Epoch: 11 [24320/60000 (41%)]	Loss: 0.230859
Train Epoch: 11 [24960/60000 (42%)]	Loss: 0.258774
Train Epoch: 11 [25600/60000 (43%)]	Loss: 0.264355
Train Epoch: 11 [26240/60000 (44%)]	Loss: 0.145095
Train Epoch: 11 [26880/60000 (45%)]	Loss: 0.263995
Train Epoch: 11 [27520/60000 (46%)]	Loss: 0.066731
Train Epoch: 11 [28160/60000 (47%)]	Loss: 0.101610
Train Epoch: 11 [28800/60000 (48%)]	Loss: 0.242884
Train Epoch: 11 [29440/60000 (49%)]	Loss: 0.197891
Train Epoch: 11 [30080/60000 (50%)]	Loss: 0.238159
Train Epoch: 11 [30720/60000 (51%)]	Loss: 0.163553
Train Epoch: 11 [31360/60000 (52%)]	Loss: 0.099145
Train Epoch: 11 [32000/60000 (53%)]	Loss: 0.076447
Train Epoch: 11 [32640/60000 (54%)]	Loss: 0.204413
Train Epoch: 11 [33280/60000 (55%)]	Loss: 0.182080
Train Epoch: 11 [33920/60000 (57%)]	Loss: 0.189015
Train Epoch: 11 [34560/60000 (58%)]	Loss: 0.410396
Train Epoch: 11 [35200/60000 (59%)]	Loss: 0.238915
Train Epoch: 11 [35840/60000 (60%)]	Loss: 0.472488
Train Epoch: 11 [36480/60000 (61%)]	Loss: 0.226997
Train Epoch: 11 [37120/60000 (62%)]	Loss: 0.234736
Train Epoch: 11 [37760/60000 (63%)]	Loss: 0.124096
Train Epoch: 11 [38400/60000 (64%)]	Loss: 0.146440
Train Epoch: 11 [39040/60000 (65%)]	Loss: 0.091623
Train Epoch: 11 [39680/60000 (66%)]	Loss: 0.282669
Train Epoch: 11 [40320/60000 (67%)]	Loss: 0.192761
Train Epoch: 11 [40960/60000 (68%)]	Loss: 0.176924
Train Epoch: 11 [41600/60000 (69%)]	Loss: 0.289056
Train Epoch: 11 [42240/60000 (70%)]	Loss: 0.095496
Train Epoch: 11 [42880/60000 (71%)]	Loss: 0.225699
Train Epoch: 11 [43520/60000 (72%)]	Loss: 0.273760
Train Epoch: 11 [44160/60000 (74%)]	Loss: 0.076922
Train Epoch: 11 [44800/60000 (75%)]	Loss: 0.161601
Train Epoch: 11 [45440/60000 (76%)]	Loss: 0.145407
Train Epoch: 11 [46080/60000 (77%)]	Loss: 0.112407
Train Epoch: 11 [46720/60000 (78%)]	Loss: 0.177733
Train Epoch: 11 [47360/60000 (79%)]	Loss: 0.331462
Train Epoch: 11 [48000/60000 (80%)]	Loss: 0.160820
Train Epoch: 11 [48640/60000 (81%)]	Loss: 0.217681
Train Epoch: 11 [49280/60000 (82%)]	Loss: 0.112894
Train Epoch: 11 [49920/60000 (83%)]	Loss: 0.123350
Train Epoch: 11 [50560/60000 (84%)]	Loss: 0.341641
Train Epoch: 11 [51200/60000 (85%)]	Loss: 0.379907
Train Epoch: 11 [51840/60000 (86%)]	Loss: 0.195300
Train Epoch: 11 [52480/60000 (87%)]	Loss: 0.096897
Train Epoch: 11 [53120/60000 (88%)]	Loss: 0.145245
Train Epoch: 11 [53760/60000 (90%)]	Loss: 0.198910
Train Epoch: 11 [54400/60000 (91%)]	Loss: 0.235078
Train Epoch: 11 [55040/60000 (92%)]	Loss: 0.194660
Train Epoch: 11 [55680/60000 (93%)]	Loss: 0.110551
Train Epoch: 11 [56320/60000 (94%)]	Loss: 0.325736
Train Epoch: 11 [56960/60000 (95%)]	Loss: 0.374278
Train Epoch: 11 [57600/60000 (96%)]	Loss: 0.169260
Train Epoch: 11 [58240/60000 (97%)]	Loss: 0.101616
Train Epoch: 11 [58880/60000 (98%)]	Loss: 0.199157
Train Epoch: 11 [59520/60000 (99%)]	Loss: 0.226816
7.6953513622283936

Test set: Average loss: 0.1145, Accuracy: 9655/10000 (97%)

0.9968724250793457
Train Epoch: 12 [0/60000 (0%)]	Loss: 0.278504
Train Epoch: 12 [640/60000 (1%)]	Loss: 0.120860
Train Epoch: 12 [1280/60000 (2%)]	Loss: 0.113369
Train Epoch: 12 [1920/60000 (3%)]	Loss: 0.237688
Train Epoch: 12 [2560/60000 (4%)]	Loss: 0.184599
Train Epoch: 12 [3200/60000 (5%)]	Loss: 0.325065
Train Epoch: 12 [3840/60000 (6%)]	Loss: 0.179685
Train Epoch: 12 [4480/60000 (7%)]	Loss: 0.062190
Train Epoch: 12 [5120/60000 (9%)]	Loss: 0.254746
Train Epoch: 12 [5760/60000 (10%)]	Loss: 0.128312
Train Epoch: 12 [6400/60000 (11%)]	Loss: 0.116545
Train Epoch: 12 [7040/60000 (12%)]	Loss: 0.200959
Train Epoch: 12 [7680/60000 (13%)]	Loss: 0.166610
Train Epoch: 12 [8320/60000 (14%)]	Loss: 0.127018
Train Epoch: 12 [8960/60000 (15%)]	Loss: 0.316982
Train Epoch: 12 [9600/60000 (16%)]	Loss: 0.091981
Train Epoch: 12 [10240/60000 (17%)]	Loss: 0.367467
Train Epoch: 12 [10880/60000 (18%)]	Loss: 0.311369
Train Epoch: 12 [11520/60000 (19%)]	Loss: 0.284527
Train Epoch: 12 [12160/60000 (20%)]	Loss: 0.110581
Train Epoch: 12 [12800/60000 (21%)]	Loss: 0.112118
Train Epoch: 12 [13440/60000 (22%)]	Loss: 0.221887
Train Epoch: 12 [14080/60000 (23%)]	Loss: 0.072230
Train Epoch: 12 [14720/60000 (25%)]	Loss: 0.108449
Train Epoch: 12 [15360/60000 (26%)]	Loss: 0.112948
Train Epoch: 12 [16000/60000 (27%)]	Loss: 0.122947
Train Epoch: 12 [16640/60000 (28%)]	Loss: 0.058226
Train Epoch: 12 [17280/60000 (29%)]	Loss: 0.179155
Train Epoch: 12 [17920/60000 (30%)]	Loss: 0.495380
Train Epoch: 12 [18560/60000 (31%)]	Loss: 0.234105
Train Epoch: 12 [19200/60000 (32%)]	Loss: 0.100358
Train Epoch: 12 [19840/60000 (33%)]	Loss: 0.227570
Train Epoch: 12 [20480/60000 (34%)]	Loss: 0.100710
Train Epoch: 12 [21120/60000 (35%)]	Loss: 0.088212
Train Epoch: 12 [21760/60000 (36%)]	Loss: 0.278481
Train Epoch: 12 [22400/60000 (37%)]	Loss: 0.109979
Train Epoch: 12 [23040/60000 (38%)]	Loss: 0.252667
Train Epoch: 12 [23680/60000 (39%)]	Loss: 0.252953
Train Epoch: 12 [24320/60000 (41%)]	Loss: 0.304341
Train Epoch: 12 [24960/60000 (42%)]	Loss: 0.114331
Train Epoch: 12 [25600/60000 (43%)]	Loss: 0.115925
Train Epoch: 12 [26240/60000 (44%)]	Loss: 0.162483
Train Epoch: 12 [26880/60000 (45%)]	Loss: 0.294826
Train Epoch: 12 [27520/60000 (46%)]	Loss: 0.090602
Train Epoch: 12 [28160/60000 (47%)]	Loss: 0.353137
Train Epoch: 12 [28800/60000 (48%)]	Loss: 0.417174
Train Epoch: 12 [29440/60000 (49%)]	Loss: 0.224340
