Start profiling...
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 8 [28800/60000 (48%)]	Loss: 0.006298
Train Epoch: 8 [29440/60000 (49%)]	Loss: 0.013864
Train Epoch: 8 [30080/60000 (50%)]	Loss: 0.124000
Train Epoch: 8 [30720/60000 (51%)]	Loss: 0.009231
Train Epoch: 8 [31360/60000 (52%)]	Loss: 0.012346
Train Epoch: 8 [32000/60000 (53%)]	Loss: 0.018537
Train Epoch: 8 [32640/60000 (54%)]	Loss: 0.036789
Train Epoch: 8 [33280/60000 (55%)]	Loss: 0.004693
Train Epoch: 8 [33920/60000 (57%)]	Loss: 0.010716
Train Epoch: 8 [34560/60000 (58%)]	Loss: 0.041725
Train Epoch: 8 [35200/60000 (59%)]	Loss: 0.129411
Train Epoch: 8 [35840/60000 (60%)]	Loss: 0.038973
Train Epoch: 8 [36480/60000 (61%)]	Loss: 0.051363
Train Epoch: 8 [37120/60000 (62%)]	Loss: 0.098745
Train Epoch: 8 [37760/60000 (63%)]	Loss: 0.037462
Train Epoch: 8 [38400/60000 (64%)]	Loss: 0.000835
Train Epoch: 8 [39040/60000 (65%)]	Loss: 0.066363
Train Epoch: 8 [39680/60000 (66%)]	Loss: 0.010215
Train Epoch: 8 [40320/60000 (67%)]	Loss: 0.037085
Train Epoch: 8 [40960/60000 (68%)]	Loss: 0.011860
Train Epoch: 8 [41600/60000 (69%)]	Loss: 0.045100
Train Epoch: 8 [42240/60000 (70%)]	Loss: 0.005771
Train Epoch: 8 [42880/60000 (71%)]	Loss: 0.006863
Train Epoch: 8 [43520/60000 (72%)]	Loss: 0.099901
Train Epoch: 8 [44160/60000 (74%)]	Loss: 0.020520
Train Epoch: 8 [44800/60000 (75%)]	Loss: 0.031095
Train Epoch: 8 [45440/60000 (76%)]	Loss: 0.020632
Train Epoch: 8 [46080/60000 (77%)]	Loss: 0.032188
Train Epoch: 8 [46720/60000 (78%)]	Loss: 0.157190
Train Epoch: 8 [47360/60000 (79%)]	Loss: 0.009051
Train Epoch: 8 [48000/60000 (80%)]	Loss: 0.042990
Train Epoch: 8 [48640/60000 (81%)]	Loss: 0.006850
Train Epoch: 8 [49280/60000 (82%)]	Loss: 0.005149
Train Epoch: 8 [49920/60000 (83%)]	Loss: 0.022169
Train Epoch: 8 [50560/60000 (84%)]	Loss: 0.043491
Train Epoch: 8 [51200/60000 (85%)]	Loss: 0.152016
Train Epoch: 8 [51840/60000 (86%)]	Loss: 0.001830
Train Epoch: 8 [52480/60000 (87%)]	Loss: 0.158251
Train Epoch: 8 [53120/60000 (88%)]	Loss: 0.001545
Train Epoch: 8 [53760/60000 (90%)]	Loss: 0.005028
Train Epoch: 8 [54400/60000 (91%)]	Loss: 0.024042
Train Epoch: 8 [55040/60000 (92%)]	Loss: 0.032059
Train Epoch: 8 [55680/60000 (93%)]	Loss: 0.016901
Train Epoch: 8 [56320/60000 (94%)]	Loss: 0.003410
Train Epoch: 8 [56960/60000 (95%)]	Loss: 0.004914
Train Epoch: 8 [57600/60000 (96%)]	Loss: 0.257116
Train Epoch: 8 [58240/60000 (97%)]	Loss: 0.004827
Train Epoch: 8 [58880/60000 (98%)]	Loss: 0.027990
Train Epoch: 8 [59520/60000 (99%)]	Loss: 0.037030

Test set: Average loss: 0.0277, Accuracy: 9900/10000 (99%)

Train Epoch: 9 [0/60000 (0%)]	Loss: 0.016038
Train Epoch: 9 [640/60000 (1%)]	Loss: 0.001534
Train Epoch: 9 [1280/60000 (2%)]	Loss: 0.006154
Train Epoch: 9 [1920/60000 (3%)]	Loss: 0.007829
Train Epoch: 9 [2560/60000 (4%)]	Loss: 0.008900
Train Epoch: 9 [3200/60000 (5%)]	Loss: 0.086159
Train Epoch: 9 [3840/60000 (6%)]	Loss: 0.007230
Train Epoch: 9 [4480/60000 (7%)]	Loss: 0.005835
Train Epoch: 9 [5120/60000 (9%)]	Loss: 0.006955
Train Epoch: 9 [5760/60000 (10%)]	Loss: 0.032362
Train Epoch: 9 [6400/60000 (11%)]	Loss: 0.011548
Train Epoch: 9 [7040/60000 (12%)]	Loss: 0.015324
Train Epoch: 9 [7680/60000 (13%)]	Loss: 0.067627
Train Epoch: 9 [8320/60000 (14%)]	Loss: 0.004771
Train Epoch: 9 [8960/60000 (15%)]	Loss: 0.031275
Train Epoch: 9 [9600/60000 (16%)]	Loss: 0.021261
Train Epoch: 9 [10240/60000 (17%)]	Loss: 0.109848
Train Epoch: 9 [10880/60000 (18%)]	Loss: 0.012444
Train Epoch: 9 [11520/60000 (19%)]	Loss: 0.004138
Train Epoch: 9 [12160/60000 (20%)]	Loss: 0.006500
Train Epoch: 9 [12800/60000 (21%)]	Loss: 0.016883
Train Epoch: 9 [13440/60000 (22%)]	Loss: 0.003307
Train Epoch: 9 [14080/60000 (23%)]	Loss: 0.041257
Train Epoch: 9 [14720/60000 (25%)]	Loss: 0.012832
Train Epoch: 9 [15360/60000 (26%)]	Loss: 0.043536
Train Epoch: 9 [16000/60000 (27%)]	Loss: 0.061246
Train Epoch: 9 [16640/60000 (28%)]	Loss: 0.027498
Train Epoch: 9 [17280/60000 (29%)]	Loss: 0.080653
Train Epoch: 9 [17920/60000 (30%)]	Loss: 0.008596
Train Epoch: 9 [18560/60000 (31%)]	Loss: 0.013115
Train Epoch: 9 [19200/60000 (32%)]	Loss: 0.030627
Train Epoch: 9 [19840/60000 (33%)]	Loss: 0.001992
Train Epoch: 9 [20480/60000 (34%)]	Loss: 0.136884
Train Epoch: 9 [21120/60000 (35%)]	Loss: 0.004154
Train Epoch: 9 [21760/60000 (36%)]	Loss: 0.003001
Train Epoch: 9 [22400/60000 (37%)]	Loss: 0.047618
Train Epoch: 9 [23040/60000 (38%)]	Loss: 0.043972
Train Epoch: 9 [23680/60000 (39%)]	Loss: 0.014744
Train Epoch: 9 [24320/60000 (41%)]	Loss: 0.008677
Train Epoch: 9 [24960/60000 (42%)]	Loss: 0.103406
Train Epoch: 9 [25600/60000 (43%)]	Loss: 0.070138
Train Epoch: 9 [26240/60000 (44%)]	Loss: 0.044202
Train Epoch: 9 [26880/60000 (45%)]	Loss: 0.011472
Train Epoch: 9 [27520/60000 (46%)]	Loss: 0.027671
Train Epoch: 9 [28160/60000 (47%)]	Loss: 0.007108
Train Epoch: 9 [28800/60000 (48%)]	Loss: 0.004489
Train Epoch: 9 [29440/60000 (49%)]	Loss: 0.007023
Train Epoch: 9 [30080/60000 (50%)]	Loss: 0.003676
Train Epoch: 9 [30720/60000 (51%)]	Loss: 0.000406
Train Epoch: 9 [31360/60000 (52%)]	Loss: 0.038134
Train Epoch: 9 [32000/60000 (53%)]	Loss: 0.037298
Train Epoch: 9 [32640/60000 (54%)]	Loss: 0.002613
Train Epoch: 9 [33280/60000 (55%)]	Loss: 0.140700
Train Epoch: 9 [33920/60000 (57%)]	Loss: 0.024189
Train Epoch: 9 [34560/60000 (58%)]	Loss: 0.053799
Train Epoch: 9 [35200/60000 (59%)]	Loss: 0.028374
Train Epoch: 9 [35840/60000 (60%)]	Loss: 0.005561
Train Epoch: 9 [36480/60000 (61%)]	Loss: 0.018795
Train Epoch: 9 [37120/60000 (62%)]	Loss: 0.008372
Train Epoch: 9 [37760/60000 (63%)]	Loss: 0.001663
Train Epoch: 9 [38400/60000 (64%)]	Loss: 0.008945
Train Epoch: 9 [39040/60000 (65%)]	Loss: 0.075216
Train Epoch: 9 [39680/60000 (66%)]	Loss: 0.057401
Train Epoch: 9 [40320/60000 (67%)]	Loss: 0.076542
Train Epoch: 9 [40960/60000 (68%)]	Loss: 0.001874
Train Epoch: 9 [41600/60000 (69%)]	Loss: 0.017648
Train Epoch: 9 [42240/60000 (70%)]	Loss: 0.006563
Train Epoch: 9 [42880/60000 (71%)]	Loss: 0.001934
Train Epoch: 9 [43520/60000 (72%)]	Loss: 0.113354
Train Epoch: 9 [44160/60000 (74%)]	Loss: 0.069498
Train Epoch: 9 [44800/60000 (75%)]	Loss: 0.006382
Train Epoch: 9 [45440/60000 (76%)]	Loss: 0.009476
Train Epoch: 9 [46080/60000 (77%)]	Loss: 0.020408
Train Epoch: 9 [46720/60000 (78%)]	Loss: 0.001878
Train Epoch: 9 [47360/60000 (79%)]	Loss: 0.055369
Train Epoch: 9 [48000/60000 (80%)]	Loss: 0.034030
Train Epoch: 9 [48640/60000 (81%)]	Loss: 0.003667
Train Epoch: 9 [49280/60000 (82%)]	Loss: 0.024248
Train Epoch: 9 [49920/60000 (83%)]	Loss: 0.030229
Train Epoch: 9 [50560/60000 (84%)]	Loss: 0.011315
Train Epoch: 9 [51200/60000 (85%)]	Loss: 0.030546
Train Epoch: 9 [51840/60000 (86%)]	Loss: 0.006473
Train Epoch: 9 [52480/60000 (87%)]	Loss: 0.027711
Train Epoch: 9 [53120/60000 (88%)]	Loss: 0.011900
Train Epoch: 9 [53760/60000 (90%)]	Loss: 0.041029
Train Epoch: 9 [54400/60000 (91%)]	Loss: 0.010870
Train Epoch: 9 [55040/60000 (92%)]	Loss: 0.000389
Train Epoch: 9 [55680/60000 (93%)]	Loss: 0.007547
Train Epoch: 9 [56320/60000 (94%)]	Loss: 0.045032
Train Epoch: 9 [56960/60000 (95%)]	Loss: 0.009875
Train Epoch: 9 [57600/60000 (96%)]	Loss: 0.007677
Train Epoch: 9 [58240/60000 (97%)]	Loss: 0.015084
Train Epoch: 9 [58880/60000 (98%)]	Loss: 0.095270
Train Epoch: 9 [59520/60000 (99%)]	Loss: 0.088817

Test set: Average loss: 0.0274, Accuracy: 9905/10000 (99%)

Train Epoch: 10 [0/60000 (0%)]	Loss: 0.010784
Train Epoch: 10 [640/60000 (1%)]	Loss: 0.004916
Train Epoch: 10 [1280/60000 (2%)]	Loss: 0.004841
Train Epoch: 10 [1920/60000 (3%)]	Loss: 0.035183
Train Epoch: 10 [2560/60000 (4%)]	Loss: 0.007438
Train Epoch: 10 [3200/60000 (5%)]	Loss: 0.002971
Train Epoch: 10 [3840/60000 (6%)]	Loss: 0.010633
Train Epoch: 10 [4480/60000 (7%)]	Loss: 0.003536
Train Epoch: 10 [5120/60000 (9%)]	Loss: 0.060010
Train Epoch: 10 [5760/60000 (10%)]	Loss: 0.018986
Train Epoch: 10 [6400/60000 (11%)]	Loss: 0.056832
Train Epoch: 10 [7040/60000 (12%)]	Loss: 0.088598
Train Epoch: 10 [7680/60000 (13%)]	Loss: 0.009641
Train Epoch: 10 [8320/60000 (14%)]	Loss: 0.157470
Train Epoch: 10 [8960/60000 (15%)]	Loss: 0.053986
Train Epoch: 10 [9600/60000 (16%)]	Loss: 0.015579
Train Epoch: 10 [10240/60000 (17%)]	Loss: 0.090601
Train Epoch: 10 [10880/60000 (18%)]	Loss: 0.079106
Train Epoch: 10 [11520/60000 (19%)]	Loss: 0.223160
Train Epoch: 10 [12160/60000 (20%)]	Loss: 0.010587
Train Epoch: 10 [12800/60000 (21%)]	Loss: 0.017229
Train Epoch: 10 [13440/60000 (22%)]	Loss: 0.000577
Train Epoch: 10 [14080/60000 (23%)]	Loss: 0.123372
Train Epoch: 10 [14720/60000 (25%)]	Loss: 0.033604
Train Epoch: 10 [15360/60000 (26%)]	Loss: 0.004880
Train Epoch: 10 [16000/60000 (27%)]	Loss: 0.033481
Train Epoch: 10 [16640/60000 (28%)]	Loss: 0.008322
Train Epoch: 10 [17280/60000 (29%)]	Loss: 0.011259
Train Epoch: 10 [17920/60000 (30%)]	Loss: 0.001119
Train Epoch: 10 [18560/60000 (31%)]	Loss: 0.023624
Train Epoch: 10 [19200/60000 (32%)]	Loss: 0.008443
Train Epoch: 10 [19840/60000 (33%)]	Loss: 0.008135
Train Epoch: 10 [20480/60000 (34%)]	Loss: 0.017652
Train Epoch: 10 [21120/60000 (35%)]	Loss: 0.005292
Train Epoch: 10 [21760/60000 (36%)]	Loss: 0.018424
Train Epoch: 10 [22400/60000 (37%)]	Loss: 0.017074
Train Epoch: 10 [23040/60000 (38%)]	Loss: 0.033697
Train Epoch: 10 [23680/60000 (39%)]	Loss: 0.014747
Train Epoch: 10 [24320/60000 (41%)]	Loss: 0.020335
Train Epoch: 10 [24960/60000 (42%)]	Loss: 0.014133
Train Epoch: 10 [25600/60000 (43%)]	Loss: 0.126003
Train Epoch: 10 [26240/60000 (44%)]	Loss: 0.015407
Train Epoch: 10 [26880/60000 (45%)]	Loss: 0.010698
Train Epoch: 10 [27520/60000 (46%)]	Loss: 0.082339
Train Epoch: 10 [28160/60000 (47%)]	Loss: 0.016123
Train Epoch: 10 [28800/60000 (48%)]	Loss: 0.005905
Train Epoch: 10 [29440/60000 (49%)]	Loss: 0.020950
Train Epoch: 10 [30080/60000 (50%)]	Loss: 0.014079
Train Epoch: 10 [30720/60000 (51%)]	Loss: 0.044173
Train Epoch: 10 [31360/60000 (52%)]	Loss: 0.036358
Train Epoch: 10 [32000/60000 (53%)]	Loss: 0.013363
Train Epoch: 10 [32640/60000 (54%)]	Loss: 0.002603
Train Epoch: 10 [33280/60000 (55%)]	Loss: 0.002130
Train Epoch: 10 [33920/60000 (57%)]	Loss: 0.037788
Train Epoch: 10 [34560/60000 (58%)]	Loss: 0.007260
Train Epoch: 10 [35200/60000 (59%)]	Loss: 0.147016
Train Epoch: 10 [35840/60000 (60%)]	Loss: 0.082258
Train Epoch: 10 [36480/60000 (61%)]	Loss: 0.001492
Train Epoch: 10 [37120/60000 (62%)]	Loss: 0.002423
Train Epoch: 10 [37760/60000 (63%)]	Loss: 0.005395
Train Epoch: 10 [38400/60000 (64%)]	Loss: 0.016485
Train Epoch: 10 [39040/60000 (65%)]	Loss: 0.041444
Train Epoch: 10 [39680/60000 (66%)]	Loss: 0.037146
Train Epoch: 10 [40320/60000 (67%)]	Loss: 0.012840
Train Epoch: 10 [40960/60000 (68%)]	Loss: 0.027163
Train Epoch: 10 [41600/60000 (69%)]	Loss: 0.003225
Train Epoch: 10 [42240/60000 (70%)]	Loss: 0.094623
Train Epoch: 10 [42880/60000 (71%)]	Loss: 0.004158
Train Epoch: 10 [43520/60000 (72%)]	Loss: 0.020005
Train Epoch: 10 [44160/60000 (74%)]	Loss: 0.013852
Train Epoch: 10 [44800/60000 (75%)]	Loss: 0.045274
Train Epoch: 10 [45440/60000 (76%)]	Loss: 0.010088
Train Epoch: 10 [46080/60000 (77%)]	Loss: 0.019386
Train Epoch: 10 [46720/60000 (78%)]	Loss: 0.012221
Train Epoch: 10 [47360/60000 (79%)]	Loss: 0.118554
Train Epoch: 10 [48000/60000 (80%)]	Loss: 0.010295
Train Epoch: 10 [48640/60000 (81%)]	Loss: 0.008908
Train Epoch: 10 [49280/60000 (82%)]	Loss: 0.028114
Train Epoch: 10 [49920/60000 (83%)]	Loss: 0.059763
Train Epoch: 10 [50560/60000 (84%)]	Loss: 0.057016
Train Epoch: 10 [51200/60000 (85%)]	Loss: 0.023122
Train Epoch: 10 [51840/60000 (86%)]	Loss: 0.005739
Train Epoch: 10 [52480/60000 (87%)]	Loss: 0.081714
Train Epoch: 10 [53120/60000 (88%)]	Loss: 0.040776
Train Epoch: 10 [53760/60000 (90%)]	Loss: 0.054117
Train Epoch: 10 [54400/60000 (91%)]	Loss: 0.020782
Train Epoch: 10 [55040/60000 (92%)]	Loss: 0.020057
Train Epoch: 10 [55680/60000 (93%)]	Loss: 0.055727
Train Epoch: 10 [56320/60000 (94%)]	Loss: 0.028578
Train Epoch: 10 [56960/60000 (95%)]	Loss: 0.075174
Train Epoch: 10 [57600/60000 (96%)]	Loss: 0.131378
Train Epoch: 10 [58240/60000 (97%)]	Loss: 0.037379
Train Epoch: 10 [58880/60000 (98%)]	Loss: 0.004483
Train Epoch: 10 [59520/60000 (99%)]	Loss: 0.137412

Test set: Average loss: 0.0279, Accuracy: 9899/10000 (99%)

Train Epoch: 11 [0/60000 (0%)]	Loss: 0.003216
Train Epoch: 11 [640/60000 (1%)]	Loss: 0.019199
Train Epoch: 11 [1280/60000 (2%)]	Loss: 0.027787
Train Epoch: 11 [1920/60000 (3%)]	Loss: 0.001798
Train Epoch: 11 [2560/60000 (4%)]	Loss: 0.021884
Train Epoch: 11 [3200/60000 (5%)]	Loss: 0.037819
Train Epoch: 11 [3840/60000 (6%)]	Loss: 0.019863
Train Epoch: 11 [4480/60000 (7%)]	Loss: 0.032026
Train Epoch: 11 [5120/60000 (9%)]	Loss: 0.020393
Train Epoch: 11 [5760/60000 (10%)]	Loss: 0.062266
Train Epoch: 11 [6400/60000 (11%)]	Loss: 0.005264
Train Epoch: 11 [7040/60000 (12%)]	Loss: 0.107523
Train Epoch: 11 [7680/60000 (13%)]	Loss: 0.025887
Train Epoch: 11 [8320/60000 (14%)]	Loss: 0.013937
Train Epoch: 11 [8960/60000 (15%)]	Loss: 0.007268
Train Epoch: 11 [9600/60000 (16%)]	Loss: 0.004393
Train Epoch: 11 [10240/60000 (17%)]	Loss: 0.039581
Train Epoch: 11 [10880/60000 (18%)]	Loss: 0.014812
Train Epoch: 11 [11520/60000 (19%)]	Loss: 0.029983
Train Epoch: 11 [12160/60000 (20%)]	Loss: 0.020116
Train Epoch: 11 [12800/60000 (21%)]	Loss: 0.004210
Train Epoch: 11 [13440/60000 (22%)]	Loss: 0.067309
Train Epoch: 11 [14080/60000 (23%)]	Loss: 0.006784
Train Epoch: 11 [14720/60000 (25%)]	Loss: 0.051109
Train Epoch: 11 [15360/60000 (26%)]	Loss: 0.001571
Train Epoch: 11 [16000/60000 (27%)]	Loss: 0.005791
Train Epoch: 11 [16640/60000 (28%)]	Loss: 0.013483
Train Epoch: 11 [17280/60000 (29%)]	Loss: 0.052775
Train Epoch: 11 [17920/60000 (30%)]	Loss: 0.009209
Train Epoch: 11 [18560/60000 (31%)]	Loss: 0.037041
Train Epoch: 11 [19200/60000 (32%)]	Loss: 0.061274
Train Epoch: 11 [19840/60000 (33%)]	Loss: 0.049704
Train Epoch: 11 [20480/60000 (34%)]	Loss: 0.033764
Train Epoch: 11 [21120/60000 (35%)]	Loss: 0.023862
Train Epoch: 11 [21760/60000 (36%)]	Loss: 0.048719
Train Epoch: 11 [22400/60000 (37%)]	Loss: 0.058673
Train Epoch: 11 [23040/60000 (38%)]	Loss: 0.014110
Train Epoch: 11 [23680/60000 (39%)]	Loss: 0.071097
Train Epoch: 11 [24320/60000 (41%)]	Loss: 0.001856
Train Epoch: 11 [24960/60000 (42%)]	Loss: 0.016740
Train Epoch: 11 [25600/60000 (43%)]	Loss: 0.087632
Train Epoch: 11 [26240/60000 (44%)]	Loss: 0.003551
Train Epoch: 11 [26880/60000 (45%)]	Loss: 0.021239
Train Epoch: 11 [27520/60000 (46%)]	Loss: 0.026058
Train Epoch: 11 [28160/60000 (47%)]	Loss: 0.005906
Train Epoch: 11 [28800/60000 (48%)]	Loss: 0.015896
Train Epoch: 11 [29440/60000 (49%)]	Loss: 0.011383
Train Epoch: 11 [30080/60000 (50%)]	Loss: 0.126458
Train Epoch: 11 [30720/60000 (51%)]	Loss: 0.040578
Train Epoch: 11 [31360/60000 (52%)]	Loss: 0.022374
Train Epoch: 11 [32000/60000 (53%)]	Loss: 0.271624
Train Epoch: 11 [32640/60000 (54%)]	Loss: 0.013374
Train Epoch: 11 [33280/60000 (55%)]	Loss: 0.004637
Train Epoch: 11 [33920/60000 (57%)]	Loss: 0.092053
Train Epoch: 11 [34560/60000 (58%)]	Loss: 0.012693
Train Epoch: 11 [35200/60000 (59%)]	Loss: 0.008610
Train Epoch: 11 [35840/60000 (60%)]	Loss: 0.007372
Train Epoch: 11 [36480/60000 (61%)]	Loss: 0.014714
Train Epoch: 11 [37120/60000 (62%)]	Loss: 0.004706
Train Epoch: 11 [37760/60000 (63%)]	Loss: 0.027586
Train Epoch: 11 [38400/60000 (64%)]	Loss: 0.002521
Train Epoch: 11 [39040/60000 (65%)]	Loss: 0.015352
Train Epoch: 11 [39680/60000 (66%)]	Loss: 0.004664
Train Epoch: 11 [40320/60000 (67%)]	Loss: 0.035270
Train Epoch: 11 [40960/60000 (68%)]	Loss: 0.017772
Train Epoch: 11 [41600/60000 (69%)]	Loss: 0.046772
Train Epoch: 11 [42240/60000 (70%)]	Loss: 0.005977
Train Epoch: 11 [42880/60000 (71%)]	Loss: 0.042687
Train Epoch: 11 [43520/60000 (72%)]	Loss: 0.005542
Train Epoch: 11 [44160/60000 (74%)]	Loss: 0.034612
Train Epoch: 11 [44800/60000 (75%)]	Loss: 0.018828
Train Epoch: 11 [45440/60000 (76%)]	Loss: 0.015538
Train Epoch: 11 [46080/60000 (77%)]	Loss: 0.017648
Train Epoch: 11 [46720/60000 (78%)]	Loss: 0.000668
Train Epoch: 11 [47360/60000 (79%)]	Loss: 0.026653
Train Epoch: 11 [48000/60000 (80%)]	Loss: 0.076456
Train Epoch: 11 [48640/60000 (81%)]	Loss: 0.002252
Train Epoch: 11 [49280/60000 (82%)]	Loss: 0.013961
Train Epoch: 11 [49920/60000 (83%)]	Loss: 0.005527
Train Epoch: 11 [50560/60000 (84%)]	Loss: 0.006571
Train Epoch: 11 [51200/60000 (85%)]	Loss: 0.030587
Train Epoch: 11 [51840/60000 (86%)]	Loss: 0.045167
Train Epoch: 11 [52480/60000 (87%)]	Loss: 0.039751
Train Epoch: 11 [53120/60000 (88%)]	Loss: 0.019979
Train Epoch: 11 [53760/60000 (90%)]	Loss: 0.062607
Train Epoch: 11 [54400/60000 (91%)]	Loss: 0.006069
Train Epoch: 11 [55040/60000 (92%)]	Loss: 0.102345
Train Epoch: 11 [55680/60000 (93%)]	Loss: 0.036854
Train Epoch: 11 [56320/60000 (94%)]	Loss: 0.091550
Train Epoch: 11 [56960/60000 (95%)]	Loss: 0.038791
Train Epoch: 11 [57600/60000 (96%)]	Loss: 0.013919
Train Epoch: 11 [58240/60000 (97%)]	Loss: 0.024014
Train Epoch: 11 [58880/60000 (98%)]	Loss: 0.029620
Train Epoch: 11 [59520/60000 (99%)]	Loss: 0.003831

Test set: Average loss: 0.0276, Accuracy: 9907/10000 (99%)

Train Epoch: 12 [0/60000 (0%)]	Loss: 0.027411
Train Epoch: 12 [640/60000 (1%)]	Loss: 0.023107
Train Epoch: 12 [1280/60000 (2%)]	Loss: 0.002548
Train Epoch: 12 [1920/60000 (3%)]	Loss: 0.003191
Train Epoch: 12 [2560/60000 (4%)]	Loss: 0.003975
Train Epoch: 12 [3200/60000 (5%)]	Loss: 0.017736
Train Epoch: 12 [3840/60000 (6%)]	Loss: 0.002024
Train Epoch: 12 [4480/60000 (7%)]	Loss: 0.000648
Train Epoch: 12 [5120/60000 (9%)]	Loss: 0.057614
Train Epoch: 12 [5760/60000 (10%)]	Loss: 0.007925
Train Epoch: 12 [6400/60000 (11%)]	Loss: 0.036942
Train Epoch: 12 [7040/60000 (12%)]	Loss: 0.030106
Train Epoch: 12 [7680/60000 (13%)]	Loss: 0.074465
Train Epoch: 12 [8320/60000 (14%)]	Loss: 0.021451
Train Epoch: 12 [8960/60000 (15%)]	Loss: 0.065573
Train Epoch: 12 [9600/60000 (16%)]	Loss: 0.100735
Train Epoch: 12 [10240/60000 (17%)]	Loss: 0.024536
Train Epoch: 12 [10880/60000 (18%)]	Loss: 0.027534
Train Epoch: 12 [11520/60000 (19%)]	Loss: 0.009588
Train Epoch: 12 [12160/60000 (20%)]	Loss: 0.082370
Train Epoch: 12 [12800/60000 (21%)]	Loss: 0.101479
Train Epoch: 12 [13440/60000 (22%)]	Loss: 0.002493
Train Epoch: 12 [14080/60000 (23%)]	Loss: 0.086222
Train Epoch: 12 [14720/60000 (25%)]	Loss: 0.003424
Train Epoch: 12 [15360/60000 (26%)]	Loss: 0.143487
Train Epoch: 12 [16000/60000 (27%)]	Loss: 0.019590
Train Epoch: 12 [16640/60000 (28%)]	Loss: 0.014408
Train Epoch: 12 [17280/60000 (29%)]	Loss: 0.008442
Train Epoch: 12 [17920/60000 (30%)]	Loss: 0.028834
Train Epoch: 12 [18560/60000 (31%)]	Loss: 0.034132
Train Epoch: 12 [19200/60000 (32%)]	Loss: 0.008961
Train Epoch: 12 [19840/60000 (33%)]	Loss: 0.050449
Train Epoch: 12 [20480/60000 (34%)]	Loss: 0.010362
Train Epoch: 12 [21120/60000 (35%)]	Loss: 0.058963
Train Epoch: 12 [21760/60000 (36%)]	Loss: 0.128828
Train Epoch: 12 [22400/60000 (37%)]	Loss: 0.019729
Train Epoch: 12 [23040/60000 (38%)]	Loss: 0.036813
Train Epoch: 12 [23680/60000 (39%)]	Loss: 0.057972
Train Epoch: 12 [24320/60000 (41%)]	Loss: 0.012973
Train Epoch: 12 [24960/60000 (42%)]	Loss: 0.011813
Train Epoch: 12 [25600/60000 (43%)]	Loss: 0.002017
Train Epoch: 12 [26240/60000 (44%)]	Loss: 0.013662
Train Epoch: 12 [26880/60000 (45%)]	Loss: 0.114546
Train Epoch: 12 [27520/60000 (46%)]	Loss: 0.069872
Train Epoch: 12 [28160/60000 (47%)]	Loss: 0.044089
Train Epoch: 12 [28800/60000 (48%)]	Loss: 0.016351
Train Epoch: 12 [29440/60000 (49%)]	Loss: 0.033070
Train Epoch: 12 [30080/60000 (50%)]	Loss: 0.061095
Train Epoch: 12 [30720/60000 (51%)]	Loss: 0.003794
Train Epoch: 12 [31360/60000 (52%)]	Loss: 0.069102
Train Epoch: 12 [32000/60000 (53%)]	Loss: 0.013168
Train Epoch: 12 [32640/60000 (54%)]	Loss: 0.045255
Train Epoch: 12 [33280/60000 (55%)]	Loss: 0.131445
Train Epoch: 12 [33920/60000 (57%)]	Loss: 0.013085
Train Epoch: 12 [34560/60000 (58%)]	Loss: 0.004309
Train Epoch: 12 [35200/60000 (59%)]	Loss: 0.040568
Train Epoch: 12 [35840/60000 (60%)]	Loss: 0.093453
Train Epoch: 12 [36480/60000 (61%)]	Loss: 0.049244
Train Epoch: 12 [37120/60000 (62%)]	Loss: 0.003799
Train Epoch: 12 [37760/60000 (63%)]	Loss: 0.007282
Train Epoch: 12 [38400/60000 (64%)]	Loss: 0.018555
Train Epoch: 12 [39040/60000 (65%)]	Loss: 0.099640
Train Epoch: 12 [39680/60000 (66%)]	Loss: 0.054084
Train Epoch: 12 [40320/60000 (67%)]	Loss: 0.090428
Train Epoch: 12 [40960/60000 (68%)]	Loss: 0.008658
Train Epoch: 12 [41600/60000 (69%)]	Loss: 0.010838
Train Epoch: 12 [42240/60000 (70%)]	Loss: 0.003814
Train Epoch: 12 [42880/60000 (71%)]	Loss: 0.049760
Train Epoch: 12 [43520/60000 (72%)]	Loss: 0.019248
Train Epoch: 12 [44160/60000 (74%)]	Loss: 0.019659
Train Epoch: 12 [44800/60000 (75%)]	Loss: 0.049714
Train Epoch: 12 [45440/60000 (76%)]	Loss: 0.001612
Train Epoch: 12 [46080/60000 (77%)]	Loss: 0.013128
Train Epoch: 12 [46720/60000 (78%)]	Loss: 0.115071
Train Epoch: 12 [47360/60000 (79%)]	Loss: 0.001789
Train Epoch: 12 [48000/60000 (80%)]	Loss: 0.015094
Train Epoch: 12 [48640/60000 (81%)]	Loss: 0.002379
Train Epoch: 12 [49280/60000 (82%)]	Loss: 0.022914
Train Epoch: 12 [49920/60000 (83%)]	Loss: 0.017520
Train Epoch: 12 [50560/60000 (84%)]	Loss: 0.008867
Train Epoch: 12 [51200/60000 (85%)]	Loss: 0.003934
Train Epoch: 12 [51840/60000 (86%)]	Loss: 0.108495
Train Epoch: 12 [52480/60000 (87%)]	Loss: 0.041576
Train Epoch: 12 [53120/60000 (88%)]	Loss: 0.037941
Train Epoch: 12 [53760/60000 (90%)]	Loss: 0.043082
