Start profiling...
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 8 [22400/60000 (37%)]	Loss: 0.016293
Train Epoch: 8 [23040/60000 (38%)]	Loss: 0.119481
Train Epoch: 8 [23680/60000 (39%)]	Loss: 0.022781
Train Epoch: 8 [24320/60000 (41%)]	Loss: 0.016087
Train Epoch: 8 [24960/60000 (42%)]	Loss: 0.045703
Train Epoch: 8 [25600/60000 (43%)]	Loss: 0.051051
Train Epoch: 8 [26240/60000 (44%)]	Loss: 0.002397
Train Epoch: 8 [26880/60000 (45%)]	Loss: 0.079927
Train Epoch: 8 [27520/60000 (46%)]	Loss: 0.023519
Train Epoch: 8 [28160/60000 (47%)]	Loss: 0.025915
Train Epoch: 8 [28800/60000 (48%)]	Loss: 0.026682
Train Epoch: 8 [29440/60000 (49%)]	Loss: 0.019745
Train Epoch: 8 [30080/60000 (50%)]	Loss: 0.110529
Train Epoch: 8 [30720/60000 (51%)]	Loss: 0.008019
Train Epoch: 8 [31360/60000 (52%)]	Loss: 0.007013
Train Epoch: 8 [32000/60000 (53%)]	Loss: 0.029287
Train Epoch: 8 [32640/60000 (54%)]	Loss: 0.019644
Train Epoch: 8 [33280/60000 (55%)]	Loss: 0.015915
Train Epoch: 8 [33920/60000 (57%)]	Loss: 0.029427
Train Epoch: 8 [34560/60000 (58%)]	Loss: 0.063799
Train Epoch: 8 [35200/60000 (59%)]	Loss: 0.076716
Train Epoch: 8 [35840/60000 (60%)]	Loss: 0.018343
Train Epoch: 8 [36480/60000 (61%)]	Loss: 0.026113
Train Epoch: 8 [37120/60000 (62%)]	Loss: 0.072498
Train Epoch: 8 [37760/60000 (63%)]	Loss: 0.013149
Train Epoch: 8 [38400/60000 (64%)]	Loss: 0.001287
Train Epoch: 8 [39040/60000 (65%)]	Loss: 0.100714
Train Epoch: 8 [39680/60000 (66%)]	Loss: 0.005603
Train Epoch: 8 [40320/60000 (67%)]	Loss: 0.031250
Train Epoch: 8 [40960/60000 (68%)]	Loss: 0.012670
Train Epoch: 8 [41600/60000 (69%)]	Loss: 0.027701
Train Epoch: 8 [42240/60000 (70%)]	Loss: 0.027927
Train Epoch: 8 [42880/60000 (71%)]	Loss: 0.005294
Train Epoch: 8 [43520/60000 (72%)]	Loss: 0.017178
Train Epoch: 8 [44160/60000 (74%)]	Loss: 0.035439
Train Epoch: 8 [44800/60000 (75%)]	Loss: 0.091075
Train Epoch: 8 [45440/60000 (76%)]	Loss: 0.004072
Train Epoch: 8 [46080/60000 (77%)]	Loss: 0.046577
Train Epoch: 8 [46720/60000 (78%)]	Loss: 0.117225
Train Epoch: 8 [47360/60000 (79%)]	Loss: 0.013437
Train Epoch: 8 [48000/60000 (80%)]	Loss: 0.032197
Train Epoch: 8 [48640/60000 (81%)]	Loss: 0.009525
Train Epoch: 8 [49280/60000 (82%)]	Loss: 0.023919
Train Epoch: 8 [49920/60000 (83%)]	Loss: 0.017709
Train Epoch: 8 [50560/60000 (84%)]	Loss: 0.025229
Train Epoch: 8 [51200/60000 (85%)]	Loss: 0.126847
Train Epoch: 8 [51840/60000 (86%)]	Loss: 0.011996
Train Epoch: 8 [52480/60000 (87%)]	Loss: 0.103529
Train Epoch: 8 [53120/60000 (88%)]	Loss: 0.006747
Train Epoch: 8 [53760/60000 (90%)]	Loss: 0.014730
Train Epoch: 8 [54400/60000 (91%)]	Loss: 0.016462
Train Epoch: 8 [55040/60000 (92%)]	Loss: 0.019913
Train Epoch: 8 [55680/60000 (93%)]	Loss: 0.020363
Train Epoch: 8 [56320/60000 (94%)]	Loss: 0.007492
Train Epoch: 8 [56960/60000 (95%)]	Loss: 0.001759
Train Epoch: 8 [57600/60000 (96%)]	Loss: 0.154075
Train Epoch: 8 [58240/60000 (97%)]	Loss: 0.004667
Train Epoch: 8 [58880/60000 (98%)]	Loss: 0.049579
Train Epoch: 8 [59520/60000 (99%)]	Loss: 0.075873

Test set: Average loss: 0.0298, Accuracy: 9892/10000 (99%)

Train Epoch: 9 [0/60000 (0%)]	Loss: 0.051889
Train Epoch: 9 [640/60000 (1%)]	Loss: 0.017293
Train Epoch: 9 [1280/60000 (2%)]	Loss: 0.019901
Train Epoch: 9 [1920/60000 (3%)]	Loss: 0.002033
Train Epoch: 9 [2560/60000 (4%)]	Loss: 0.022731
Train Epoch: 9 [3200/60000 (5%)]	Loss: 0.083994
Train Epoch: 9 [3840/60000 (6%)]	Loss: 0.011798
Train Epoch: 9 [4480/60000 (7%)]	Loss: 0.030536
Train Epoch: 9 [5120/60000 (9%)]	Loss: 0.002858
Train Epoch: 9 [5760/60000 (10%)]	Loss: 0.050664
Train Epoch: 9 [6400/60000 (11%)]	Loss: 0.003003
Train Epoch: 9 [7040/60000 (12%)]	Loss: 0.026263
Train Epoch: 9 [7680/60000 (13%)]	Loss: 0.086169
Train Epoch: 9 [8320/60000 (14%)]	Loss: 0.009694
Train Epoch: 9 [8960/60000 (15%)]	Loss: 0.027135
Train Epoch: 9 [9600/60000 (16%)]	Loss: 0.018101
Train Epoch: 9 [10240/60000 (17%)]	Loss: 0.114500
Train Epoch: 9 [10880/60000 (18%)]	Loss: 0.028918
Train Epoch: 9 [11520/60000 (19%)]	Loss: 0.013208
Train Epoch: 9 [12160/60000 (20%)]	Loss: 0.007199
Train Epoch: 9 [12800/60000 (21%)]	Loss: 0.048792
Train Epoch: 9 [13440/60000 (22%)]	Loss: 0.007037
Train Epoch: 9 [14080/60000 (23%)]	Loss: 0.026054
Train Epoch: 9 [14720/60000 (25%)]	Loss: 0.002689
Train Epoch: 9 [15360/60000 (26%)]	Loss: 0.060187
Train Epoch: 9 [16000/60000 (27%)]	Loss: 0.089635
Train Epoch: 9 [16640/60000 (28%)]	Loss: 0.034645
Train Epoch: 9 [17280/60000 (29%)]	Loss: 0.149082
Train Epoch: 9 [17920/60000 (30%)]	Loss: 0.008397
Train Epoch: 9 [18560/60000 (31%)]	Loss: 0.009093
Train Epoch: 9 [19200/60000 (32%)]	Loss: 0.047173
Train Epoch: 9 [19840/60000 (33%)]	Loss: 0.008091
Train Epoch: 9 [20480/60000 (34%)]	Loss: 0.141165
Train Epoch: 9 [21120/60000 (35%)]	Loss: 0.000447
Train Epoch: 9 [21760/60000 (36%)]	Loss: 0.003098
Train Epoch: 9 [22400/60000 (37%)]	Loss: 0.046501
Train Epoch: 9 [23040/60000 (38%)]	Loss: 0.036987
Train Epoch: 9 [23680/60000 (39%)]	Loss: 0.012829
Train Epoch: 9 [24320/60000 (41%)]	Loss: 0.014652
Train Epoch: 9 [24960/60000 (42%)]	Loss: 0.090582
Train Epoch: 9 [25600/60000 (43%)]	Loss: 0.106566
Train Epoch: 9 [26240/60000 (44%)]	Loss: 0.112577
Train Epoch: 9 [26880/60000 (45%)]	Loss: 0.015686
Train Epoch: 9 [27520/60000 (46%)]	Loss: 0.028198
Train Epoch: 9 [28160/60000 (47%)]	Loss: 0.002341
Train Epoch: 9 [28800/60000 (48%)]	Loss: 0.012881
Train Epoch: 9 [29440/60000 (49%)]	Loss: 0.020760
Train Epoch: 9 [30080/60000 (50%)]	Loss: 0.002180
Train Epoch: 9 [30720/60000 (51%)]	Loss: 0.000690
Train Epoch: 9 [31360/60000 (52%)]	Loss: 0.092443
Train Epoch: 9 [32000/60000 (53%)]	Loss: 0.038497
Train Epoch: 9 [32640/60000 (54%)]	Loss: 0.023287
Train Epoch: 9 [33280/60000 (55%)]	Loss: 0.138269
Train Epoch: 9 [33920/60000 (57%)]	Loss: 0.055572
Train Epoch: 9 [34560/60000 (58%)]	Loss: 0.049856
Train Epoch: 9 [35200/60000 (59%)]	Loss: 0.025182
Train Epoch: 9 [35840/60000 (60%)]	Loss: 0.001133
Train Epoch: 9 [36480/60000 (61%)]	Loss: 0.034627
Train Epoch: 9 [37120/60000 (62%)]	Loss: 0.007940
Train Epoch: 9 [37760/60000 (63%)]	Loss: 0.003063
Train Epoch: 9 [38400/60000 (64%)]	Loss: 0.008125
Train Epoch: 9 [39040/60000 (65%)]	Loss: 0.042079
Train Epoch: 9 [39680/60000 (66%)]	Loss: 0.056595
Train Epoch: 9 [40320/60000 (67%)]	Loss: 0.080490
Train Epoch: 9 [40960/60000 (68%)]	Loss: 0.002126
Train Epoch: 9 [41600/60000 (69%)]	Loss: 0.030844
Train Epoch: 9 [42240/60000 (70%)]	Loss: 0.002176
Train Epoch: 9 [42880/60000 (71%)]	Loss: 0.004303
Train Epoch: 9 [43520/60000 (72%)]	Loss: 0.056461
Train Epoch: 9 [44160/60000 (74%)]	Loss: 0.073046
Train Epoch: 9 [44800/60000 (75%)]	Loss: 0.006068
Train Epoch: 9 [45440/60000 (76%)]	Loss: 0.014534
Train Epoch: 9 [46080/60000 (77%)]	Loss: 0.073264
Train Epoch: 9 [46720/60000 (78%)]	Loss: 0.003529
Train Epoch: 9 [47360/60000 (79%)]	Loss: 0.046096
Train Epoch: 9 [48000/60000 (80%)]	Loss: 0.026117
Train Epoch: 9 [48640/60000 (81%)]	Loss: 0.011357
Train Epoch: 9 [49280/60000 (82%)]	Loss: 0.002751
Train Epoch: 9 [49920/60000 (83%)]	Loss: 0.063485
Train Epoch: 9 [50560/60000 (84%)]	Loss: 0.046678
Train Epoch: 9 [51200/60000 (85%)]	Loss: 0.056572
Train Epoch: 9 [51840/60000 (86%)]	Loss: 0.006380
Train Epoch: 9 [52480/60000 (87%)]	Loss: 0.052478
Train Epoch: 9 [53120/60000 (88%)]	Loss: 0.027178
Train Epoch: 9 [53760/60000 (90%)]	Loss: 0.046041
Train Epoch: 9 [54400/60000 (91%)]	Loss: 0.013268
Train Epoch: 9 [55040/60000 (92%)]	Loss: 0.003220
Train Epoch: 9 [55680/60000 (93%)]	Loss: 0.033037
Train Epoch: 9 [56320/60000 (94%)]	Loss: 0.031798
Train Epoch: 9 [56960/60000 (95%)]	Loss: 0.007649
Train Epoch: 9 [57600/60000 (96%)]	Loss: 0.044915
Train Epoch: 9 [58240/60000 (97%)]	Loss: 0.003436
Train Epoch: 9 [58880/60000 (98%)]	Loss: 0.091180
Train Epoch: 9 [59520/60000 (99%)]	Loss: 0.049914

Test set: Average loss: 0.0302, Accuracy: 9885/10000 (99%)

Train Epoch: 10 [0/60000 (0%)]	Loss: 0.013633
Train Epoch: 10 [640/60000 (1%)]	Loss: 0.010415
Train Epoch: 10 [1280/60000 (2%)]	Loss: 0.014252
Train Epoch: 10 [1920/60000 (3%)]	Loss: 0.069970
Train Epoch: 10 [2560/60000 (4%)]	Loss: 0.039417
Train Epoch: 10 [3200/60000 (5%)]	Loss: 0.001996
Train Epoch: 10 [3840/60000 (6%)]	Loss: 0.001985
Train Epoch: 10 [4480/60000 (7%)]	Loss: 0.005721
Train Epoch: 10 [5120/60000 (9%)]	Loss: 0.018669
Train Epoch: 10 [5760/60000 (10%)]	Loss: 0.022640
Train Epoch: 10 [6400/60000 (11%)]	Loss: 0.056608
Train Epoch: 10 [7040/60000 (12%)]	Loss: 0.083128
Train Epoch: 10 [7680/60000 (13%)]	Loss: 0.017441
Train Epoch: 10 [8320/60000 (14%)]	Loss: 0.175511
Train Epoch: 10 [8960/60000 (15%)]	Loss: 0.102242
Train Epoch: 10 [9600/60000 (16%)]	Loss: 0.010233
Train Epoch: 10 [10240/60000 (17%)]	Loss: 0.085603
Train Epoch: 10 [10880/60000 (18%)]	Loss: 0.091115
Train Epoch: 10 [11520/60000 (19%)]	Loss: 0.113474
Train Epoch: 10 [12160/60000 (20%)]	Loss: 0.008667
Train Epoch: 10 [12800/60000 (21%)]	Loss: 0.005617
Train Epoch: 10 [13440/60000 (22%)]	Loss: 0.002974
Train Epoch: 10 [14080/60000 (23%)]	Loss: 0.109312
Train Epoch: 10 [14720/60000 (25%)]	Loss: 0.079850
Train Epoch: 10 [15360/60000 (26%)]	Loss: 0.003390
Train Epoch: 10 [16000/60000 (27%)]	Loss: 0.037087
Train Epoch: 10 [16640/60000 (28%)]	Loss: 0.019880
Train Epoch: 10 [17280/60000 (29%)]	Loss: 0.017886
Train Epoch: 10 [17920/60000 (30%)]	Loss: 0.008943
Train Epoch: 10 [18560/60000 (31%)]	Loss: 0.013321
Train Epoch: 10 [19200/60000 (32%)]	Loss: 0.002050
Train Epoch: 10 [19840/60000 (33%)]	Loss: 0.001866
Train Epoch: 10 [20480/60000 (34%)]	Loss: 0.003452
Train Epoch: 10 [21120/60000 (35%)]	Loss: 0.025092
Train Epoch: 10 [21760/60000 (36%)]	Loss: 0.016102
Train Epoch: 10 [22400/60000 (37%)]	Loss: 0.032797
Train Epoch: 10 [23040/60000 (38%)]	Loss: 0.029753
Train Epoch: 10 [23680/60000 (39%)]	Loss: 0.008708
Train Epoch: 10 [24320/60000 (41%)]	Loss: 0.021860
Train Epoch: 10 [24960/60000 (42%)]	Loss: 0.014074
Train Epoch: 10 [25600/60000 (43%)]	Loss: 0.116478
Train Epoch: 10 [26240/60000 (44%)]	Loss: 0.030055
Train Epoch: 10 [26880/60000 (45%)]	Loss: 0.025554
Train Epoch: 10 [27520/60000 (46%)]	Loss: 0.049613
Train Epoch: 10 [28160/60000 (47%)]	Loss: 0.046971
Train Epoch: 10 [28800/60000 (48%)]	Loss: 0.002447
Train Epoch: 10 [29440/60000 (49%)]	Loss: 0.030588
Train Epoch: 10 [30080/60000 (50%)]	Loss: 0.007889
Train Epoch: 10 [30720/60000 (51%)]	Loss: 0.069429
Train Epoch: 10 [31360/60000 (52%)]	Loss: 0.062335
Train Epoch: 10 [32000/60000 (53%)]	Loss: 0.019447
Train Epoch: 10 [32640/60000 (54%)]	Loss: 0.002759
Train Epoch: 10 [33280/60000 (55%)]	Loss: 0.002923
Train Epoch: 10 [33920/60000 (57%)]	Loss: 0.029382
Train Epoch: 10 [34560/60000 (58%)]	Loss: 0.002941
Train Epoch: 10 [35200/60000 (59%)]	Loss: 0.142549
Train Epoch: 10 [35840/60000 (60%)]	Loss: 0.022840
Train Epoch: 10 [36480/60000 (61%)]	Loss: 0.000608
Train Epoch: 10 [37120/60000 (62%)]	Loss: 0.002578
Train Epoch: 10 [37760/60000 (63%)]	Loss: 0.005428
Train Epoch: 10 [38400/60000 (64%)]	Loss: 0.038725
Train Epoch: 10 [39040/60000 (65%)]	Loss: 0.044948
Train Epoch: 10 [39680/60000 (66%)]	Loss: 0.027306
Train Epoch: 10 [40320/60000 (67%)]	Loss: 0.058813
Train Epoch: 10 [40960/60000 (68%)]	Loss: 0.006242
Train Epoch: 10 [41600/60000 (69%)]	Loss: 0.010185
Train Epoch: 10 [42240/60000 (70%)]	Loss: 0.100912
Train Epoch: 10 [42880/60000 (71%)]	Loss: 0.001403
Train Epoch: 10 [43520/60000 (72%)]	Loss: 0.072752
Train Epoch: 10 [44160/60000 (74%)]	Loss: 0.035031
Train Epoch: 10 [44800/60000 (75%)]	Loss: 0.062102
Train Epoch: 10 [45440/60000 (76%)]	Loss: 0.006895
Train Epoch: 10 [46080/60000 (77%)]	Loss: 0.030272
Train Epoch: 10 [46720/60000 (78%)]	Loss: 0.013047
Train Epoch: 10 [47360/60000 (79%)]	Loss: 0.086500
Train Epoch: 10 [48000/60000 (80%)]	Loss: 0.013217
Train Epoch: 10 [48640/60000 (81%)]	Loss: 0.028903
Train Epoch: 10 [49280/60000 (82%)]	Loss: 0.071935
Train Epoch: 10 [49920/60000 (83%)]	Loss: 0.042152
Train Epoch: 10 [50560/60000 (84%)]	Loss: 0.031976
Train Epoch: 10 [51200/60000 (85%)]	Loss: 0.028128
Train Epoch: 10 [51840/60000 (86%)]	Loss: 0.002742
Train Epoch: 10 [52480/60000 (87%)]	Loss: 0.102944
Train Epoch: 10 [53120/60000 (88%)]	Loss: 0.010493
Train Epoch: 10 [53760/60000 (90%)]	Loss: 0.007610
Train Epoch: 10 [54400/60000 (91%)]	Loss: 0.022502
Train Epoch: 10 [55040/60000 (92%)]	Loss: 0.019777
Train Epoch: 10 [55680/60000 (93%)]	Loss: 0.038962
Train Epoch: 10 [56320/60000 (94%)]	Loss: 0.028295
Train Epoch: 10 [56960/60000 (95%)]	Loss: 0.079878
Train Epoch: 10 [57600/60000 (96%)]	Loss: 0.065353
Train Epoch: 10 [58240/60000 (97%)]	Loss: 0.102097
Train Epoch: 10 [58880/60000 (98%)]	Loss: 0.007655
Train Epoch: 10 [59520/60000 (99%)]	Loss: 0.139184

Test set: Average loss: 0.0303, Accuracy: 9892/10000 (99%)

Train Epoch: 11 [0/60000 (0%)]	Loss: 0.006729
Train Epoch: 11 [640/60000 (1%)]	Loss: 0.019129
Train Epoch: 11 [1280/60000 (2%)]	Loss: 0.063327
Train Epoch: 11 [1920/60000 (3%)]	Loss: 0.002900
Train Epoch: 11 [2560/60000 (4%)]	Loss: 0.034872
Train Epoch: 11 [3200/60000 (5%)]	Loss: 0.059842
Train Epoch: 11 [3840/60000 (6%)]	Loss: 0.084772
Train Epoch: 11 [4480/60000 (7%)]	Loss: 0.047995
Train Epoch: 11 [5120/60000 (9%)]	Loss: 0.015917
Train Epoch: 11 [5760/60000 (10%)]	Loss: 0.030859
Train Epoch: 11 [6400/60000 (11%)]	Loss: 0.002026
Train Epoch: 11 [7040/60000 (12%)]	Loss: 0.161217
Train Epoch: 11 [7680/60000 (13%)]	Loss: 0.019927
Train Epoch: 11 [8320/60000 (14%)]	Loss: 0.014900
Train Epoch: 11 [8960/60000 (15%)]	Loss: 0.005296
Train Epoch: 11 [9600/60000 (16%)]	Loss: 0.005504
Train Epoch: 11 [10240/60000 (17%)]	Loss: 0.050447
Train Epoch: 11 [10880/60000 (18%)]	Loss: 0.015508
Train Epoch: 11 [11520/60000 (19%)]	Loss: 0.054140
Train Epoch: 11 [12160/60000 (20%)]	Loss: 0.005621
Train Epoch: 11 [12800/60000 (21%)]	Loss: 0.020883
Train Epoch: 11 [13440/60000 (22%)]	Loss: 0.039613
Train Epoch: 11 [14080/60000 (23%)]	Loss: 0.007872
Train Epoch: 11 [14720/60000 (25%)]	Loss: 0.035217
Train Epoch: 11 [15360/60000 (26%)]	Loss: 0.004184
Train Epoch: 11 [16000/60000 (27%)]	Loss: 0.009206
Train Epoch: 11 [16640/60000 (28%)]	Loss: 0.020650
Train Epoch: 11 [17280/60000 (29%)]	Loss: 0.051139
Train Epoch: 11 [17920/60000 (30%)]	Loss: 0.017735
Train Epoch: 11 [18560/60000 (31%)]	Loss: 0.039627
Train Epoch: 11 [19200/60000 (32%)]	Loss: 0.065393
Train Epoch: 11 [19840/60000 (33%)]	Loss: 0.068420
Train Epoch: 11 [20480/60000 (34%)]	Loss: 0.004091
Train Epoch: 11 [21120/60000 (35%)]	Loss: 0.012799
Train Epoch: 11 [21760/60000 (36%)]	Loss: 0.042866
Train Epoch: 11 [22400/60000 (37%)]	Loss: 0.066552
Train Epoch: 11 [23040/60000 (38%)]	Loss: 0.005490
Train Epoch: 11 [23680/60000 (39%)]	Loss: 0.103940
Train Epoch: 11 [24320/60000 (41%)]	Loss: 0.001759
Train Epoch: 11 [24960/60000 (42%)]	Loss: 0.022587
Train Epoch: 11 [25600/60000 (43%)]	Loss: 0.105338
Train Epoch: 11 [26240/60000 (44%)]	Loss: 0.004779
Train Epoch: 11 [26880/60000 (45%)]	Loss: 0.026567
Train Epoch: 11 [27520/60000 (46%)]	Loss: 0.036451
Train Epoch: 11 [28160/60000 (47%)]	Loss: 0.011233
Train Epoch: 11 [28800/60000 (48%)]	Loss: 0.007887
Train Epoch: 11 [29440/60000 (49%)]	Loss: 0.023591
Train Epoch: 11 [30080/60000 (50%)]	Loss: 0.098588
Train Epoch: 11 [30720/60000 (51%)]	Loss: 0.003160
Train Epoch: 11 [31360/60000 (52%)]	Loss: 0.015880
Train Epoch: 11 [32000/60000 (53%)]	Loss: 0.191398
Train Epoch: 11 [32640/60000 (54%)]	Loss: 0.028934
Train Epoch: 11 [33280/60000 (55%)]	Loss: 0.003773
Train Epoch: 11 [33920/60000 (57%)]	Loss: 0.090876
Train Epoch: 11 [34560/60000 (58%)]	Loss: 0.006617
Train Epoch: 11 [35200/60000 (59%)]	Loss: 0.011350
Train Epoch: 11 [35840/60000 (60%)]	Loss: 0.009350
Train Epoch: 11 [36480/60000 (61%)]	Loss: 0.013789
Train Epoch: 11 [37120/60000 (62%)]	Loss: 0.006842
Train Epoch: 11 [37760/60000 (63%)]	Loss: 0.011133
Train Epoch: 11 [38400/60000 (64%)]	Loss: 0.015843
Train Epoch: 11 [39040/60000 (65%)]	Loss: 0.024067
Train Epoch: 11 [39680/60000 (66%)]	Loss: 0.028662
Train Epoch: 11 [40320/60000 (67%)]	Loss: 0.032467
Train Epoch: 11 [40960/60000 (68%)]	Loss: 0.034684
Train Epoch: 11 [41600/60000 (69%)]	Loss: 0.019738
Train Epoch: 11 [42240/60000 (70%)]	Loss: 0.007124
Train Epoch: 11 [42880/60000 (71%)]	Loss: 0.043813
Train Epoch: 11 [43520/60000 (72%)]	Loss: 0.011252
Train Epoch: 11 [44160/60000 (74%)]	Loss: 0.032517
Train Epoch: 11 [44800/60000 (75%)]	Loss: 0.003667
Train Epoch: 11 [45440/60000 (76%)]	Loss: 0.026958
Train Epoch: 11 [46080/60000 (77%)]	Loss: 0.025727
Train Epoch: 11 [46720/60000 (78%)]	Loss: 0.000651
Train Epoch: 11 [47360/60000 (79%)]	Loss: 0.047197
Train Epoch: 11 [48000/60000 (80%)]	Loss: 0.082414
Train Epoch: 11 [48640/60000 (81%)]	Loss: 0.001265
Train Epoch: 11 [49280/60000 (82%)]	Loss: 0.005141
Train Epoch: 11 [49920/60000 (83%)]	Loss: 0.009265
Train Epoch: 11 [50560/60000 (84%)]	Loss: 0.010155
Train Epoch: 11 [51200/60000 (85%)]	Loss: 0.080961
Train Epoch: 11 [51840/60000 (86%)]	Loss: 0.056131
Train Epoch: 11 [52480/60000 (87%)]	Loss: 0.054507
Train Epoch: 11 [53120/60000 (88%)]	Loss: 0.029182
Train Epoch: 11 [53760/60000 (90%)]	Loss: 0.076899
Train Epoch: 11 [54400/60000 (91%)]	Loss: 0.003297
Train Epoch: 11 [55040/60000 (92%)]	Loss: 0.100003
Train Epoch: 11 [55680/60000 (93%)]	Loss: 0.009386
Train Epoch: 11 [56320/60000 (94%)]	Loss: 0.131770
Train Epoch: 11 [56960/60000 (95%)]	Loss: 0.015554
Train Epoch: 11 [57600/60000 (96%)]	Loss: 0.022867
Train Epoch: 11 [58240/60000 (97%)]	Loss: 0.005874
Train Epoch: 11 [58880/60000 (98%)]	Loss: 0.018097
Train Epoch: 11 [59520/60000 (99%)]	Loss: 0.001642

Test set: Average loss: 0.0301, Accuracy: 9896/10000 (99%)

Train Epoch: 12 [0/60000 (0%)]	Loss: 0.033262
Train Epoch: 12 [640/60000 (1%)]	Loss: 0.051320
Train Epoch: 12 [1280/60000 (2%)]	Loss: 0.013304
Train Epoch: 12 [1920/60000 (3%)]	Loss: 0.002977
Train Epoch: 12 [2560/60000 (4%)]	Loss: 0.019227
Train Epoch: 12 [3200/60000 (5%)]	Loss: 0.022426
Train Epoch: 12 [3840/60000 (6%)]	Loss: 0.013842
Train Epoch: 12 [4480/60000 (7%)]	Loss: 0.002317
Train Epoch: 12 [5120/60000 (9%)]	Loss: 0.016842
Train Epoch: 12 [5760/60000 (10%)]	Loss: 0.011634
Train Epoch: 12 [6400/60000 (11%)]	Loss: 0.026734
Train Epoch: 12 [7040/60000 (12%)]	Loss: 0.024749
Train Epoch: 12 [7680/60000 (13%)]	Loss: 0.061982
Train Epoch: 12 [8320/60000 (14%)]	Loss: 0.047277
Train Epoch: 12 [8960/60000 (15%)]	Loss: 0.087031
Train Epoch: 12 [9600/60000 (16%)]	Loss: 0.111210
Train Epoch: 12 [10240/60000 (17%)]	Loss: 0.014322
Train Epoch: 12 [10880/60000 (18%)]	Loss: 0.021289
Train Epoch: 12 [11520/60000 (19%)]	Loss: 0.013327
Train Epoch: 12 [12160/60000 (20%)]	Loss: 0.053832
Train Epoch: 12 [12800/60000 (21%)]	Loss: 0.058773
Train Epoch: 12 [13440/60000 (22%)]	Loss: 0.009798
Train Epoch: 12 [14080/60000 (23%)]	Loss: 0.162657
Train Epoch: 12 [14720/60000 (25%)]	Loss: 0.003912
Train Epoch: 12 [15360/60000 (26%)]	Loss: 0.069343
Train Epoch: 12 [16000/60000 (27%)]	Loss: 0.029105
Train Epoch: 12 [16640/60000 (28%)]	Loss: 0.055972
Train Epoch: 12 [17280/60000 (29%)]	Loss: 0.002145
Train Epoch: 12 [17920/60000 (30%)]	Loss: 0.038485
Train Epoch: 12 [18560/60000 (31%)]	Loss: 0.017739
Train Epoch: 12 [19200/60000 (32%)]	Loss: 0.010488
Train Epoch: 12 [19840/60000 (33%)]	Loss: 0.043955
Train Epoch: 12 [20480/60000 (34%)]	Loss: 0.009760
Train Epoch: 12 [21120/60000 (35%)]	Loss: 0.026664
Train Epoch: 12 [21760/60000 (36%)]	Loss: 0.148731
Train Epoch: 12 [22400/60000 (37%)]	Loss: 0.035153
Train Epoch: 12 [23040/60000 (38%)]	Loss: 0.035596
Train Epoch: 12 [23680/60000 (39%)]	Loss: 0.141317
Train Epoch: 12 [24320/60000 (41%)]	Loss: 0.041552
Train Epoch: 12 [24960/60000 (42%)]	Loss: 0.013929
Train Epoch: 12 [25600/60000 (43%)]	Loss: 0.002246
Train Epoch: 12 [26240/60000 (44%)]	Loss: 0.019319
Train Epoch: 12 [26880/60000 (45%)]	Loss: 0.134897
Train Epoch: 12 [27520/60000 (46%)]	Loss: 0.060162
Train Epoch: 12 [28160/60000 (47%)]	Loss: 0.003355
Train Epoch: 12 [28800/60000 (48%)]	Loss: 0.044507
Train Epoch: 12 [29440/60000 (49%)]	Loss: 0.028619
Train Epoch: 12 [30080/60000 (50%)]	Loss: 0.080752
Train Epoch: 12 [30720/60000 (51%)]	Loss: 0.012036
Train Epoch: 12 [31360/60000 (52%)]	Loss: 0.037831
Train Epoch: 12 [32000/60000 (53%)]	Loss: 0.012257
Train Epoch: 12 [32640/60000 (54%)]	Loss: 0.025656
Train Epoch: 12 [33280/60000 (55%)]	Loss: 0.138530
Train Epoch: 12 [33920/60000 (57%)]	Loss: 0.106221
Train Epoch: 12 [34560/60000 (58%)]	Loss: 0.010170
Train Epoch: 12 [35200/60000 (59%)]	Loss: 0.022760
Train Epoch: 12 [35840/60000 (60%)]	Loss: 0.027655
Train Epoch: 12 [36480/60000 (61%)]	Loss: 0.082435
Train Epoch: 12 [37120/60000 (62%)]	Loss: 0.003208
Train Epoch: 12 [37760/60000 (63%)]	Loss: 0.019664
Train Epoch: 12 [38400/60000 (64%)]	Loss: 0.013223
Train Epoch: 12 [39040/60000 (65%)]	Loss: 0.079158
Train Epoch: 12 [39680/60000 (66%)]	Loss: 0.048907
Train Epoch: 12 [40320/60000 (67%)]	Loss: 0.075210
Train Epoch: 12 [40960/60000 (68%)]	Loss: 0.024837
Train Epoch: 12 [41600/60000 (69%)]	Loss: 0.006913
Train Epoch: 12 [42240/60000 (70%)]	Loss: 0.049699
Train Epoch: 12 [42880/60000 (71%)]	Loss: 0.011948
Train Epoch: 12 [43520/60000 (72%)]	Loss: 0.031546
Train Epoch: 12 [44160/60000 (74%)]	Loss: 0.024518
Train Epoch: 12 [44800/60000 (75%)]	Loss: 0.033963
Train Epoch: 12 [45440/60000 (76%)]	Loss: 0.003341
Train Epoch: 12 [46080/60000 (77%)]	Loss: 0.029462
Train Epoch: 12 [46720/60000 (78%)]	Loss: 0.081159
Train Epoch: 12 [47360/60000 (79%)]	Loss: 0.008244
