Start profiling...
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 8 [23680/60000 (39%)]	Loss: 0.039218
Train Epoch: 8 [24320/60000 (41%)]	Loss: 0.045540
Train Epoch: 8 [24960/60000 (42%)]	Loss: 0.007154
Train Epoch: 8 [25600/60000 (43%)]	Loss: 0.035682
Train Epoch: 8 [26240/60000 (44%)]	Loss: 0.005094
Train Epoch: 8 [26880/60000 (45%)]	Loss: 0.022876
Train Epoch: 8 [27520/60000 (46%)]	Loss: 0.097688
Train Epoch: 8 [28160/60000 (47%)]	Loss: 0.039681
Train Epoch: 8 [28800/60000 (48%)]	Loss: 0.001987
Train Epoch: 8 [29440/60000 (49%)]	Loss: 0.024753
Train Epoch: 8 [30080/60000 (50%)]	Loss: 0.001534
Train Epoch: 8 [30720/60000 (51%)]	Loss: 0.007718
Train Epoch: 8 [31360/60000 (52%)]	Loss: 0.008497
Train Epoch: 8 [32000/60000 (53%)]	Loss: 0.016029
Train Epoch: 8 [32640/60000 (54%)]	Loss: 0.042249
Train Epoch: 8 [33280/60000 (55%)]	Loss: 0.074980
Train Epoch: 8 [33920/60000 (57%)]	Loss: 0.008522
Train Epoch: 8 [34560/60000 (58%)]	Loss: 0.092962
Train Epoch: 8 [35200/60000 (59%)]	Loss: 0.006885
Train Epoch: 8 [35840/60000 (60%)]	Loss: 0.067569
Train Epoch: 8 [36480/60000 (61%)]	Loss: 0.014037
Train Epoch: 8 [37120/60000 (62%)]	Loss: 0.019101
Train Epoch: 8 [37760/60000 (63%)]	Loss: 0.034790
Train Epoch: 8 [38400/60000 (64%)]	Loss: 0.023307
Train Epoch: 8 [39040/60000 (65%)]	Loss: 0.001093
Train Epoch: 8 [39680/60000 (66%)]	Loss: 0.036010
Train Epoch: 8 [40320/60000 (67%)]	Loss: 0.016881
Train Epoch: 8 [40960/60000 (68%)]	Loss: 0.092488
Train Epoch: 8 [41600/60000 (69%)]	Loss: 0.008850
Train Epoch: 8 [42240/60000 (70%)]	Loss: 0.055567
Train Epoch: 8 [42880/60000 (71%)]	Loss: 0.023663
Train Epoch: 8 [43520/60000 (72%)]	Loss: 0.035949
Train Epoch: 8 [44160/60000 (74%)]	Loss: 0.016947
Train Epoch: 8 [44800/60000 (75%)]	Loss: 0.049746
Train Epoch: 8 [45440/60000 (76%)]	Loss: 0.075180
Train Epoch: 8 [46080/60000 (77%)]	Loss: 0.009693
Train Epoch: 8 [46720/60000 (78%)]	Loss: 0.010344
Train Epoch: 8 [47360/60000 (79%)]	Loss: 0.006957
Train Epoch: 8 [48000/60000 (80%)]	Loss: 0.030899
Train Epoch: 8 [48640/60000 (81%)]	Loss: 0.017635
Train Epoch: 8 [49280/60000 (82%)]	Loss: 0.011528
Train Epoch: 8 [49920/60000 (83%)]	Loss: 0.015829
Train Epoch: 8 [50560/60000 (84%)]	Loss: 0.029434
Train Epoch: 8 [51200/60000 (85%)]	Loss: 0.026771
Train Epoch: 8 [51840/60000 (86%)]	Loss: 0.009947
Train Epoch: 8 [52480/60000 (87%)]	Loss: 0.006974
Train Epoch: 8 [53120/60000 (88%)]	Loss: 0.017676
Train Epoch: 8 [53760/60000 (90%)]	Loss: 0.004467
Train Epoch: 8 [54400/60000 (91%)]	Loss: 0.021179
Train Epoch: 8 [55040/60000 (92%)]	Loss: 0.005269
Train Epoch: 8 [55680/60000 (93%)]	Loss: 0.011363
Train Epoch: 8 [56320/60000 (94%)]	Loss: 0.072134
Train Epoch: 8 [56960/60000 (95%)]	Loss: 0.088034
Train Epoch: 8 [57600/60000 (96%)]	Loss: 0.037800
Train Epoch: 8 [58240/60000 (97%)]	Loss: 0.037913
Train Epoch: 8 [58880/60000 (98%)]	Loss: 0.001092
Train Epoch: 8 [59520/60000 (99%)]	Loss: 0.035137
5.043428421020508

Test set: Average loss: 0.0278, Accuracy: 9907/10000 (99%)

0.8322296142578125
Train Epoch: 9 [0/60000 (0%)]	Loss: 0.015917
Train Epoch: 9 [640/60000 (1%)]	Loss: 0.027367
Train Epoch: 9 [1280/60000 (2%)]	Loss: 0.009905
Train Epoch: 9 [1920/60000 (3%)]	Loss: 0.039519
Train Epoch: 9 [2560/60000 (4%)]	Loss: 0.070929
Train Epoch: 9 [3200/60000 (5%)]	Loss: 0.004578
Train Epoch: 9 [3840/60000 (6%)]	Loss: 0.001918
Train Epoch: 9 [4480/60000 (7%)]	Loss: 0.005178
Train Epoch: 9 [5120/60000 (9%)]	Loss: 0.019424
Train Epoch: 9 [5760/60000 (10%)]	Loss: 0.002364
Train Epoch: 9 [6400/60000 (11%)]	Loss: 0.014933
Train Epoch: 9 [7040/60000 (12%)]	Loss: 0.009902
Train Epoch: 9 [7680/60000 (13%)]	Loss: 0.003387
Train Epoch: 9 [8320/60000 (14%)]	Loss: 0.011914
Train Epoch: 9 [8960/60000 (15%)]	Loss: 0.000500
Train Epoch: 9 [9600/60000 (16%)]	Loss: 0.017202
Train Epoch: 9 [10240/60000 (17%)]	Loss: 0.028763
Train Epoch: 9 [10880/60000 (18%)]	Loss: 0.020417
Train Epoch: 9 [11520/60000 (19%)]	Loss: 0.005736
Train Epoch: 9 [12160/60000 (20%)]	Loss: 0.016452
Train Epoch: 9 [12800/60000 (21%)]	Loss: 0.068076
Train Epoch: 9 [13440/60000 (22%)]	Loss: 0.146634
Train Epoch: 9 [14080/60000 (23%)]	Loss: 0.008339
Train Epoch: 9 [14720/60000 (25%)]	Loss: 0.005225
Train Epoch: 9 [15360/60000 (26%)]	Loss: 0.074531
Train Epoch: 9 [16000/60000 (27%)]	Loss: 0.041948
Train Epoch: 9 [16640/60000 (28%)]	Loss: 0.060588
Train Epoch: 9 [17280/60000 (29%)]	Loss: 0.014639
Train Epoch: 9 [17920/60000 (30%)]	Loss: 0.086401
Train Epoch: 9 [18560/60000 (31%)]	Loss: 0.001036
Train Epoch: 9 [19200/60000 (32%)]	Loss: 0.005151
Train Epoch: 9 [19840/60000 (33%)]	Loss: 0.046089
Train Epoch: 9 [20480/60000 (34%)]	Loss: 0.009052
Train Epoch: 9 [21120/60000 (35%)]	Loss: 0.063391
Train Epoch: 9 [21760/60000 (36%)]	Loss: 0.005829
Train Epoch: 9 [22400/60000 (37%)]	Loss: 0.006163
Train Epoch: 9 [23040/60000 (38%)]	Loss: 0.052253
Train Epoch: 9 [23680/60000 (39%)]	Loss: 0.004630
Train Epoch: 9 [24320/60000 (41%)]	Loss: 0.009641
Train Epoch: 9 [24960/60000 (42%)]	Loss: 0.014828
Train Epoch: 9 [25600/60000 (43%)]	Loss: 0.058836
Train Epoch: 9 [26240/60000 (44%)]	Loss: 0.051262
Train Epoch: 9 [26880/60000 (45%)]	Loss: 0.002788
Train Epoch: 9 [27520/60000 (46%)]	Loss: 0.023226
Train Epoch: 9 [28160/60000 (47%)]	Loss: 0.031188
Train Epoch: 9 [28800/60000 (48%)]	Loss: 0.004136
Train Epoch: 9 [29440/60000 (49%)]	Loss: 0.003231
Train Epoch: 9 [30080/60000 (50%)]	Loss: 0.049266
Train Epoch: 9 [30720/60000 (51%)]	Loss: 0.079934
Train Epoch: 9 [31360/60000 (52%)]	Loss: 0.005258
Train Epoch: 9 [32000/60000 (53%)]	Loss: 0.001269
Train Epoch: 9 [32640/60000 (54%)]	Loss: 0.018304
Train Epoch: 9 [33280/60000 (55%)]	Loss: 0.012657
Train Epoch: 9 [33920/60000 (57%)]	Loss: 0.029435
Train Epoch: 9 [34560/60000 (58%)]	Loss: 0.005523
Train Epoch: 9 [35200/60000 (59%)]	Loss: 0.045351
Train Epoch: 9 [35840/60000 (60%)]	Loss: 0.006415
Train Epoch: 9 [36480/60000 (61%)]	Loss: 0.003560
Train Epoch: 9 [37120/60000 (62%)]	Loss: 0.017969
Train Epoch: 9 [37760/60000 (63%)]	Loss: 0.004282
Train Epoch: 9 [38400/60000 (64%)]	Loss: 0.009248
Train Epoch: 9 [39040/60000 (65%)]	Loss: 0.003847
Train Epoch: 9 [39680/60000 (66%)]	Loss: 0.002422
Train Epoch: 9 [40320/60000 (67%)]	Loss: 0.029599
Train Epoch: 9 [40960/60000 (68%)]	Loss: 0.027163
Train Epoch: 9 [41600/60000 (69%)]	Loss: 0.051564
Train Epoch: 9 [42240/60000 (70%)]	Loss: 0.049654
Train Epoch: 9 [42880/60000 (71%)]	Loss: 0.002927
Train Epoch: 9 [43520/60000 (72%)]	Loss: 0.001240
Train Epoch: 9 [44160/60000 (74%)]	Loss: 0.017327
Train Epoch: 9 [44800/60000 (75%)]	Loss: 0.021594
Train Epoch: 9 [45440/60000 (76%)]	Loss: 0.003401
Train Epoch: 9 [46080/60000 (77%)]	Loss: 0.024281
Train Epoch: 9 [46720/60000 (78%)]	Loss: 0.185820
Train Epoch: 9 [47360/60000 (79%)]	Loss: 0.006483
Train Epoch: 9 [48000/60000 (80%)]	Loss: 0.003399
Train Epoch: 9 [48640/60000 (81%)]	Loss: 0.001499
Train Epoch: 9 [49280/60000 (82%)]	Loss: 0.006313
Train Epoch: 9 [49920/60000 (83%)]	Loss: 0.002631
Train Epoch: 9 [50560/60000 (84%)]	Loss: 0.036426
Train Epoch: 9 [51200/60000 (85%)]	Loss: 0.009349
Train Epoch: 9 [51840/60000 (86%)]	Loss: 0.007587
Train Epoch: 9 [52480/60000 (87%)]	Loss: 0.004500
Train Epoch: 9 [53120/60000 (88%)]	Loss: 0.010535
Train Epoch: 9 [53760/60000 (90%)]	Loss: 0.100608
Train Epoch: 9 [54400/60000 (91%)]	Loss: 0.014086
Train Epoch: 9 [55040/60000 (92%)]	Loss: 0.033697
Train Epoch: 9 [55680/60000 (93%)]	Loss: 0.031700
Train Epoch: 9 [56320/60000 (94%)]	Loss: 0.002061
Train Epoch: 9 [56960/60000 (95%)]	Loss: 0.028156
Train Epoch: 9 [57600/60000 (96%)]	Loss: 0.028761
Train Epoch: 9 [58240/60000 (97%)]	Loss: 0.011275
Train Epoch: 9 [58880/60000 (98%)]	Loss: 0.002839
Train Epoch: 9 [59520/60000 (99%)]	Loss: 0.047229
5.030141592025757

Test set: Average loss: 0.0281, Accuracy: 9914/10000 (99%)

0.8228039741516113
Train Epoch: 10 [0/60000 (0%)]	Loss: 0.011302
Train Epoch: 10 [640/60000 (1%)]	Loss: 0.007561
Train Epoch: 10 [1280/60000 (2%)]	Loss: 0.033385
Train Epoch: 10 [1920/60000 (3%)]	Loss: 0.001680
Train Epoch: 10 [2560/60000 (4%)]	Loss: 0.090591
Train Epoch: 10 [3200/60000 (5%)]	Loss: 0.007489
Train Epoch: 10 [3840/60000 (6%)]	Loss: 0.023658
Train Epoch: 10 [4480/60000 (7%)]	Loss: 0.003141
Train Epoch: 10 [5120/60000 (9%)]	Loss: 0.017265
Train Epoch: 10 [5760/60000 (10%)]	Loss: 0.006640
Train Epoch: 10 [6400/60000 (11%)]	Loss: 0.207591
Train Epoch: 10 [7040/60000 (12%)]	Loss: 0.020015
Train Epoch: 10 [7680/60000 (13%)]	Loss: 0.050879
Train Epoch: 10 [8320/60000 (14%)]	Loss: 0.123809
Train Epoch: 10 [8960/60000 (15%)]	Loss: 0.067888
Train Epoch: 10 [9600/60000 (16%)]	Loss: 0.049263
Train Epoch: 10 [10240/60000 (17%)]	Loss: 0.009584
Train Epoch: 10 [10880/60000 (18%)]	Loss: 0.034298
Train Epoch: 10 [11520/60000 (19%)]	Loss: 0.037977
Train Epoch: 10 [12160/60000 (20%)]	Loss: 0.011562
Train Epoch: 10 [12800/60000 (21%)]	Loss: 0.000674
Train Epoch: 10 [13440/60000 (22%)]	Loss: 0.029688
Train Epoch: 10 [14080/60000 (23%)]	Loss: 0.005400
Train Epoch: 10 [14720/60000 (25%)]	Loss: 0.035102
Train Epoch: 10 [15360/60000 (26%)]	Loss: 0.022697
Train Epoch: 10 [16000/60000 (27%)]	Loss: 0.006900
Train Epoch: 10 [16640/60000 (28%)]	Loss: 0.004451
Train Epoch: 10 [17280/60000 (29%)]	Loss: 0.165270
Train Epoch: 10 [17920/60000 (30%)]	Loss: 0.005033
Train Epoch: 10 [18560/60000 (31%)]	Loss: 0.029117
Train Epoch: 10 [19200/60000 (32%)]	Loss: 0.070988
Train Epoch: 10 [19840/60000 (33%)]	Loss: 0.008048
Train Epoch: 10 [20480/60000 (34%)]	Loss: 0.015095
Train Epoch: 10 [21120/60000 (35%)]	Loss: 0.005416
Train Epoch: 10 [21760/60000 (36%)]	Loss: 0.043366
Train Epoch: 10 [22400/60000 (37%)]	Loss: 0.003267
Train Epoch: 10 [23040/60000 (38%)]	Loss: 0.004291
Train Epoch: 10 [23680/60000 (39%)]	Loss: 0.002111
Train Epoch: 10 [24320/60000 (41%)]	Loss: 0.000463
Train Epoch: 10 [24960/60000 (42%)]	Loss: 0.000769
Train Epoch: 10 [25600/60000 (43%)]	Loss: 0.039161
Train Epoch: 10 [26240/60000 (44%)]	Loss: 0.006593
Train Epoch: 10 [26880/60000 (45%)]	Loss: 0.005416
Train Epoch: 10 [27520/60000 (46%)]	Loss: 0.004206
Train Epoch: 10 [28160/60000 (47%)]	Loss: 0.004158
Train Epoch: 10 [28800/60000 (48%)]	Loss: 0.029294
Train Epoch: 10 [29440/60000 (49%)]	Loss: 0.361323
Train Epoch: 10 [30080/60000 (50%)]	Loss: 0.001546
Train Epoch: 10 [30720/60000 (51%)]	Loss: 0.001441
Train Epoch: 10 [31360/60000 (52%)]	Loss: 0.011472
Train Epoch: 10 [32000/60000 (53%)]	Loss: 0.002049
Train Epoch: 10 [32640/60000 (54%)]	Loss: 0.001414
Train Epoch: 10 [33280/60000 (55%)]	Loss: 0.006902
Train Epoch: 10 [33920/60000 (57%)]	Loss: 0.021220
Train Epoch: 10 [34560/60000 (58%)]	Loss: 0.010627
Train Epoch: 10 [35200/60000 (59%)]	Loss: 0.013204
Train Epoch: 10 [35840/60000 (60%)]	Loss: 0.098193
Train Epoch: 10 [36480/60000 (61%)]	Loss: 0.004300
Train Epoch: 10 [37120/60000 (62%)]	Loss: 0.021105
Train Epoch: 10 [37760/60000 (63%)]	Loss: 0.044087
Train Epoch: 10 [38400/60000 (64%)]	Loss: 0.066604
Train Epoch: 10 [39040/60000 (65%)]	Loss: 0.032427
Train Epoch: 10 [39680/60000 (66%)]	Loss: 0.032791
Train Epoch: 10 [40320/60000 (67%)]	Loss: 0.081917
Train Epoch: 10 [40960/60000 (68%)]	Loss: 0.059892
Train Epoch: 10 [41600/60000 (69%)]	Loss: 0.059716
Train Epoch: 10 [42240/60000 (70%)]	Loss: 0.029590
Train Epoch: 10 [42880/60000 (71%)]	Loss: 0.008276
Train Epoch: 10 [43520/60000 (72%)]	Loss: 0.003874
Train Epoch: 10 [44160/60000 (74%)]	Loss: 0.019813
Train Epoch: 10 [44800/60000 (75%)]	Loss: 0.069226
Train Epoch: 10 [45440/60000 (76%)]	Loss: 0.004317
Train Epoch: 10 [46080/60000 (77%)]	Loss: 0.030879
Train Epoch: 10 [46720/60000 (78%)]	Loss: 0.010470
Train Epoch: 10 [47360/60000 (79%)]	Loss: 0.026033
Train Epoch: 10 [48000/60000 (80%)]	Loss: 0.002263
Train Epoch: 10 [48640/60000 (81%)]	Loss: 0.001974
Train Epoch: 10 [49280/60000 (82%)]	Loss: 0.005103
Train Epoch: 10 [49920/60000 (83%)]	Loss: 0.009908
Train Epoch: 10 [50560/60000 (84%)]	Loss: 0.121006
Train Epoch: 10 [51200/60000 (85%)]	Loss: 0.007646
Train Epoch: 10 [51840/60000 (86%)]	Loss: 0.003252
Train Epoch: 10 [52480/60000 (87%)]	Loss: 0.028980
Train Epoch: 10 [53120/60000 (88%)]	Loss: 0.002147
Train Epoch: 10 [53760/60000 (90%)]	Loss: 0.001885
Train Epoch: 10 [54400/60000 (91%)]	Loss: 0.105028
Train Epoch: 10 [55040/60000 (92%)]	Loss: 0.010649
Train Epoch: 10 [55680/60000 (93%)]	Loss: 0.000549
Train Epoch: 10 [56320/60000 (94%)]	Loss: 0.072047
Train Epoch: 10 [56960/60000 (95%)]	Loss: 0.007801
Train Epoch: 10 [57600/60000 (96%)]	Loss: 0.010007
Train Epoch: 10 [58240/60000 (97%)]	Loss: 0.029743
Train Epoch: 10 [58880/60000 (98%)]	Loss: 0.008972
Train Epoch: 10 [59520/60000 (99%)]	Loss: 0.017005
5.036170721054077

Test set: Average loss: 0.0272, Accuracy: 9914/10000 (99%)

0.8270268440246582
Train Epoch: 11 [0/60000 (0%)]	Loss: 0.003535
Train Epoch: 11 [640/60000 (1%)]	Loss: 0.007176
Train Epoch: 11 [1280/60000 (2%)]	Loss: 0.006239
Train Epoch: 11 [1920/60000 (3%)]	Loss: 0.012868
Train Epoch: 11 [2560/60000 (4%)]	Loss: 0.000613
Train Epoch: 11 [3200/60000 (5%)]	Loss: 0.045333
Train Epoch: 11 [3840/60000 (6%)]	Loss: 0.002058
Train Epoch: 11 [4480/60000 (7%)]	Loss: 0.036379
Train Epoch: 11 [5120/60000 (9%)]	Loss: 0.004209
Train Epoch: 11 [5760/60000 (10%)]	Loss: 0.021209
Train Epoch: 11 [6400/60000 (11%)]	Loss: 0.034553
Train Epoch: 11 [7040/60000 (12%)]	Loss: 0.013449
Train Epoch: 11 [7680/60000 (13%)]	Loss: 0.034169
Train Epoch: 11 [8320/60000 (14%)]	Loss: 0.004450
Train Epoch: 11 [8960/60000 (15%)]	Loss: 0.062275
Train Epoch: 11 [9600/60000 (16%)]	Loss: 0.019044
Train Epoch: 11 [10240/60000 (17%)]	Loss: 0.020273
Train Epoch: 11 [10880/60000 (18%)]	Loss: 0.061261
Train Epoch: 11 [11520/60000 (19%)]	Loss: 0.045753
Train Epoch: 11 [12160/60000 (20%)]	Loss: 0.031944
Train Epoch: 11 [12800/60000 (21%)]	Loss: 0.002185
Train Epoch: 11 [13440/60000 (22%)]	Loss: 0.002306
Train Epoch: 11 [14080/60000 (23%)]	Loss: 0.020670
Train Epoch: 11 [14720/60000 (25%)]	Loss: 0.007128
Train Epoch: 11 [15360/60000 (26%)]	Loss: 0.047735
Train Epoch: 11 [16000/60000 (27%)]	Loss: 0.021205
Train Epoch: 11 [16640/60000 (28%)]	Loss: 0.006673
Train Epoch: 11 [17280/60000 (29%)]	Loss: 0.032198
Train Epoch: 11 [17920/60000 (30%)]	Loss: 0.355580
Train Epoch: 11 [18560/60000 (31%)]	Loss: 0.144138
Train Epoch: 11 [19200/60000 (32%)]	Loss: 0.012397
Train Epoch: 11 [19840/60000 (33%)]	Loss: 0.009249
Train Epoch: 11 [20480/60000 (34%)]	Loss: 0.004064
Train Epoch: 11 [21120/60000 (35%)]	Loss: 0.001141
Train Epoch: 11 [21760/60000 (36%)]	Loss: 0.085917
Train Epoch: 11 [22400/60000 (37%)]	Loss: 0.012744
Train Epoch: 11 [23040/60000 (38%)]	Loss: 0.002384
Train Epoch: 11 [23680/60000 (39%)]	Loss: 0.004519
Train Epoch: 11 [24320/60000 (41%)]	Loss: 0.153247
Train Epoch: 11 [24960/60000 (42%)]	Loss: 0.066941
Train Epoch: 11 [25600/60000 (43%)]	Loss: 0.002694
Train Epoch: 11 [26240/60000 (44%)]	Loss: 0.004719
Train Epoch: 11 [26880/60000 (45%)]	Loss: 0.021105
Train Epoch: 11 [27520/60000 (46%)]	Loss: 0.020351
Train Epoch: 11 [28160/60000 (47%)]	Loss: 0.019853
Train Epoch: 11 [28800/60000 (48%)]	Loss: 0.039260
Train Epoch: 11 [29440/60000 (49%)]	Loss: 0.013925
Train Epoch: 11 [30080/60000 (50%)]	Loss: 0.019349
Train Epoch: 11 [30720/60000 (51%)]	Loss: 0.056487
Train Epoch: 11 [31360/60000 (52%)]	Loss: 0.063146
Train Epoch: 11 [32000/60000 (53%)]	Loss: 0.035931
Train Epoch: 11 [32640/60000 (54%)]	Loss: 0.006351
Train Epoch: 11 [33280/60000 (55%)]	Loss: 0.025784
Train Epoch: 11 [33920/60000 (57%)]	Loss: 0.017429
Train Epoch: 11 [34560/60000 (58%)]	Loss: 0.003114
Train Epoch: 11 [35200/60000 (59%)]	Loss: 0.001283
Train Epoch: 11 [35840/60000 (60%)]	Loss: 0.024263
Train Epoch: 11 [36480/60000 (61%)]	Loss: 0.002244
Train Epoch: 11 [37120/60000 (62%)]	Loss: 0.020782
Train Epoch: 11 [37760/60000 (63%)]	Loss: 0.015921
Train Epoch: 11 [38400/60000 (64%)]	Loss: 0.024744
Train Epoch: 11 [39040/60000 (65%)]	Loss: 0.001242
Train Epoch: 11 [39680/60000 (66%)]	Loss: 0.015873
Train Epoch: 11 [40320/60000 (67%)]	Loss: 0.006245
Train Epoch: 11 [40960/60000 (68%)]	Loss: 0.004291
Train Epoch: 11 [41600/60000 (69%)]	Loss: 0.016840
Train Epoch: 11 [42240/60000 (70%)]	Loss: 0.004798
Train Epoch: 11 [42880/60000 (71%)]	Loss: 0.006177
Train Epoch: 11 [43520/60000 (72%)]	Loss: 0.005196
Train Epoch: 11 [44160/60000 (74%)]	Loss: 0.006368
Train Epoch: 11 [44800/60000 (75%)]	Loss: 0.005900
Train Epoch: 11 [45440/60000 (76%)]	Loss: 0.031293
Train Epoch: 11 [46080/60000 (77%)]	Loss: 0.046086
Train Epoch: 11 [46720/60000 (78%)]	Loss: 0.002820
Train Epoch: 11 [47360/60000 (79%)]	Loss: 0.033669
Train Epoch: 11 [48000/60000 (80%)]	Loss: 0.012695
Train Epoch: 11 [48640/60000 (81%)]	Loss: 0.001267
Train Epoch: 11 [49280/60000 (82%)]	Loss: 0.021349
Train Epoch: 11 [49920/60000 (83%)]	Loss: 0.000433
Train Epoch: 11 [50560/60000 (84%)]	Loss: 0.007487
Train Epoch: 11 [51200/60000 (85%)]	Loss: 0.004621
Train Epoch: 11 [51840/60000 (86%)]	Loss: 0.013173
Train Epoch: 11 [52480/60000 (87%)]	Loss: 0.000899
Train Epoch: 11 [53120/60000 (88%)]	Loss: 0.024680
Train Epoch: 11 [53760/60000 (90%)]	Loss: 0.063515
Train Epoch: 11 [54400/60000 (91%)]	Loss: 0.020300
Train Epoch: 11 [55040/60000 (92%)]	Loss: 0.081651
Train Epoch: 11 [55680/60000 (93%)]	Loss: 0.015767
Train Epoch: 11 [56320/60000 (94%)]	Loss: 0.020794
Train Epoch: 11 [56960/60000 (95%)]	Loss: 0.001231
Train Epoch: 11 [57600/60000 (96%)]	Loss: 0.008818
Train Epoch: 11 [58240/60000 (97%)]	Loss: 0.094325
Train Epoch: 11 [58880/60000 (98%)]	Loss: 0.001196
Train Epoch: 11 [59520/60000 (99%)]	Loss: 0.013813
5.018971920013428

Test set: Average loss: 0.0277, Accuracy: 9913/10000 (99%)

0.8292312622070312
Train Epoch: 12 [0/60000 (0%)]	Loss: 0.017113
Train Epoch: 12 [640/60000 (1%)]	Loss: 0.019980
Train Epoch: 12 [1280/60000 (2%)]	Loss: 0.027902
Train Epoch: 12 [1920/60000 (3%)]	Loss: 0.003772
Train Epoch: 12 [2560/60000 (4%)]	Loss: 0.013764
Train Epoch: 12 [3200/60000 (5%)]	Loss: 0.006446
Train Epoch: 12 [3840/60000 (6%)]	Loss: 0.023568
Train Epoch: 12 [4480/60000 (7%)]	Loss: 0.003814
Train Epoch: 12 [5120/60000 (9%)]	Loss: 0.004979
Train Epoch: 12 [5760/60000 (10%)]	Loss: 0.010390
Train Epoch: 12 [6400/60000 (11%)]	Loss: 0.004572
Train Epoch: 12 [7040/60000 (12%)]	Loss: 0.005242
Train Epoch: 12 [7680/60000 (13%)]	Loss: 0.002852
Train Epoch: 12 [8320/60000 (14%)]	Loss: 0.114454
Train Epoch: 12 [8960/60000 (15%)]	Loss: 0.061134
Train Epoch: 12 [9600/60000 (16%)]	Loss: 0.045442
Train Epoch: 12 [10240/60000 (17%)]	Loss: 0.004544
Train Epoch: 12 [10880/60000 (18%)]	Loss: 0.004801
Train Epoch: 12 [11520/60000 (19%)]	Loss: 0.019175
Train Epoch: 12 [12160/60000 (20%)]	Loss: 0.002609
Train Epoch: 12 [12800/60000 (21%)]	Loss: 0.063271
Train Epoch: 12 [13440/60000 (22%)]	Loss: 0.041134
Train Epoch: 12 [14080/60000 (23%)]	Loss: 0.021416
Train Epoch: 12 [14720/60000 (25%)]	Loss: 0.004736
Train Epoch: 12 [15360/60000 (26%)]	Loss: 0.001814
Train Epoch: 12 [16000/60000 (27%)]	Loss: 0.059204
Train Epoch: 12 [16640/60000 (28%)]	Loss: 0.006224
Train Epoch: 12 [17280/60000 (29%)]	Loss: 0.002566
Train Epoch: 12 [17920/60000 (30%)]	Loss: 0.107042
Train Epoch: 12 [18560/60000 (31%)]	Loss: 0.003705
Train Epoch: 12 [19200/60000 (32%)]	Loss: 0.002687
Train Epoch: 12 [19840/60000 (33%)]	Loss: 0.154554
Train Epoch: 12 [20480/60000 (34%)]	Loss: 0.005798
Train Epoch: 12 [21120/60000 (35%)]	Loss: 0.003656
Train Epoch: 12 [21760/60000 (36%)]	Loss: 0.011104
Train Epoch: 12 [22400/60000 (37%)]	Loss: 0.001903
Train Epoch: 12 [23040/60000 (38%)]	Loss: 0.011375
Train Epoch: 12 [23680/60000 (39%)]	Loss: 0.015817
Train Epoch: 12 [24320/60000 (41%)]	Loss: 0.003242
Train Epoch: 12 [24960/60000 (42%)]	Loss: 0.027664
Train Epoch: 12 [25600/60000 (43%)]	Loss: 0.018048
Train Epoch: 12 [26240/60000 (44%)]	Loss: 0.005024
Train Epoch: 12 [26880/60000 (45%)]	Loss: 0.036981
Train Epoch: 12 [27520/60000 (46%)]	Loss: 0.043334
Train Epoch: 12 [28160/60000 (47%)]	Loss: 0.030976
Train Epoch: 12 [28800/60000 (48%)]	Loss: 0.015926
Train Epoch: 12 [29440/60000 (49%)]	Loss: 0.005644
Train Epoch: 12 [30080/60000 (50%)]	Loss: 0.033437
Train Epoch: 12 [30720/60000 (51%)]	Loss: 0.022294
Train Epoch: 12 [31360/60000 (52%)]	Loss: 0.004393
Train Epoch: 12 [32000/60000 (53%)]	Loss: 0.008015
Train Epoch: 12 [32640/60000 (54%)]	Loss: 0.056041
Train Epoch: 12 [33280/60000 (55%)]	Loss: 0.001230
Train Epoch: 12 [33920/60000 (57%)]	Loss: 0.001211
Train Epoch: 12 [34560/60000 (58%)]	Loss: 0.046885
Train Epoch: 12 [35200/60000 (59%)]	Loss: 0.004241
Train Epoch: 12 [35840/60000 (60%)]	Loss: 0.025145
Train Epoch: 12 [36480/60000 (61%)]	Loss: 0.008761
Train Epoch: 12 [37120/60000 (62%)]	Loss: 0.001682
Train Epoch: 12 [37760/60000 (63%)]	Loss: 0.003711
Train Epoch: 12 [38400/60000 (64%)]	Loss: 0.001598
Train Epoch: 12 [39040/60000 (65%)]	Loss: 0.120579
Train Epoch: 12 [39680/60000 (66%)]	Loss: 0.009282
Train Epoch: 12 [40320/60000 (67%)]	Loss: 0.095140
Train Epoch: 12 [40960/60000 (68%)]	Loss: 0.003574
Train Epoch: 12 [41600/60000 (69%)]	Loss: 0.007802
Train Epoch: 12 [42240/60000 (70%)]	Loss: 0.036353
Train Epoch: 12 [42880/60000 (71%)]	Loss: 0.062211
Train Epoch: 12 [43520/60000 (72%)]	Loss: 0.018824
Train Epoch: 12 [44160/60000 (74%)]	Loss: 0.006537
Train Epoch: 12 [44800/60000 (75%)]	Loss: 0.140044
Train Epoch: 12 [45440/60000 (76%)]	Loss: 0.006520
Train Epoch: 12 [46080/60000 (77%)]	Loss: 0.002859
Train Epoch: 12 [46720/60000 (78%)]	Loss: 0.007544
Train Epoch: 12 [47360/60000 (79%)]	Loss: 0.012545
